C3,F3,F4,F7,F8,Fp1,Fp2,O1,O2,P4,P7,P8,T7,T8,Cpz
-9.785949259821791e-06,-2.3707307718723314e-05,1.1761503628804348e-06,-6.790504266973585e-05,3.8329610106302425e-05,-3.1828090868657455e-05,1.2263153621461242e-06,1.2364987014734652e-05,1.856493872764986e-05,2.041054312940105e-05,2.8421127353794873e-06,1.8089897821482737e-05,-1.1801271398326207e-05,1.7030683920893352e-05,1.4992426258686464e-05
-3.965992618759628e-06,2.7818796297651716e-06,1.477162322771619e-05,-1.2925675719088758e-05,2.4368997401325032e-05,3.818189838966646e-06,1.721564149193e-05,-9.214093552145641e-06,-3.684969072992317e-06,-2.412663434370188e-06,-1.7926802684087306e-05,-7.461478389814147e-06,-9.504988611297449e-06,2.556899630690168e-06,1.5834316400287207e-06
6.850122190371621e-06,-3.046489837288391e-06,9.400017006555572e-06,-4.180609539616853e-05,1.5676740986236837e-05,-1.9796157175733242e-05,-3.908678081643302e-06,1.6403409972554073e-06,3.053226919291774e-06,1.3627764474222204e-05,-2.189821998399566e-06,7.629429774169694e-06,-1.1813574928964954e-05,1.062919534433604e-05,1.4053982296147183e-05
-3.064997999402408e-06,4.036050995637197e-07,1.755115135892993e-05,-1.5575957490909786e-05,1.440061259927461e-05,7.264733540068846e-06,1.9282500943518244e-05,-5.266359949018806e-06,-3.6855769849353237e-06,-5.1036427066719625e-06,-1.0650817785062827e-05,-8.197310989999096e-06,-9.236366167897359e-06,2.2924248526123847e-06,-4.1400198824703693e-07
-5.712419806513935e-06,-5.507718014996499e-06,2.2404647097573616e-05,-3.237884084228426e-05,6.72034511808306e-05,-2.6290603273082525e-05,1.8517408534535207e-05,-8.474407877656631e-06,-8.60729778651148e-06,-6.732368092343677e-06,-1.1484906281111762e-05,-6.1326172726694494e-06,-1.0058603493234841e-05,1.7512007616460323e-05,-4.257723958289716e-06
-1.5159645499807084e-05,-2.8494374419096857e-05,5.042579687142279e-07,-4.855979568674229e-05,4.5162243623053655e-05,-7.497220940422267e-05,-2.2478179744211957e-05,1.5460187569260597e-05,2.2745451133232564e-05,7.0520018198294565e-06,1.6501809113833588e-05,3.0480672648991458e-05,8.354080819117371e-06,4.132507638132665e-05,2.078416400763672e-06
-1.5096216259280482e-06,-1.615956352907233e-05,1.6609707245152094e-06,-4.19516163674416e-05,1.0396154721092898e-05,-4.294581049180124e-05,-2.2473012904811185e-05,2.106286979142169e-05,1.9753853393922327e-05,1.7664990309640416e-05,1.1380608157196548e-05,2.0380664409458404e-05,-3.2121212143465527e-06,1.3918689091951819e-05,1.203294823426404e-05
-1.69240264540349e-05,-7.4427930485398974e-06,2.8930257030879147e-05,-5.4864794947206974e-05,6.88503059791401e-05,1.9057479676121147e-05,4.588070396494004e-05,-1.80986128270888e-05,-1.7996325595959206e-05,-1.0556651204751688e-05,-1.683109348959988e-05,-9.280297234681711e-06,-2.27351065404946e-05,1.5504596490245603e-05,-3.4936442432353942e-06
1.1582401384657715e-06,-2.9069860829622485e-06,8.014389550226042e-06,-2.9821172802257934e-05,1.1286789231235161e-05,-3.2274364656359467e-06,8.586044714320451e-06,6.218813268787926e-06,1.4215429473551922e-06,-1.1042711776099168e-06,1.2052305464749224e-06,3.4070869787683478e-06,-9.704045623948332e-06,4.641536179406103e-06,8.242403168878809e-07
-8.993863048090134e-06,2.947461325675249e-06,1.3479496374202427e-05,-1.374320618197089e-05,3.3810925742727704e-05,3.414173988858238e-05,4.625323708751239e-05,-2.122872228937922e-05,-1.791366139514139e-05,-1.3443092029774562e-05,-1.940899164765142e-05,-1.1570240531000309e-05,-2.1930458387942053e-05,-4.3996715248795226e-07,-1.9606495698099025e-06
-4.7173780330922455e-05,-6.546251279360149e-05,6.987934102653526e-05,-0.00021658286345882516,0.00023272589351108763,7.995429768925533e-06,0.0001586777052580146,-4.1916800910257734e-05,-1.4075613080422045e-05,1.0189117460868147e-06,-4.9665901315165684e-05,-7.796097634127364e-07,-0.00010252629999740748,6.358117207128089e-05,4.30492582381703e-06
-3.271721197961597e-05,-8.727162276045419e-05,4.9370963097317144e-05,-0.00025309673219453543,0.00021815307263750583,-0.0001396108309563715,2.1245662537694443e-05,2.8178218315133563e-05,3.724263387994142e-05,2.981830630233162e-05,5.301935743773356e-06,5.329557734512491e-05,-5.973424231342506e-05,9.948126171366312e-05,3.03430069834576e-05
-5.1153122058167355e-06,7.20629032002762e-07,1.573549525346607e-05,-1.2594222425832413e-05,1.2255219644430326e-05,1.4243069927033503e-05,1.2285144066481735e-05,3.0579564054278308e-06,-8.075734058365924e-06,-1.1252919648541138e-05,2.1424352212306985e-06,-9.205800779454876e-06,-8.106622487957793e-06,-1.5551722754025832e-07,-5.933820489190111e-06
-3.2370162443839945e-06,-1.760460008881637e-06,1.5674481801397633e-05,-4.5535191929957364e-05,3.530512003635522e-05,3.568748502402741e-05,4.2354529796284623e-05,-1.4054289749765303e-05,-1.1120582087187358e-05,-9.283616002164763e-06,-1.2892291579191806e-05,-6.115954420238268e-06,-2.304876989001059e-05,4.706562322098762e-07,-2.4440982997475658e-06
-6.241214350666269e-06,-3.122081125184195e-06,1.835368198044307e-05,-3.338615920256416e-05,2.212338631579769e-05,2.421466342639178e-05,2.736836722760927e-05,-1.0799974916153587e-05,-7.1048410745788715e-06,-3.616025082919805e-06,-1.2774403217008512e-05,-7.095125056366669e-07,-1.851133129093796e-05,2.4272486882637168e-06,1.7781949281925336e-06
-1.1862399787787581e-05,-9.849228263192344e-06,1.2587199762492673e-05,-5.878599040443078e-05,4.368249165054294e-05,1.5094045920704957e-05,3.192475742253009e-05,-3.523866325849667e-06,1.8438186089042574e-07,-8.40297843751614e-06,-4.7668036131653935e-06,7.0933488132141065e-06,-2.0453591332625365e-05,1.4475768239208264e-05,-7.397137096631923e-06
-1.718880639600684e-05,-2.957445030915551e-05,2.505003408259654e-06,-5.3044650485389866e-05,3.8945752748986706e-05,1.2490821291066823e-05,3.073946209042333e-05,5.733092621085234e-06,1.1072329925809754e-05,-6.987023766669154e-06,4.816916714389663e-06,9.937221875588875e-06,-1.2276196457605693e-05,1.310349171035341e-05,-1.0272963663737755e-05
-6.853256309113931e-06,-4.463381173991365e-06,2.6112205432582414e-05,-6.317481347650755e-05,5.382741528592305e-05,2.9496541174012236e-05,5.747127124777762e-05,-6.362543217619532e-06,-4.925997814098082e-06,-2.7901907060368103e-06,-2.9395795081654796e-05,-5.655818313243799e-06,-3.8966266401985195e-05,-7.925063982838765e-07,-3.5268603824079037e-06
-1.0766175819298951e-05,-1.334399212282733e-05,-1.478583726566285e-06,-4.9200897592527326e-05,3.931990522687556e-05,8.16963984107133e-06,2.3404852981911972e-05,1.1072025813518849e-05,2.440060598019045e-08,-7.662375537620392e-06,8.644282843306428e-06,3.787522473430727e-08,-1.1211241371711367e-05,1.1701112725859275e-05,-8.710829028757416e-06
-9.828959264268633e-07,-7.96198128227843e-06,2.430451786494814e-06,-2.541321919125039e-05,1.2202384823467582e-05,9.106726793106645e-06,5.4249176173470914e-06,4.94364485348342e-06,2.8105569072067738e-06,-1.011515450954903e-06,-7.816834113327786e-08,-1.3385406418819912e-06,-1.5107307262951508e-06,2.610644287415198e-06,-1.2322775546635967e-06
-1.229789523904401e-05,-3.839441433228785e-05,-5.014950147597119e-06,-6.642389962507877e-05,3.504391679598484e-05,-1.2976215202797903e-05,-9.96089124782884e-06,1.2050860959789134e-05,2.4557911274314392e-05,1.7410429791198112e-05,2.95720087706286e-06,2.4418174689344596e-05,-1.6862425354702282e-05,3.0496640647470485e-05,1.4995555375207914e-05
-1.407053821367299e-05,-1.136897935793968e-05,1.2890550351585262e-05,-3.8221040085772984e-05,4.586972681863699e-05,2.274323287565494e-05,3.3651781450316776e-05,-1.1495048511278583e-05,-5.447906005429104e-06,-7.435589736815018e-06,-1.2828909348172601e-05,-7.075241228449158e-07,-1.9819620689531803e-05,1.6092984935767163e-05,-9.853124311121064e-06
-2.1885452952119522e-05,-2.1788756384921726e-05,5.541216580695618e-06,-7.145009931264212e-05,5.789241095044417e-05,2.4735451916058082e-05,3.739616931852652e-05,-7.360024937952403e-06,4.218153620172416e-06,3.14129010803299e-07,-1.2216016330057755e-05,1.0880397553592047e-05,-2.8084360565117095e-05,2.2237324259322122e-05,-4.305456968722865e-07
-5.614718475044356e-06,-7.292353984666988e-06,1.3249393305159174e-05,-5.5110809626057744e-05,2.3522405172116123e-05,2.7698475150828017e-05,3.037064197997097e-05,-7.1678098265692824e-06,-1.794294803403318e-06,5.260665489004168e-06,-1.1427702702349052e-05,-1.3523317079489061e-06,-2.5573694983904716e-05,7.4709541877382435e-06,7.76117667555809e-06
-1.387300687838433e-05,-5.97070766161778e-06,1.0508223510896642e-05,-3.715987679697719e-05,3.329102219140623e-05,3.023507406396675e-05,4.014479782199487e-05,-1.5391821762023028e-05,-5.916267468819569e-06,-2.99419775728893e-06,-1.2701147170446347e-05,-2.5371577976329718e-06,-2.0056625544384588e-05,4.895999836662668e-06,-2.4743123958614888e-06
-7.3878379680536455e-06,-3.724819862327422e-06,8.936520998759079e-06,-2.2908301616553217e-05,1.3547080015996471e-05,2.0865444184892112e-05,2.2386713681044057e-05,-8.275837899418548e-06,-6.1290806456781866e-06,-2.148180556105217e-06,-4.426941814017482e-06,-4.332681783125736e-06,-9.740044333739206e-06,4.182623911219707e-06,-8.4465364125208e-07
-2.463518740114523e-05,-2.5236568490072386e-05,2.985343303407717e-05,-0.0001172366119135404,0.00010962620945065282,1.8422218090563547e-05,9.015201067086309e-05,-9.779790161701385e-06,-1.176548494186136e-05,-1.4394483969226712e-06,-2.4784120796539355e-05,-4.735252105092513e-06,-5.173813269720995e-05,2.2085436512497836e-05,1.211288235936081e-06
-6.64257095195353e-06,-1.5027493645902723e-05,1.7506796211819164e-05,-4.741486918646842e-05,6.052140815882012e-05,-2.707024100345734e-05,8.565337338950485e-06,-3.334522034492693e-06,7.717546509411477e-06,-3.1309232326748315e-06,-7.992392966116313e-06,1.1432922292442527e-05,-1.4995293895481154e-05,1.819368844735436e-05,1.6706210317352088e-06
6.251856120798038e-06,-3.13111593186477e-05,6.517184010590427e-05,-0.00015736833302071318,0.0001483144314988749,-0.00010981876039295457,8.288508070108946e-06,-4.9607063488110725e-06,1.9588061377362465e-06,1.586203416081844e-05,-1.5178482044575503e-05,1.6340308775397716e-05,-4.1639178334662574e-05,6.597045648959465e-05,3.211838338756934e-05
-2.025578487518942e-05,-2.059843700408237e-05,2.1050608211226063e-05,-7.150526653276756e-05,8.093711312540108e-05,7.86189934842696e-06,4.0971714952320326e-05,-3.0911937756172847e-06,-1.0104111424880102e-05,-8.839423685458314e-06,-5.586871338891797e-07,-1.3523331290343776e-06,-3.1953399229678325e-05,2.2436745894083288e-05,-4.999443603992404e-06
4.956568773195613e-06,-2.933286396000767e-07,2.570136530266609e-05,-5.8586724207998486e-05,4.59083594250842e-05,-1.5326367247325834e-05,1.4790065506531391e-05,-6.896056220284663e-06,-6.517190513477544e-06,7.530462198701571e-06,-1.0621187811921118e-05,-2.3035858873754478e-06,-3.1490531767985885e-05,1.4392420245812332e-05,1.8755726159724873e-05
-9.011255315272138e-07,-2.3269933535630116e-06,2.0363942439871607e-05,-5.3254991144058295e-05,4.895459096587729e-05,-2.560681559771183e-05,1.102678368170018e-05,-5.052671667726827e-06,9.017367119668052e-08,-2.8248499575056485e-06,-8.424993211519904e-06,6.86724627030344e-06,-1.7998365819948958e-05,2.104573786709807e-05,8.042328317969805e-06
5.8974610510631464e-06,-4.538345365290297e-06,1.8018448827206157e-05,-4.8021829570643604e-05,2.6369216584498645e-05,-2.8602244128705934e-06,9.67659980233293e-06,-5.0232797548233066e-06,-5.732567842642311e-06,6.890198733344732e-06,-7.585058938275324e-06,-3.2561811167397536e-06,-1.6701408640074078e-05,7.596454906888539e-06,1.927051607708563e-05
-7.844406809454085e-06,-3.9734181882522535e-06,1.852008836067398e-06,-1.9523433365975507e-05,2.0617446352844127e-05,1.0502741588425124e-05,1.7169357761304127e-05,-8.943242391978856e-06,-3.378132987563731e-06,-4.476196181713021e-06,-4.282526788301766e-06,-1.1284751053608488e-06,-5.3054399131724495e-06,9.748693173605716e-06,-1.0349760231065375e-06
-1.631844327221188e-05,-3.356723664182937e-05,7.396286633820637e-06,-5.418639375420753e-05,5.512860661838204e-05,5.659463568008505e-06,2.3097654775483534e-05,-4.236521817801986e-07,1.958552275027614e-06,-3.402234142413363e-06,2.0868883439106867e-06,8.890540811989922e-06,-1.322277239523828e-05,1.984989353331912e-05,-2.947153461718699e-06
-5.189191142562777e-06,-9.23093921301188e-06,1.790319470273971e-05,-4.673153580370126e-05,2.7949858462772426e-05,-3.0961418815422803e-06,1.278345280297799e-05,-1.2224920737935463e-06,5.4423685469373595e-06,-2.8621093406400178e-06,-4.781640200235415e-06,8.60012596604065e-06,-1.2936437997268513e-05,1.541720072850694e-05,-2.0457130176509963e-06
-1.857355755419121e-05,-7.449836630257778e-06,6.864413990115281e-06,-1.3715470231545623e-05,5.101082660985412e-05,6.954836862860247e-05,7.99575173004996e-05,-2.3711837457085494e-05,-2.7219503863307182e-05,-2.6335434085922316e-05,-1.6463706742797513e-05,-2.1191984160395805e-05,-2.2583285499422345e-05,-5.578527634497732e-06,-2.4557988126616692e-05
-6.179355750646209e-06,-1.3198624856158858e-05,2.163915002029171e-05,-9.044156468007714e-05,7.346060829149792e-05,3.0620457636132414e-05,5.831521229993086e-05,-9.732970283948816e-06,-1.1575516509765293e-05,-4.10119719163049e-06,-1.9829830307571683e-05,-6.203532393556088e-06,-3.383199782547308e-05,9.611359018890653e-06,1.4478009688900784e-06
8.402908861171454e-06,-1.4019241461937781e-05,9.190271157422103e-06,-6.54159412079025e-05,9.850900823948905e-06,-3.035970985365566e-05,-1.781188882432616e-05,1.5090373153725523e-05,9.888045269690338e-06,1.4107580682320986e-05,1.4953845209220162e-05,1.3615796888188925e-05,-2.541269623179687e-06,1.9795495973085053e-05,1.5252827552103554e-05
-2.929654328909237e-05,-2.80065034985455e-05,3.153410784761945e-05,-0.0001139058185799513,0.0001035104833135847,5.5968694141483866e-05,0.0001077485012501711,-2.1800037757202517e-05,-1.2746821994369384e-05,-1.2854678971052635e-05,-3.7801897178724175e-05,-5.802628948003985e-06,-5.0713030532278935e-05,2.4362119802390225e-05,-1.0195937647949904e-05
1.7713527995510958e-06,-1.416959719335864e-05,1.3687091268366203e-05,-5.7556587790941194e-05,2.8686130008281907e-05,-2.209137574027409e-05,5.528575456992257e-06,1.0024939456343418e-06,8.09147513791686e-06,1.0134115427717916e-05,-8.168353815563023e-08,1.0033585340352147e-05,-9.984430107579101e-06,1.35371169562859e-05,1.1411740160838235e-05
2.935272732429439e-06,-2.0472254618653096e-05,3.6916849239787553e-06,-6.0428336837503593e-05,3.783864832485051e-05,-3.3238393370993435e-05,9.373554803460138e-06,1.3148468838153349e-05,3.6089427339902613e-06,1.1727651326509658e-05,7.276210226336843e-06,8.098951184365433e-06,-9.685280019766651e-06,1.7274755009566434e-05,8.85012150320108e-06
8.565295615881041e-06,-1.546041949040955e-05,9.785646852833452e-06,-4.649124957722961e-05,9.43113150242425e-06,-3.499904869386228e-05,-1.7387175830663182e-05,8.159131994034396e-06,9.224843324773246e-06,1.0876671666437687e-05,1.2407546307713346e-05,1.2353014881227864e-05,1.1268539310549386e-06,1.4902944258210482e-05,1.750481305862195e-05
-7.583997557958355e-06,-3.782582643907517e-05,2.3075959688867442e-05,-0.00011966231841142871,8.521686868334655e-05,-1.5551377146039158e-06,5.1085833547404036e-05,-5.476715159602463e-06,6.105512511567213e-06,3.045954917979543e-05,-2.4808433749967662e-05,5.590337423200253e-06,-5.0385637223371305e-05,1.9087790860794485e-05,2.6676216975829448e-05
-1.558970416226657e-05,-2.2640320366917877e-05,8.491133939969586e-06,-4.059134516865015e-05,5.8786150589185127e-05,3.844283128273673e-06,3.9047462450980674e-05,-2.5453337002545595e-06,7.3400606197537854e-06,-9.098621376324445e-07,-1.5055146832310129e-05,4.458603143575601e-06,-3.0494662269120454e-05,1.0808913430082612e-05,-4.950238235323923e-06
-2.425874390610261e-05,-4.091979099030141e-05,4.492542848311132e-05,-0.00019115338727715425,0.00012866869201388909,9.253255484509282e-06,9.782402230484877e-05,-6.60425575915724e-06,-3.1122908694669604e-08,2.000785116251791e-06,-2.836890416801907e-05,1.569084008679056e-05,-5.967218203295488e-05,4.3464199734444264e-05,9.181160748994444e-06
-6.853246304672211e-06,2.66482993538375e-06,3.0981888812675606e-05,-3.926950375898741e-05,3.657173965621041e-05,3.528248089423869e-05,5.67319912079256e-05,-1.895628429338103e-05,-1.3455786302074557e-05,-7.139993385862908e-06,-2.236073055428278e-05,-1.072659279088839e-05,-3.911630301445257e-05,-5.798467288542497e-06,1.4439779079111759e-06
-6.524795026052743e-06,-1.3200863122619921e-06,5.055318069935311e-06,-1.773213443811983e-05,2.4764878617133945e-05,1.5794466889929026e-05,2.9707174689974636e-05,-3.852788722724654e-06,-5.932688509346917e-06,-9.670124200056307e-06,2.0422703528311104e-07,-7.016225936240517e-06,-9.109277016250417e-06,-5.077508149042842e-06,-9.290431989938952e-06
-6.440741344704293e-07,-6.5890953919733874e-06,1.8498170902603306e-05,-5.160977161722258e-05,4.895838355878368e-05,8.482447810820304e-07,2.979066630359739e-05,2.4735031729505863e-06,-6.596656021429226e-08,-4.971062708136742e-06,-1.0017387467087246e-05,-2.506647547306784e-07,-2.1211169951129705e-05,-6.735626811860129e-07,-4.536204869509675e-06
-3.2410885069111828e-06,-2.3968441382749006e-06,1.1793794328696094e-05,-1.3970418876851909e-05,1.4104214642429724e-05,-8.416159289481584e-06,9.347503237222554e-06,-9.873602266452508e-06,-1.0974217730108649e-06,-5.503898137249053e-07,-4.536513074526738e-06,7.731918231002055e-06,-4.6509640583281e-06,6.544682946696412e-06,-7.88707438914571e-07
1.9012509255844634e-06,-2.963380939036142e-05,1.6305394638038706e-05,-0.00010294637650076766,6.784532297388068e-05,-4.1383984353160486e-05,1.0254543667542748e-05,-4.628165044096022e-06,1.9630585484264884e-05,2.2155855276650982e-05,-1.176641899292008e-05,2.6769223950395826e-05,-4.3878824726562016e-05,5.127959229866974e-05,1.80958045348234e-05
2.359389327466488e-06,-4.323495886637829e-06,1.7704611309454776e-05,-3.893252869602293e-05,8.869443263392895e-06,-1.878647890407592e-05,-5.541733116842806e-06,-3.6405619994184235e-06,4.587471551076305e-06,1.3874286651116563e-05,-4.970856025465764e-06,9.26535585676902e-06,-8.213599357986823e-06,5.877608600712847e-06,2.1871090666536475e-05
-2.2585372335015563e-05,3.3234991860808805e-06,3.204986842320068e-05,-3.807805114774965e-05,6.280841239458823e-05,6.027967174304649e-05,0.00010168926201004069,-2.7160947411175584e-05,-2.9340916171349818e-05,-1.8162652850151062e-05,-3.3762695238692686e-05,-2.6495605652598897e-05,-4.303826790419407e-05,-4.981239726475906e-06,-1.654496486480639e-05
-2.4945844415924512e-05,-4.5778514504490886e-05,-2.198994843638502e-05,-8.18324026568007e-05,3.2072985277409316e-05,-6.16962238382257e-05,-3.6879766412312165e-05,3.7901791074546054e-05,4.699554199305567e-05,1.430531233381771e-05,3.3978843930526637e-05,4.922182870359393e-05,6.455091352108866e-06,5.369435302782222e-05,-1.5030445865704678e-06
-9.637933544581756e-07,5.647007128573023e-07,1.7275043774134247e-05,-4.3112740968354046e-05,3.501740866340697e-05,1.3761862192041008e-05,2.446886537654791e-05,-8.062652341322973e-07,-1.0941656910290476e-05,-1.554375512569095e-05,-6.1721293604932725e-06,-6.9072755195520585e-06,-8.127246701405966e-06,9.585423867974896e-06,-8.098443686321843e-06
-5.627541668218328e-06,-4.466832251637243e-06,7.153631372602831e-06,-2.3320340915233828e-05,3.59197747457074e-05,3.102187383774435e-05,4.150037784711458e-05,-7.5570244462142e-06,-1.5950116221574717e-05,-1.983026299967605e-05,-1.0943012512143468e-05,-8.956913461588556e-06,-1.510707465968153e-05,6.397636298061116e-06,-1.0234176443191245e-05
-3.677021265247049e-06,-2.2006722929290845e-05,4.7753138687767205e-06,-6.716393181704916e-05,4.426369196153246e-05,-3.802083756454522e-05,5.5299487939919345e-06,8.2748263139365e-06,1.3124668839736842e-05,1.2157974651927361e-05,3.2314919735654257e-06,1.1962238204432651e-05,-2.6761676963360514e-06,3.0607759526901646e-05,-3.8323378248605877e-07
-2.676459530448483e-06,-1.150204934674548e-05,1.0022913556895219e-06,-1.4344584997161292e-05,5.450153366837185e-06,-8.997849363368005e-07,4.88226032757666e-06,-5.5114331871664035e-06,4.498564749155776e-06,1.0219549949397333e-05,-1.6672086076141568e-06,7.3090942578346585e-06,-8.168920999196416e-06,4.753643452204415e-06,6.65488528284186e-06
-5.646899808198214e-06,-1.220996341544378e-05,6.261871021706611e-06,-4.160527896601707e-05,1.9833895748888608e-05,-2.1976416974212043e-05,-5.332381988409907e-06,9.01742305359221e-06,1.005771582640591e-05,1.1462183010735316e-05,2.698119260458043e-06,1.097085305445944e-05,-5.256761141936295e-06,1.4013447980687488e-05,7.712193564657355e-06
3.900594265360269e-07,-3.1586478144163266e-07,1.2548268841783283e-05,-2.4491901967849117e-05,1.6932802282099146e-05,3.494496922940016e-05,5.373675321607152e-05,-8.14355462352978e-06,-1.3829452655045316e-05,-1.9731487554963678e-07,-2.359126210649265e-05,-2.0529566882032668e-05,-2.2048584014555672e-05,-1.0387452675786335e-05,4.982101017958485e-06
-1.973485905182315e-05,-2.5148850909317844e-05,4.212277417536825e-06,-5.005579259886872e-05,3.292056317150127e-05,-5.317309842212126e-06,2.4095508706523106e-05,3.76050502381986e-06,1.1694663044181652e-05,1.8886934412876144e-05,-4.9213485908694565e-06,1.0502965778869111e-05,-2.5871489924611524e-05,1.6948888514889404e-05,8.027346780181688e-06
-1.728646020637825e-05,-1.7244150058104424e-05,3.671518936698703e-05,-8.869041980119619e-05,9.833082231125445e-05,-5.316410806699423e-06,5.519402986919886e-05,-1.731415288475091e-05,-1.3188353932491736e-05,-5.6372701919826795e-06,-1.8136158359993715e-05,-2.932698862423422e-06,-3.839775806113721e-05,2.8984483833482955e-05,4.919313141726889e-06
8.62133015289146e-06,-3.830275363725377e-05,1.4070385077502578e-05,-0.00011394387365726288,7.168692172854207e-05,-0.00013106146798236296,-4.00163080485072e-05,2.4759747475400218e-05,3.130754066660302e-05,3.1333475817518774e-05,2.4111336301757547e-05,3.953532944933613e-05,-6.478942850662861e-06,5.245547799859196e-05,3.1921798381517874e-05
-1.359046592597224e-06,-1.1254796845605597e-05,1.5561532563879155e-05,-6.429237691918388e-05,3.0548817449016497e-05,-4.6801566497833846e-05,-8.538318070350215e-06,1.062778619598248e-05,1.3426787518255878e-05,1.661088299442781e-05,3.479844963294454e-06,1.5665018509025685e-05,-7.0947426138445735e-06,1.804022667784011e-05,1.5379954675154295e-05
-7.976149390742648e-06,-9.889114153338596e-06,1.3513612202586955e-05,-3.7424033507704735e-05,4.2445724830031395e-05,1.2594664440257475e-05,2.9398461265373044e-05,-1.356935854346375e-06,-4.745136720885057e-06,-1.5372951565950643e-05,5.05090611113701e-07,-7.433261018263693e-06,-1.0017218301072717e-05,8.319570042658597e-06,-1.256232530977286e-05
-7.72647763369605e-06,-1.6446208409348628e-05,1.2901047739433125e-05,-6.0356313042575493e-05,4.8100082040036796e-05,-1.1248946918840375e-05,2.2234306811697024e-05,1.4910267054801807e-05,-1.63732365621172e-06,-2.3580769266118295e-06,3.545648269209778e-06,1.317353905960772e-06,-1.6023463359715606e-05,1.4949445414913498e-05,-2.161341399187222e-06
-9.046012905855605e-06,-5.15786450705491e-06,1.1414708978918497e-05,-2.271727134939283e-05,5.563575177802704e-05,-2.7854235668201e-05,6.757286968195331e-06,-1.8355067368247546e-06,-4.347235517343506e-06,-1.0357839528296608e-05,1.2844119510191376e-06,-3.020146323251538e-06,-3.898697286786046e-06,1.8867527614929713e-05,-5.724874881707365e-06
3.110560328423162e-06,-1.5420449926750734e-05,1.4960312910261564e-05,-7.167851072154008e-05,3.697358988574706e-05,-7.442138121405151e-05,-3.151633973175194e-05,1.347119314232259e-05,2.6366003567090956e-05,2.3634907620362355e-05,3.867629857268184e-06,2.872019967981032e-05,-1.4588436897611246e-05,3.306018697912805e-05,2.34605258810916e-05
-1.889376562758116e-06,-1.7634371033636853e-05,1.4338490700538387e-05,-5.1271879783598706e-05,3.9930882849148475e-05,-2.568132731539663e-05,1.1139569551232853e-05,8.907372830435634e-07,7.580151759611908e-06,1.5958044514263747e-05,-1.1160604572069133e-05,8.40527172840666e-06,-2.1305611880961806e-05,1.6783711544121616e-05,1.391630644320685e-05
-5.772477379650809e-06,-5.091788892741533e-06,7.317128620343283e-06,-2.4523793399566785e-05,1.9731582142412663e-05,2.5544546133460244e-05,2.7327114366926253e-05,-1.1979948794760276e-05,-2.4688411031092983e-06,-1.3045697642155574e-06,-1.613834683666937e-05,-2.4806436158542056e-06,-2.2648857338936068e-05,8.735122719372157e-06,3.7537702155532315e-06
-1.275956765312003e-05,-1.6573176253587008e-07,4.278884625819046e-05,-8.822433301247656e-05,7.784410263411701e-05,5.0616678436199436e-05,8.91075687832199e-05,-3.473609649518039e-05,-2.6940664611174725e-05,-2.055370487141772e-06,-3.5783556882051926e-05,-1.4486562690763094e-05,-6.549444879055955e-05,1.8170821931562386e-05,2.118313204846345e-06
-8.486699698551092e-06,-1.0927293260465376e-05,-3.3141566859740124e-06,-2.062710336758755e-05,1.8411137716611847e-05,1.7561087588546798e-06,9.842591680353507e-06,1.842113420025271e-06,7.740914497844642e-06,1.6272542779915966e-07,-4.022985194751527e-06,9.882810672934284e-06,-5.780966603197157e-06,8.576966138207354e-06,-5.056157533545047e-06
-9.515406418358907e-06,1.2026721378788352e-06,1.1873062248923816e-05,-7.4604322435334325e-06,3.585515878512524e-05,-6.387090252246708e-07,1.3239630789030343e-05,-1.0819899443959002e-05,-4.563579977912013e-06,-9.178836080536712e-06,-9.814634267968358e-06,-4.311331395001616e-06,-7.835889846319333e-06,8.182891178876162e-06,-6.2146945651875285e-06
-2.098886852763826e-06,1.7260827007703483e-06,1.6877311168173037e-05,-2.735318230406847e-05,7.374455208264408e-06,-1.803794930310687e-05,7.752169040031731e-07,7.458794016201864e-06,1.6195746866287664e-05,1.0771899042083533e-05,-9.67398864304414e-06,9.334421861240116e-06,-1.5224699382088147e-05,2.317392500117421e-08,1.851605361480324e-06
-1.0225357982562855e-06,-8.782326403888874e-06,-1.5808500393177383e-06,-1.625690856599249e-05,1.6874224456842057e-05,-3.282697252871003e-05,-7.55757082515629e-06,1.2619077097042464e-05,3.808441249475436e-06,6.541720267705387e-07,1.1441855633620435e-05,4.4606046287754e-06,1.0236708476440981e-05,8.156247531587724e-06,-2.2417111722461414e-07
-1.957323547685519e-05,-2.658415405676351e-05,5.88580769544933e-06,-6.187499911902705e-05,4.4470127249951474e-05,-3.532574919518083e-05,1.0351868695579469e-07,1.4848546811663255e-05,2.063261779738923e-05,1.4505410945275798e-05,1.1189713404746726e-06,1.893198896141257e-05,-1.2789494348908192e-05,2.4869225399015704e-05,1.0781416108329722e-05
-1.2591499398695305e-06,4.652114512282424e-06,2.095985041705717e-05,-1.3878885511076078e-05,3.010575437656371e-05,1.3700380350201158e-05,2.638143928379577e-05,-2.0376852262415923e-05,-1.7685239527054364e-05,-9.12281166165485e-06,-1.4952261153666768e-05,-1.404030536633627e-05,-1.3628419765154831e-05,7.701494951106724e-06,1.4428901522478554e-06
