F7,T7,P7,O1,TP9,Fz,Cz,Fp2,F8,T8,P8,O2,TP10,Pz,Cpz
-5.56192098883912e-05,-9.856599717750214e-06,-2.5362105589010753e-06,-3.7066438380861655e-06,-8.52016637509223e-06,-6.1022487898299005e-06,-1.3566339930548565e-05,1.1034420467126438e-05,6.501654934254475e-05,2.0031395251862705e-05,9.98381187855557e-06,-2.8656276072069886e-06,1.3076849882054375e-05,-4.795650966116227e-06,-1.1574329732866317e-05
-9.941229291143827e-05,-3.3975632049987325e-05,-8.917808372643776e-06,-1.8774203454086091e-06,-1.3822682376485318e-06,-5.7168608691426925e-06,-2.8303803674134542e-06,-1.3510255939763738e-05,8.142120714182965e-05,3.3073987424359075e-05,1.850029730121605e-05,5.2247878556954674e-06,2.303745952758618e-05,9.75962166194222e-06,-3.3944463666557567e-06
-2.8286052838666365e-05,6.699632649542764e-06,7.227896730910288e-06,9.461582067160634e-06,5.175404112378601e-06,-7.997409284143941e-06,-3.7284053178154863e-08,-1.7924631720234174e-05,1.8950931007566396e-05,-4.190253775959718e-06,1.4790454088142724e-06,8.512526164849987e-06,-3.448651966664329e-06,6.691704811601085e-06,-2.3144377792050363e-06
-9.797404709388502e-05,-2.1393620500020916e-05,-3.1767754080647137e-06,-9.84963662631344e-06,8.600536602898501e-07,-1.3955956546851667e-05,-1.6316962501150556e-06,-1.4073887541599106e-05,0.00010464428851264529,2.8917238182657456e-05,1.1615225957939401e-05,-7.883664920882438e-07,2.1768322312709643e-05,-6.83380312693771e-06,1.8726660755419289e-06
-0.0001331375651716371,-2.826012502055164e-05,-1.3814176782034338e-05,-1.1368168316039373e-05,-6.266104537644424e-05,3.8621537896688096e-05,2.741524895100156e-05,2.8886584914289415e-05,0.00012488491483964026,1.3619755918625742e-05,1.952582238118339e-06,4.6574700718338136e-06,-4.737452059089264e-06,-1.2210148270241916e-07,1.406253704772098e-05
-9.842974213825073e-05,-2.295164631505031e-05,8.617737421445781e-07,6.7090822994941846e-06,3.2272828320856206e-06,-1.1921655641344842e-05,1.7768005818652455e-05,-4.4156746753287734e-05,4.4137310396763496e-05,3.2167085009859875e-05,1.2958251318195835e-05,1.2443496530067932e-05,1.1928089861612534e-05,1.6883904322639864e-05,1.8375513718638103e-05
-3.882902456098236e-05,-4.358050773589639e-06,2.458615824707522e-06,7.698937224631663e-06,-7.829062724340474e-06,-1.0705241038522217e-05,-1.0669647963368334e-05,-3.959833520639222e-06,2.5911580451065674e-05,2.223546016466571e-05,9.496395932728774e-06,4.155210092449124e-06,9.575368494552094e-06,4.1414659790461883e-07,-5.594855906565499e-06
-5.8557057855068706e-05,-1.255495635632542e-05,1.4029683370608836e-07,1.0923602530965582e-05,-7.14614373009681e-06,-1.1130812254123157e-05,-8.681883969074988e-06,8.48653962748358e-06,7.983793557286845e-05,3.2949144497251837e-06,1.8862156139221042e-06,-2.5240096874767914e-06,1.3654545000463258e-05,-1.1915089999092743e-05,-5.714097028430842e-06
-3.297787026212973e-05,2.521449687264976e-06,1.5239424783430877e-05,6.953631555006723e-06,-1.1474942994027515e-05,-6.094888703955803e-06,-4.491380877880147e-06,-1.36467817810626e-05,2.381291506026173e-05,1.1395873571018456e-05,-2.90946195491415e-06,8.642135526315542e-06,8.53103722420201e-06,-1.5014034033811186e-06,-3.999738510174211e-06
-0.00015567685022688238,-3.9501049315049386e-05,3.4121400176445604e-06,1.960270219569793e-05,-1.1294976275166846e-05,-2.030740392910957e-05,-1.2261861002116348e-06,-4.895474194199778e-05,8.161458390532061e-05,4.0884480767999776e-05,3.709588645506301e-05,2.564967098805937e-05,3.9664600535616046e-05,1.9395612071093637e-05,9.641540600568987e-06
-6.543113067891682e-05,-3.277074529250967e-05,-1.3108654002280673e-05,-9.457938176637981e-06,1.8509042547520949e-06,3.708104372890375e-06,2.6630987122189254e-06,1.4893022580508841e-05,6.29932374067721e-05,2.3696663902228465e-05,4.429580485521001e-06,-8.744818842387758e-07,9.425593162859514e-06,-2.5636209102231078e-06,5.463655270432355e-07
-5.436271567305084e-05,-2.0384676190587925e-05,-2.2673677904094802e-06,6.457907602452906e-06,-1.342696054962289e-05,-1.2398080343700713e-05,-1.0167552090933896e-05,-9.582488246451248e-06,2.5935572921298444e-05,3.18799266096903e-05,2.057808069366729e-05,1.822855631417042e-05,2.6319065000279807e-05,-2.236580485259765e-06,-4.572688794723945e-06
-6.42665299892542e-05,-1.164017453447741e-05,1.0467020729265641e-05,1.8946707768918714e-05,-1.8050483049592003e-05,-3.3414513382012956e-05,-7.875827520820167e-06,-4.89953790747677e-05,4.441341479832772e-05,2.3099568352336064e-05,2.2678884647575615e-05,2.6191482447757153e-05,1.9287609319462717e-05,1.7160770312329987e-05,1.9974472706962842e-06
-3.0350716770044528e-05,-2.263677288283361e-05,-1.1268978596490342e-05,-8.949692301030154e-06,5.591728950093966e-06,4.67253846636595e-06,4.543605427898001e-06,6.906015187269077e-06,4.002796231361572e-05,8.146843356371392e-06,5.490164767252281e-07,1.8817140023941192e-06,-1.918956513691228e-06,2.802365543175256e-06,3.3268463539570803e-09
-4.908620394417085e-05,-2.8272350391489454e-05,-7.389256097667385e-06,-9.284385669161566e-07,-2.0788880647160113e-05,-6.106789669502177e-06,-1.6671238427079516e-05,2.234130988654215e-05,5.8107483710045926e-05,2.463671637542575e-05,1.3412828366199392e-05,6.86012981532258e-06,1.1979514511040179e-05,-2.1165512862353353e-06,-5.97827619230884e-06
-0.00013998463327880017,-2.4213998585764784e-05,8.824726819511852e-06,1.8600984276417876e-05,2.27544478548225e-06,-2.6403139600006398e-05,7.981363523867913e-06,-5.9158651311008725e-05,6.506447971332818e-05,5.2297746151452884e-05,3.0020007443454233e-05,2.0404920178407338e-05,3.7271865949151106e-05,-3.513188858050853e-06,1.0532068699831143e-05
-4.656517558032647e-05,-3.310884926577273e-05,-7.4286001563450554e-06,3.110847501375247e-06,-1.3561599502054378e-05,-5.962928298686165e-06,-1.1006336080754409e-05,1.1161760994582437e-05,4.593900666804984e-05,2.2798751160735264e-05,1.2231035725562833e-05,7.922446457087062e-06,1.3372125977184623e-05,5.167900553715299e-06,-4.070379873155616e-06
-3.188043046975508e-05,-1.3524682799470611e-05,-3.920072231267113e-06,-7.359752999036573e-06,-1.5654177332180552e-06,9.86011173154111e-07,-5.914143685004092e-06,1.5178854482655879e-05,3.062346513615921e-05,1.929786230903119e-05,4.645784429158084e-06,-7.081201829350903e-06,1.3470315025188029e-05,-9.77930540102534e-06,-3.1772883630765136e-06
-0.00010112070413015317,-1.595531239217962e-05,1.0413596328362473e-05,2.3459456315322313e-05,2.9446555345202796e-06,-2.5102708605118096e-06,5.025500399824523e-06,-5.629424549624673e-06,6.432476106965623e-05,-7.3736009653657675e-06,4.481693395064212e-06,1.0794257036650379e-05,-8.995348252938129e-07,9.094072083826177e-06,2.950850102934055e-06
-2.2969437850406393e-05,-2.453560654203102e-05,-1.4372657915373566e-05,-7.146228426790913e-06,-1.2725111446343362e-05,1.8669056771614123e-06,-4.616990736394655e-07,3.824211034952896e-05,6.146629129943904e-05,-3.2414429824711988e-06,-5.3849574896958075e-06,-2.0787792891496792e-06,-2.647620021889452e-06,-2.785550350381527e-06,-3.226212839990694e-06
-0.00018265338621858973,-4.6644636313430965e-05,-1.7847693925432395e-05,2.4919212582297234e-07,1.3431735169433523e-05,-3.5243558613728965e-06,1.9499639165587723e-05,-1.2392701819408103e-05,0.00014044502768228995,1.8273721707373625e-05,9.781696860500233e-06,-2.5650965653767344e-06,1.0917457984760404e-05,2.535784187784884e-05,2.76715609288658e-05
-0.00015017111309134634,-4.998664530830865e-05,-2.693204351089662e-06,4.734578396892175e-06,1.1273205927864183e-05,-1.630233964533545e-05,4.482508302317001e-07,-2.8190826014906634e-05,9.053514077095315e-05,3.997483986495354e-05,2.4615463644295232e-05,2.404853194093448e-05,3.425436079851352e-05,1.3272443538880907e-05,4.187311787973158e-06
-6.415364714484895e-05,-2.2613604869548e-05,-6.9439881826838246e-06,-1.1366366607035161e-05,6.604364671147778e-06,8.025023362279171e-06,-8.857364264258649e-08,2.0586321625160053e-06,7.046382961561903e-05,6.615242455154657e-06,4.30441832577344e-06,6.563584008745238e-06,-3.0182186492311303e-06,-1.3234269999884418e-06,4.872730329452679e-06
-3.93198206438683e-05,-2.4998617845994886e-05,-1.8468014403083544e-05,-1.2371096545393812e-05,7.5036193720734445e-06,1.2877671906608157e-05,1.1167917364218738e-05,2.5193337023665663e-05,4.6444991312455386e-05,-1.0809380910359323e-06,-1.566419541632058e-06,-7.714727871643845e-06,-2.026045876846183e-06,8.933341177908005e-07,3.464808742137393e-06
-4.466441896511242e-05,-2.7035111997975037e-06,-2.517630491638556e-06,6.30106893595439e-06,-1.1448352324805455e-05,-7.538406407547882e-06,-1.1738021640894658e-05,2.2767484097130364e-05,4.827945667784661e-05,7.109491889423225e-06,2.75615229838877e-06,1.6753954241721658e-06,-6.048445811757119e-06,2.0088953078811755e-06,-4.239163814645508e-06
-2.9356719551287824e-05,-2.731136873990181e-05,-1.7270312127948273e-05,-1.0281847380610998e-05,-2.85519035969628e-06,9.515962574369041e-06,-1.8684165752347326e-06,2.2994124265096616e-05,4.7166568037937395e-05,3.3625910873524845e-06,4.422373422130477e-06,3.265504801674979e-06,2.223019237135304e-06,-1.0237099559162743e-06,-2.982581804644724e-06
-0.00015025765060272533,-5.04086014530003e-05,-3.1777900403540116e-05,-1.7853354961516743e-05,-6.000063876854256e-07,7.545640528405784e-06,-1.3740042618337611e-05,4.300134332879679e-05,0.00015657311632821802,4.128855107410345e-05,1.215577916013899e-05,-1.4396055121324025e-06,3.109422050329158e-05,-9.16661065275548e-06,-1.641486915104906e-05
-0.00022179517691256478,-4.036478730995441e-05,1.5189268424364855e-05,1.6934077393671032e-05,-1.700676648397348e-05,-2.3913156837807037e-05,3.415622086322401e-05,-4.5726886128250044e-05,0.00013805192156723933,1.901916493807221e-05,2.5410539819858968e-05,1.8799879853759194e-05,2.4550364457809337e-05,2.149479996660375e-05,3.5200537581658864e-05
-0.0002465530524204951,-7.16459999239305e-05,-1.6261696146102622e-05,-2.2823283870820887e-05,1.0743950952019077e-05,2.001376742555294e-06,1.0827502819665824e-05,2.191917906202434e-05,0.0002252292979392223,3.825530438916758e-05,1.415452881303736e-05,6.650251066275814e-06,7.929354524094379e-06,3.4700606192927808e-06,1.6103233519970672e-05
-7.80501650297083e-05,-2.2970290956436656e-05,5.258195415080991e-06,7.224800583571778e-06,3.3235428418265656e-06,-2.4289201974170282e-06,-1.6721060092095286e-07,-2.44459806708619e-06,5.0616979422102304e-05,1.5883926153037464e-05,1.046636862156447e-05,-3.349564394738991e-06,1.361745125905145e-05,1.9657363736769184e-07,2.82290609732172e-06
-3.126400406472385e-05,-1.1193977115908638e-05,-1.0249247679894324e-05,-6.7857363319490105e-06,-3.855556911958047e-06,2.480473085597623e-06,-5.310916549206013e-06,1.7176103483507177e-05,4.862037530983798e-05,9.474672424403252e-06,2.1340201783459634e-06,-6.1540617934952024e-06,-2.286924427608028e-07,-3.024483703484293e-06,-1.8189621187048033e-06
-3.1493611459154636e-05,-4.8080582928378135e-06,-5.3160570132604335e-06,-2.5629182118791505e-06,-9.286606200475944e-06,-4.216874458506936e-06,-4.95378759524101e-06,1.8998273390025133e-05,3.743961497093551e-05,1.76350113179069e-05,-3.1048557502799667e-06,-1.8162600952109642e-06,3.516874130582437e-06,-6.811164325881691e-06,-3.219583049940411e-06
-2.708390456973575e-05,-1.0540939911152236e-05,-9.929565521815675e-06,-8.72173040988855e-06,-1.7785328054742422e-06,-2.909319846366998e-06,2.77021354122553e-06,7.186619768617675e-06,2.8055648726876825e-05,1.2850287021137774e-05,1.8239925339003094e-06,8.105739652819466e-07,4.29103420174215e-06,4.3916566596635676e-06,-1.2160280675743707e-06
-8.044343849178404e-05,-1.9665312493089004e-05,-7.400238700938644e-06,-1.915673965413589e-05,-4.206159019304323e-06,5.496813173522241e-06,-3.811848046098021e-06,1.1570409697014838e-05,7.575322524644434e-05,1.974268911908439e-05,1.1458047538326355e-05,1.939640924319974e-06,8.25260531200911e-06,-2.2110964437160874e-06,2.681400474102702e-06
-1.5796380466781557e-05,-2.256717561976984e-05,-1.418960437149508e-05,-1.633072719187112e-05,-3.311539057904156e-05,9.350233085569926e-06,-3.395480052859057e-05,8.979409176390618e-05,8.584693568991497e-05,1.6344324649253394e-05,7.007374733802862e-07,-1.899016859852054e-05,8.045236427278724e-06,-2.511524414927635e-05,-3.0022058581380406e-05
-5.042662633059081e-05,1.3980476978758816e-05,9.10098526674119e-06,9.06326636140875e-06,-8.904324317882129e-06,-2.8072786335542332e-05,5.6826354466466e-06,-5.87062850172515e-05,1.6736694306018762e-05,2.8533510430861497e-05,1.768847369021387e-05,1.302405007663765e-05,2.5136076601484092e-05,3.8278608371911105e-06,3.335989333663747e-06
-0.00010920326894847676,-2.6551109840511344e-05,-6.602000439670519e-06,1.3459680076266523e-05,-1.1202690245681879e-05,-5.248752017905645e-06,-2.079277783195721e-05,2.3314823920372874e-06,8.439131488557905e-05,3.1273558306565974e-05,2.1868421754334122e-05,2.0613751985365525e-05,1.973575126612559e-05,-3.971581463702023e-08,-1.4033643765287707e-05
-5.99447707827494e-05,-1.6334757432900915e-05,-4.070677732670447e-07,3.901870513800532e-06,4.468939437174413e-06,-1.085954954760382e-05,5.869710548722651e-06,-1.92072953530964e-05,1.960972076631151e-05,2.28451945076813e-05,1.2943902561346476e-05,8.339381565747317e-06,1.6080831301223952e-05,6.365278409248276e-06,6.328611789285787e-06
-4.181825170235243e-05,-2.4735608349146787e-05,-3.864843364453918e-06,-4.9300642785965465e-06,-7.0453031639772234e-06,-7.646077847311972e-06,-3.050260716008779e-06,8.784061265032506e-07,2.816070627886802e-05,2.680007628441672e-05,1.2540628290480527e-05,4.228747116030718e-06,1.571759980834031e-05,2.065326953015756e-06,2.6989177968061995e-06
-6.839216787213331e-05,-2.7493530069477856e-05,-8.098903037989658e-06,1.1693828128045425e-07,-4.212359044686309e-06,-2.059136249954463e-06,-6.301018174781348e-06,1.8088514252667665e-05,6.60903169773519e-05,2.7585447242017835e-06,1.6470557056891266e-05,4.3570435082074255e-07,1.8417837054585107e-05,-1.4575734894606285e-06,-4.363727384770755e-06
-0.0001347117240584339,-4.7869539230305236e-05,-7.65942013458698e-06,6.5384153344894e-06,-2.2920392666492262e-05,4.44664414089857e-06,1.978157706616912e-05,3.152118097204948e-06,9.533760112390155e-05,1.338188121735584e-05,1.260605040442897e-05,8.275700793092255e-06,3.3185206120833755e-06,2.580526688689133e-05,2.0517300526989857e-05
-4.48900538003727e-05,-1.9875903944921447e-07,9.10813071186567e-06,1.1046442978113191e-05,-6.172781013447093e-06,-7.912196451798081e-06,2.671054062375333e-06,-9.950116691470612e-06,2.5046018095054023e-05,-1.3991502328281058e-05,1.0912563936926745e-06,2.1839157852809876e-05,-1.2694576128069457e-06,9.153135806627688e-06,4.429671889738529e-06
-2.134139049303485e-05,-1.4614069641538663e-05,-9.90543958323542e-06,-1.2919884838424878e-05,1.1973731091075024e-06,2.2271987290878315e-05,-1.4362503861775622e-06,4.853719292441383e-05,5.692721970262937e-05,-1.0030282282968983e-05,-1.536179161121254e-05,-1.167310426808399e-05,-1.6374884580727667e-05,-9.47828561947972e-06,-5.798388997391157e-06
-8.294829149235738e-05,-2.7024027076549828e-05,-3.054539774893783e-05,-6.462176315835677e-06,-1.994650301639922e-05,-4.9078107622335665e-06,-1.5240784250636352e-05,4.411969757711631e-05,8.836965571390465e-05,5.4143314173416e-05,1.6012120255481932e-05,-1.9718269868462812e-05,1.7910202586790547e-05,-4.961693775840104e-06,-8.800036539469147e-06
-5.8324934798292816e-05,-1.4254042525863042e-05,9.360323929286096e-07,1.4542109738613362e-06,3.2075536182674114e-06,-1.2521236385509837e-06,1.6816654806461884e-06,4.402794729685411e-06,3.785706030612346e-05,5.587551981989236e-06,4.509548261921736e-06,8.17095815364155e-06,4.848705430049449e-06,-5.214153588894987e-07,1.696433969300415e-06
-4.7275758333853446e-05,-1.711309369056835e-05,-7.68273798712471e-06,-8.486813158015138e-06,-2.5046135760931065e-06,-1.4636170817539096e-06,-5.962735826869903e-06,1.1367303613951663e-05,4.992852882423904e-05,1.2431690038283705e-05,6.112953542469768e-06,1.6641090496705147e-06,1.115364739234792e-05,-1.6108051568153314e-06,-5.580598099186318e-07
-8.488187177135842e-05,-2.229722235824738e-05,8.307914640681702e-06,1.5235132195812184e-05,1.5671470464440063e-05,2.69023303189897e-07,1.5243716916302219e-05,-1.8943831037177006e-05,2.1341686078812927e-05,-2.2506035861624696e-06,8.81495691373857e-06,1.2364317626634147e-05,2.998432250933547e-06,1.4097454823058797e-05,1.4029430076334393e-05
-4.5745477109448984e-05,-2.6612962528815842e-05,1.5875475583015941e-06,3.4592630981933326e-07,7.019147005848936e-07,-5.52955231114538e-06,5.212182543345989e-06,1.8808509594236966e-06,3.37102228513686e-05,1.9009257812285796e-05,4.842194357479457e-06,-5.081397830508649e-06,7.504575478378683e-06,2.6993450319423573e-07,7.904783501544443e-06
-0.0001367766053590458,-5.844611655447807e-05,-2.1396804413598147e-05,-1.8152209577237954e-05,1.567873869134928e-05,1.7275212940148776e-05,2.0165623936918564e-05,2.2482145141111687e-06,0.0001312827389483573,2.0060252609255258e-05,4.967527729604626e-06,-1.0131697990800603e-05,9.045007573149633e-06,1.3302781098900596e-06,2.284983747813385e-05
-2.9635657483595423e-05,-1.4649702734459424e-05,-9.195249276672257e-06,-8.499339855916332e-06,-1.5046191379042284e-05,-3.62589864266738e-06,-1.533018166810507e-05,2.7922205845243298e-05,4.9227201998292e-05,1.4967735069149057e-05,1.0917274664734578e-05,3.292828751000343e-06,1.3771180420008022e-05,-1.2729919035336934e-05,-1.138628840635647e-05
-4.0731547414907254e-05,-1.3084283182251966e-05,-1.620249577172217e-05,-1.2614599597782217e-05,-9.549856258672662e-06,8.214383342419751e-07,-1.2169308774900855e-05,1.2358489584585186e-05,5.338306254998315e-05,3.837158510577865e-05,1.0278607533109607e-05,-6.690165946565685e-06,1.7098234366130782e-05,-1.420430180587573e-05,-7.0648588916810695e-06
-3.4568119531286357e-05,-8.443402862212679e-06,3.824904297289322e-06,8.663270989472949e-06,-5.92830383538967e-06,-1.513928327767644e-05,-4.2763460896821925e-06,-1.2223814792378107e-05,2.418744861643063e-05,5.740852202507085e-06,6.934530006219575e-06,1.2788104413630208e-05,6.009456569699978e-06,6.970658660065965e-06,5.460046850203071e-06
-5.988220073049888e-05,-1.840788422668993e-05,-8.70394978846889e-06,-6.007782531014527e-06,-5.543858378587174e-06,-4.782774794875877e-06,-1.7283153738389956e-05,6.416070391424e-06,5.374658576329239e-05,1.8583451492304448e-05,1.4275762168836081e-05,1.784356663847575e-05,1.4966337857913459e-05,7.076835117914015e-07,-5.927856363996398e-06
-9.10306634978042e-05,-3.309453677502461e-05,-6.769071774215263e-06,-5.671236976922955e-06,-1.4468446806858992e-05,-1.5836001011848566e-05,-1.165690986226764e-05,3.5983402995043434e-06,9.048346578310884e-05,3.282172929175431e-05,1.671055633778451e-05,1.2055507795594167e-05,1.8657417967915535e-05,7.748412457431186e-06,-3.5485603859797266e-06
-9.28596764424583e-05,-1.5745171822345583e-05,1.8231321519124322e-07,-5.31272252146664e-06,-8.958589387475513e-05,-6.485224730568007e-07,-2.0733062228828203e-05,2.0086319864276447e-05,0.00010716488759499043,4.0063050619210117e-05,2.4383787149417913e-05,1.9518384306138614e-05,3.4394821341265924e-05,-1.0332644706068095e-05,-1.0575864280326641e-05
-0.00015160531984292902,-3.672670504784037e-05,-1.7471518731326796e-05,-2.095672880386701e-05,1.5695698948547943e-05,2.284186294154722e-05,1.6743615560699254e-07,4.5129864247428486e-05,0.00017020189443428535,1.920393867749226e-05,-1.1987995549134212e-05,-1.78938912540616e-05,-1.6294061424559914e-06,-1.0906879424510407e-05,-4.062245352542959e-06
-3.401926005608402e-05,-4.828794544664561e-06,-3.0597587965530693e-06,-8.617107980057881e-06,-8.119772132886283e-06,-1.2384685760480352e-05,-6.243019015528262e-06,-5.602624696621206e-06,2.1367744921008125e-05,3.562168944881705e-05,1.8615472129113186e-05,-3.365615839356906e-07,2.810993100865744e-05,-1.143250301538501e-05,-9.070745022654592e-06
-1.5723776868981076e-05,-9.200132991438181e-06,-5.099482223158702e-07,-6.604482223337982e-07,3.3231344787054695e-06,-4.997375413040572e-06,7.138639375625644e-06,-8.509118742949795e-06,1.8852519133361056e-05,2.9602601898659486e-06,-4.90951060783118e-06,-1.5441580671904376e-06,3.5245666367700323e-06,3.894819201377686e-06,6.360528686855105e-06
-5.9414722272777e-05,1.6304875316563994e-07,1.4169349828563327e-05,6.578534566870076e-06,-1.3531363038055133e-05,-1.2465409099604585e-05,-5.002972670808958e-06,-1.1565645081645926e-05,4.437596908246633e-05,1.2801482625945937e-05,7.77689501774148e-06,2.879399687572004e-06,1.2389960375003284e-05,6.943810149095953e-08,7.760359039821196e-07
-8.503197386744432e-05,-9.576948286849074e-06,3.18628315199021e-06,9.04335411178181e-06,2.010842763411347e-06,-1.8290938896825537e-07,-7.362418728007469e-07,8.742994396016002e-06,8.293511928059161e-05,-5.7863289839588106e-06,-4.802395778824575e-06,-4.81497733062497e-06,-2.771138952084584e-06,4.4229366267245496e-06,3.3613864616199862e-06
-0.00013149087408237392,-4.320933476265054e-05,-5.023881271881692e-06,4.0760414776741527e-07,1.3249307812657207e-05,1.2712366697087418e-05,1.1933596738344932e-05,3.882113378494978e-05,0.0001246855335921282,-1.802403278361453e-05,-9.374627097713528e-06,-5.586955438730001e-06,-1.2695507393800654e-05,1.1529130915732821e-05,1.2066542012689752e-05
-3.8514476273121545e-05,9.475916158407927e-07,7.172062169047422e-06,6.1539531088783406e-06,-9.576204320183024e-06,-1.0328657026548171e-05,-5.11344831011229e-06,-1.0902027952397475e-05,3.0492340101773152e-05,1.8468362782186887e-05,6.419587407435756e-06,3.160841060889652e-06,1.0348780051572248e-05,-2.7639904374154867e-06,-5.964715512618568e-06
-7.905172242317349e-05,-2.708858846744988e-05,-8.563293704355601e-06,-2.8074773581465706e-05,1.284638074139366e-06,-1.7412616608591946e-06,7.1139402280095965e-06,-1.5505307828789228e-05,6.229023165360559e-05,2.5334945348731708e-05,2.67824962065788e-05,1.0210606035343517e-05,2.4164660771930357e-05,2.9153312652852037e-07,2.551896614022553e-06
-0.0001705439112811291,-2.6773453356554455e-05,-1.6137283864736673e-06,8.707605957170017e-06,-1.1211315381842724e-05,-5.647762009175494e-06,-6.14995133219054e-06,4.928876478516031e-06,0.0001353976394966594,3.4584418244776316e-05,9.693448646430625e-06,2.6709192297857953e-06,2.3339791368925944e-05,5.093250820209505e-06,-2.475831024639774e-06
-4.166668895777548e-05,-9.28981486936209e-06,-1.0066215622828167e-05,-7.790076779201627e-06,-9.944096291292226e-06,-1.4587985788239166e-06,-4.5958453256389475e-06,8.203275456253323e-06,3.881944576278329e-05,1.8985548194905277e-05,1.3325825420906767e-05,3.044990535272518e-07,1.4260423540690681e-05,-4.341278952324501e-06,-4.746200602312456e-06
-4.8886875447351485e-05,-2.1003938400099287e-05,-1.6314359982061433e-05,-2.7597210191743216e-05,3.578113663138538e-06,1.1930096661671996e-06,-3.7449899537023157e-06,1.5851771422603633e-05,5.5074408010113984e-05,4.013094758192892e-05,1.7166244333566283e-05,-1.5293156138795894e-05,2.5805602945183637e-05,-1.5886198127645912e-05,-1.0073368002849747e-05
-5.5994056310737506e-05,-1.6429851370958204e-05,-4.230438207741827e-06,-8.751412195806552e-06,-7.189930954609736e-06,-8.042567515076371e-06,-1.088399108084559e-05,4.953284587827511e-06,4.942843588651158e-05,3.475861558399629e-05,1.2470886758819688e-05,2.3379359959108115e-06,2.3255393898580223e-05,-7.646742005817941e-06,-8.035563951125368e-06
-0.0001615604505786905,-5.714244980481453e-05,-1.0063711670227349e-05,-2.134067744918866e-05,1.1078721854573814e-05,5.964036063232925e-06,1.5659222754038638e-05,3.187607796917291e-05,0.00013809306165057933,1.7409426163794706e-05,1.4208363381840172e-05,3.5525320072338218e-06,1.0041128916782327e-05,-4.957720875609084e-06,7.18244552899705e-06
-7.634789290023036e-05,2.189230144722387e-06,1.7798991621020832e-05,2.1266715066303732e-05,-3.2038569770520553e-06,-1.1297093806206249e-05,8.783384146227036e-06,-4.869346594205126e-05,4.482659278437495e-06,2.008483670579153e-05,2.383999071753351e-05,1.780814159246802e-05,1.047227806338924e-05,7.229245966300368e-06,5.586835470694496e-06
-0.00025823027317528613,-6.0651716239590314e-05,-1.5097706636879593e-05,2.468673756084172e-06,-3.0168705507094273e-05,-9.812684766075108e-06,-2.3688413421041332e-05,1.639769379835343e-05,0.00023009345386526547,6.053673132555559e-05,4.309474843466887e-05,2.2089183403295465e-05,5.002260877517983e-05,-8.04900537332287e-06,-1.9004588011739543e-05
-0.000125611130897596,-4.0256657939607976e-05,-1.4607328694182797e-05,-7.464326699846424e-06,8.07824017101666e-06,1.3403118600763264e-05,8.14790030290169e-06,3.486735084834436e-05,0.00014100262569627375,-5.448919182526879e-07,-6.7462981405697064e-06,-7.70862459376076e-06,-5.4188772082852665e-06,7.5132571737412945e-06,-4.65436460217461e-06
-0.00016010036415536888,-1.8542819816502742e-05,1.0653739082044922e-06,7.198546882136725e-06,-7.00035570844193e-07,-1.9451110347290523e-05,-4.176733909844188e-07,-2.4889372525649378e-05,0.0001164849800261436,3.040466242509865e-05,1.7094556369556813e-05,1.0567305480435607e-05,1.952270167748793e-05,1.2431482787178538e-05,9.331774890597444e-06
-1.9646980035759043e-05,-4.789469130628277e-06,-2.5769165858946508e-06,-5.283493464958156e-07,-8.894163329387084e-06,-6.976694749027956e-06,-7.94867946751765e-06,6.413093274204584e-06,2.3583318579767365e-05,1.2413222066243179e-05,6.272143764363136e-06,3.5125572139804717e-06,7.480137810489396e-06,-3.816199409811816e-06,-4.497020654525841e-06
-0.00018781626567943022,-3.702002004501992e-05,-9.407016477780417e-06,-5.076202796772122e-06,-2.7964304365468706e-06,-2.4224890694313217e-05,-1.1034300769097172e-05,-1.156211510533467e-05,0.00015348222768807318,6.522927651531063e-05,2.8322496291366406e-05,8.148188499035314e-06,3.75503132090671e-05,-1.6318043947194383e-06,-2.163460067095002e-06
-7.75221988078556e-05,-9.75843704509316e-06,1.3455877706292085e-05,1.1018341183444136e-05,-1.2006361430394463e-05,-1.669130767822935e-05,-9.621002618587227e-06,-4.826472445529362e-05,4.5444408897310495e-05,1.9636582692328375e-05,2.1343195498957357e-05,2.155211632270948e-05,2.193816726503428e-05,1.0143018471353571e-05,9.332329568678688e-06
-0.00023916469399409834,-6.661000770691317e-05,-1.2148558653279906e-05,2.7710253561963327e-05,-4.7980611270759255e-06,-1.6145116660482017e-05,-4.1528863761186585e-06,-6.964019348743022e-06,0.00018043701584247174,4.48906375822844e-05,2.9603690791191184e-05,1.7845638581093226e-05,3.664693304017419e-05,9.148199978881166e-06,3.700974843923177e-06
-3.167023533023894e-05,-1.4190780348144472e-05,-9.051816959981807e-06,-1.3094902215016191e-05,-2.6484394766157493e-06,1.9178255570295732e-06,-4.440564680407988e-07,1.6744858839956578e-05,4.268302291166037e-05,2.0502830921032e-05,7.083528998919064e-06,-1.0346769840907655e-05,9.841865903581493e-06,-1.3309022008911597e-05,-4.017898390884511e-06
-5.418656292022206e-05,-2.5562116206856444e-05,-9.733619663165882e-06,1.0612205869620084e-05,-3.061440111196134e-05,-1.4431774161494104e-05,-1.7955633666133508e-05,3.40242759193643e-05,8.429158697254024e-05,2.592358214315027e-05,7.956509790574273e-06,2.541073627071455e-07,2.3909783976705512e-05,-1.952132242877269e-05,-1.4966617982281605e-05
