Fp1,F7,T7,P7,O1,Fp2,F8,T8,P8,O2,Cpz
-7.257913239300251e-07,-4.025117777928244e-05,-3.274054870416876e-05,-2.2497363715956453e-05,-1.244651593879098e-05,3.314832065370865e-05,7.942133197502699e-05,1.5194005754892714e-05,-4.5623201003763825e-06,-8.90905357664451e-06,-5.630894520436414e-06
-2.505345514691726e-05,-4.0412219505014946e-05,-1.6863504015418584e-05,2.6357429305789992e-06,1.0702142162699602e-05,7.165555217625297e-06,3.891592950822087e-05,1.5439015896845376e-05,7.79076071921736e-06,3.8783837226219475e-06,-4.198352741013878e-06
-1.8067022665491095e-05,-4.009690928796772e-05,-1.232906799941702e-05,-1.4534136880683945e-06,-1.802882660939531e-06,9.048033689396107e-06,3.983619126302074e-05,7.976511199103697e-06,2.162555488016693e-06,2.313868918690787e-06,1.2412136584316613e-05
1.6419853636762127e-05,-1.4103818102739751e-05,-2.1219751033640932e-05,-1.5800348592165392e-05,-1.0029528311861213e-05,2.9731239919783548e-05,3.4996312933799345e-05,8.702520062797703e-06,-4.2987139750039205e-06,-7.59524482418783e-06,-1.680251443758607e-05
-1.6276816154459084e-05,-3.603485311032273e-05,-1.3098609997541644e-05,7.605513928865548e-06,4.886909664492123e-06,6.095509888837114e-06,1.7138932889793068e-05,1.3091574146528728e-05,5.174418731712649e-06,7.106971906978288e-06,4.3104455471620895e-06
-5.10716563439928e-06,-6.081798369450553e-05,-2.7045211936638225e-05,-1.1131796782137826e-05,-1.0024941730080172e-06,2.8454182029236108e-05,5.8478642131376546e-05,2.4453835521853762e-05,9.181772838928737e-06,5.02645707456395e-06,-2.0490235328907147e-05
1.3805854905513115e-05,-6.064634840186045e-05,-2.2908116079634055e-05,-1.9869376046699472e-05,-1.4383372217707802e-05,4.4865868403576314e-05,4.5995842810953036e-05,2.07926955226867e-05,2.7611640689428896e-06,-1.8403165995550808e-06,-8.573893865104765e-06
0.00010835580906132236,-3.752791599254124e-05,-7.522455598518718e-05,-5.877469948245562e-05,-5.6738327657512855e-05,0.0001561607605253812,9.456873522140086e-05,-9.564751508150948e-06,-4.281048495613504e-05,-4.5769280404783785e-05,-3.2675288821337745e-05
6.418562406906858e-06,-1.7853210010798648e-05,-9.578723620506935e-06,-6.910473530297168e-06,8.920887921703979e-07,1.757613426889293e-05,1.8991999240824953e-05,7.50007882288628e-06,-3.1962545108399354e-06,-3.553754140739329e-06,-1.0286443284712732e-05
-2.5745957827894017e-05,-5.285164115775842e-05,-1.979188994027936e-05,-1.0042137546406593e-05,-5.830372174386866e-06,9.578139724908397e-06,4.6317030864884146e-05,4.326585076341871e-05,1.584208439453505e-05,3.014551111846231e-06,-3.7556560528173577e-06
-1.0745150575530715e-05,-4.3419580833869986e-05,-3.158461686325609e-05,-1.4008459402248263e-05,3.5043749448959716e-06,1.6858045000844868e-05,3.5117423976771533e-05,1.2759417586494237e-05,8.449892902717693e-06,9.459375633014133e-06,1.3609276265924564e-05
-2.998409945575986e-05,-8.910056931199506e-05,-2.1297922558005666e-05,4.561439709505066e-06,1.6587595951023104e-05,1.6218586097238585e-05,4.212918520352105e-05,2.826024535806937e-05,2.0074199710506946e-05,1.913325968416757e-05,-6.581923116755206e-06
-1.172802194560063e-05,-2.727306195993151e-05,-3.800660806518863e-06,-5.426379857453867e-06,-2.1440948785311775e-06,1.2801046977983788e-06,1.6989334767458786e-05,1.5132396129047265e-05,7.783714067954861e-06,5.2223501825210406e-06,3.964321024341189e-06
-6.0209316870896146e-05,-0.00014029856629349524,-2.664762132553733e-05,3.5833791116601788e-06,1.3796632174489787e-05,-7.459286280209199e-06,6.54796494927723e-05,5.404976491263369e-05,3.76343941752566e-05,2.9262935640872456e-05,3.0808036171947606e-05
-0.00011940349577344023,-0.00016203381528612226,-1.8348462390349596e-05,1.7184632042699377e-05,3.221276347176172e-05,-3.2171901693800464e-05,9.386244710185565e-05,7.989798541530035e-05,4.800707392860204e-05,3.580031898309244e-05,2.4992450107674813e-05
-6.374152326316107e-05,-7.394017757178517e-05,-9.13407166081015e-06,1.0413937161501963e-05,2.172884853735013e-05,-3.57369972334709e-05,2.6236297344439663e-05,4.8551923100603744e-05,3.5971733268524986e-05,2.8293225568631897e-05,1.1356805316609098e-05
1.690128556219861e-06,-7.6895477832295e-05,-4.5140081965655554e-05,-2.5380790248163976e-05,-1.6732776202843525e-05,3.647963603725657e-05,7.754531634418527e-05,2.6918058210867457e-05,7.292169357242528e-06,7.446760719176382e-08,1.4149347407510504e-05
1.5174891814240254e-06,-4.00696098949993e-05,-1.8876757621910656e-05,-2.2592609866478597e-05,-1.2295042438381643e-05,2.085455753331189e-05,4.7907567022775766e-05,2.3554473045805935e-05,3.351914983795723e-06,-1.1615934454312082e-06,-2.190386794609367e-06
-2.3417160264216363e-06,-4.802126932190731e-05,-2.6306727704650257e-05,2.433826921333093e-06,3.477484824543353e-06,3.220427333872067e-05,3.9496457247878425e-05,1.1786680261138827e-05,3.675708285300061e-06,1.1382326192688197e-06,-1.7542956356919603e-05
-5.364930257201195e-05,-8.286268894153181e-05,-1.3381354619923513e-05,5.1080969569738954e-06,1.1895437637576833e-05,-1.0828844096977264e-05,4.6117472720652586e-05,4.4485244870884344e-05,2.8855918571935035e-05,2.4611668777652085e-05,-3.5164157452527434e-07
7.889046628406504e-06,-3.3292492844338994e-05,-2.215633685409557e-05,-1.4983338360252674e-05,-1.0167905202251859e-05,3.2841364372870885e-05,4.662196624849457e-05,1.0576313343335642e-05,-5.135593937666272e-06,-6.599185553568532e-06,-5.593838750428404e-06
-1.2848079677496571e-05,-7.219259532575961e-05,-2.8382966775097884e-05,-7.118623727819795e-06,-1.2511072782217525e-06,3.0239474654081278e-05,5.313653309713118e-05,2.2777247181693383e-05,6.670608456715854e-06,9.135611804822474e-07,8.05595118436031e-06
1.9047547539230436e-07,-2.580497857707087e-05,-1.0388161570062948e-05,-1.4254560937843053e-05,-1.0172381280426634e-05,1.605009276772762e-05,3.9487679714511614e-05,1.9059165879298234e-05,-1.4558494285665802e-06,-6.437188062591304e-06,-6.274294577224282e-06
7.38553944756859e-05,-1.2040832416460034e-05,-4.4971021907258546e-05,-4.475099194678478e-05,-3.7327592053770786e-05,0.00010083459164889064,6.210278115759138e-05,-5.671871349477442e-06,-2.2518740479426924e-05,-2.574232667029719e-05,-4.376938522909768e-05
-1.6158314792846795e-06,-2.5501015443296637e-05,-2.362514578635455e-05,-7.13230201654369e-06,-1.856396224297896e-06,1.879287583506084e-05,2.9604168934049824e-05,1.577436478328309e-06,6.476918770204065e-07,9.05368051462574e-06,5.4838437790749595e-08
