C3,C4,O1,O2,F3,F4,F7,F8,Fz,Fp1,Fp2,P3,P4,Pz,T7,T8,P7,P8,Cpz
-1.0383049243500864e-05,1.657972120483464e-05,-6.625289643125143e-06,6.245368012969266e-06,-2.230377458545263e-05,1.7674694390734658e-05,-7.942322054077522e-05,6.591244800802087e-05,3.013477908098139e-06,-3.66034892067546e-05,2.5556836590112653e-05,-2.506117425582488e-06,1.197850201606343e-05,6.892981716077884e-06,-3.1610659789294004e-05,2.771629715425661e-05,-1.627707524676225e-05,1.814041388570331e-05,6.021936886924095e-06
-2.522765043977415e-06,1.3779132359559298e-06,7.792841643095016e-07,2.1269453327477095e-06,-4.529838975031453e-06,4.941603947372641e-06,-1.870658979896689e-05,1.2703835636784788e-05,7.811845534888562e-07,-8.005337349459296e-06,3.387550350453239e-06,2.6651257485355018e-06,1.8854648260457907e-06,1.959306047183418e-06,-5.520437753148144e-06,4.63605601908057e-06,5.123947630636394e-07,1.359765064989915e-07,1.3923277037974913e-06
-1.0657125699253811e-05,8.718840490473667e-06,-1.5769437595736235e-06,4.604116838891059e-06,-2.0882088392681908e-05,2.0307344357206603e-05,-6.117743578215595e-05,5.794789012725232e-05,1.0030846624431433e-06,-3.2051240850705653e-05,2.732825259954552e-05,-4.999133125238586e-06,5.781449885944312e-06,1.9043075099034468e-06,-1.8192738195921265e-05,1.9169179040545714e-05,-6.056528945919126e-06,8.407175585034565e-06,4.2159581425949e-07
-4.351340521679958e-06,-2.4535438569728285e-08,6.0911502259841654e-06,6.063904493203154e-06,-1.0814220331667457e-05,2.84980887954589e-06,-2.2433912818087265e-05,1.7061567632481456e-05,-6.151313186819607e-06,-1.5853655895625707e-05,6.232059604371898e-06,1.0636385923135094e-06,3.4115075209228962e-06,3.275590870543965e-06,-3.435365215409547e-06,7.793977601977531e-06,3.082268449361436e-06,5.51454400010698e-06,6.243277539397241e-07
-4.584775865623669e-06,4.2413776100147516e-06,-3.0368028092198074e-09,-2.3315528778766748e-06,-5.59960614054944e-06,1.017557144677994e-05,-2.3018116735329386e-05,1.897512629511766e-05,3.917456979252165e-06,-1.0237692094960948e-05,7.125474439817481e-06,3.6023493521497585e-08,-3.289256937932805e-07,6.28243356004532e-07,-5.579615390161052e-06,5.249119567451999e-06,-3.5991215554531664e-06,3.2980455557662935e-06,1.6360048675778671e-06
-2.4260643840534613e-06,1.1468425213934097e-05,-6.051131549611455e-06,-7.590087989228778e-07,-1.2855458408012055e-05,1.968474248315033e-05,-5.943591600043874e-05,5.59898730898567e-05,4.826781605515862e-06,-3.765399037547468e-05,1.2661963410209864e-05,6.201510132086696e-07,6.087273277444183e-06,3.813313185219158e-06,-1.9519579950610932e-05,1.9681807657434547e-05,-8.669396720506484e-06,6.724034165017656e-06,5.812182280351408e-06
-1.8004813682637177e-05,1.725717720546527e-05,3.4950799090438522e-06,1.386117810397991e-05,-3.6884583096252754e-05,3.986004230682738e-05,-0.0001058223751897458,0.00010412686970084906,-4.630761736734712e-06,-6.174302143335808e-05,2.7319590117258485e-05,-1.5087317478901241e-05,1.0725545241285772e-05,4.249627636454534e-07,-2.88406135950936e-05,4.1249211790272966e-05,-1.1809646366600646e-05,2.3137338757805992e-05,1.366129986024589e-06
-3.6050552125743707e-06,2.6807219910551794e-06,-2.9139449679860263e-06,-9.263530955649912e-07,-3.932211029678001e-06,6.593073521798942e-06,-1.4484863640973344e-05,1.721576518320944e-05,3.326813384774141e-07,-4.913948941975832e-06,9.264424079447053e-06,-1.0098788152390625e-06,4.0959639591164887e-07,-2.972183210658841e-07,-5.8996585039494676e-06,4.663637810153887e-06,-3.6127816827047354e-06,4.131161404075101e-07,2.2901076590642333e-08
-4.591920486518575e-06,4.635181994672166e-06,-4.2192964428977575e-06,6.621412467211485e-07,-8.96785991244542e-06,1.3924355243943864e-05,-3.27548304994707e-05,3.397020441298082e-05,3.904140832844405e-08,-1.1761567293433473e-05,2.0052732907061e-05,-5.0082978759746766e-06,-8.385468390770257e-07,1.206490196636878e-07,-1.2261219126230571e-05,9.430884347239044e-06,-6.946614803382545e-06,6.4314499468309805e-06,-1.9164863260812126e-06
-2.2654180611425545e-06,3.879442601828487e-06,-1.2122548014303902e-06,1.3927146937930956e-06,-4.890458512818441e-06,4.5991104542508765e-06,-1.4602323972212616e-05,1.2814539331884589e-05,1.0804619705595542e-06,-6.2858161982148886e-06,6.835753083578311e-06,-1.2745495041599497e-06,-5.468596100399736e-07,1.6199496712943073e-06,-5.7627396472526016e-06,6.429962411402812e-06,-5.8453429119254e-06,4.02022169510019e-06,1.3607859727926552e-08
-1.3669196050614119e-06,4.502412366491626e-06,-9.66115888445529e-06,-5.2893194606440375e-06,-1.2022860573779326e-06,4.079215528918212e-06,-1.6683533431205433e-05,2.1741964701504912e-05,5.8137554788117995e-06,-3.63843901141081e-06,1.133381465479033e-05,-3.4115049061256286e-06,-6.794089131290093e-07,-1.155666865315652e-06,-6.7062028392683715e-06,5.96844529354712e-06,-5.5084340147004696e-06,5.509282345883548e-07,1.3123357547328851e-06
-1.974984797925572e-06,5.068086466053501e-06,-1.4262586773838848e-06,2.566416696936358e-07,-4.89066314912634e-06,1.0092792763316538e-05,-3.193252450728323e-05,3.256211130064912e-05,3.1735187349113403e-06,-1.1778104862969485e-05,1.674901375281479e-05,-2.5991358825194766e-06,-1.317195028605056e-06,-1.335620822828787e-06,-1.1455124194981181e-05,6.202646545716561e-06,-3.567214037047961e-06,-5.20464936926146e-07,-1.3075227229819575e-06
-1.6782337297627237e-05,7.435934776367503e-06,-1.8881316464103293e-05,-1.1364025340299122e-05,-1.807418721000431e-05,3.8731055610696785e-05,-7.307665691769216e-05,9.338299423689023e-05,8.74915986059932e-06,-7.3727555900404695e-06,6.845288226031698e-05,-1.499478366895346e-05,-4.631500644336484e-06,-5.232184946635243e-06,-3.232093695260119e-05,1.447644308427698e-05,-2.222705279564252e-05,9.664620108651434e-07,-7.237195404741215e-06
-8.218272569138207e-06,5.326157406670973e-06,9.61018758971477e-06,1.2058721267749206e-05,-2.1799670321343e-05,1.2621687346836552e-05,-5.2014940592925996e-05,5.6401888286927715e-05,-7.601075594720896e-06,-4.5229880925035104e-05,-5.148924174136482e-06,-3.4129061532439664e-07,5.9546384818531806e-06,1.3574963304563425e-06,-8.314040314871818e-06,2.624717581056757e-05,4.85443069919711e-06,1.5491008696244535e-05,-1.2552927159958926e-06
-1.962005273981049e-05,4.88928344566375e-06,3.979492362304882e-06,8.643902333460574e-06,-3.280733972133021e-05,2.4533713656182954e-05,-8.477366463921499e-05,8.987350338429678e-05,-8.962934771261644e-06,-3.684365310618887e-05,4.968431994711864e-05,-3.2645665442032623e-06,1.096017285817652e-06,-4.163055734807131e-06,-2.689507755349041e-05,3.0331733796629123e-05,-3.979625262218178e-06,1.3553099506680155e-05,-5.27509291714523e-06
-4.86690669276868e-06,-7.286622576430091e-07,3.4482845876482315e-06,1.8384388340564328e-06,-5.844933639309602e-06,2.8833370606662356e-06,-1.3112932720105164e-05,1.3585342458100058e-05,1.938461991812801e-06,-6.149381079012528e-06,8.4971688920632e-06,-2.9243349217722425e-06,-9.208110895997379e-07,-1.9101580619462766e-06,-4.590510343405185e-06,5.158017756912159e-06,1.3935550668975338e-07,6.1884755950814e-06,-2.628253241709899e-06
-1.4973866200307384e-06,6.409957222786034e-07,5.408633114711847e-07,1.14920817395614e-06,-4.309888026909903e-06,1.5953992260619998e-06,-8.704341325938003e-06,5.615575901174452e-06,1.411206085322192e-07,-4.275065293768421e-06,1.8276732589583844e-06,-7.880198609200306e-07,8.682945917826146e-07,4.190699911532647e-07,-1.9462734144326532e-06,4.841460395255126e-06,5.49505784874782e-07,2.9350654562887435e-06,3.967433883644844e-07
-4.781035613632412e-06,1.4790448403800838e-06,5.538784080272308e-07,7.163968120948994e-06,-1.1979485861957073e-05,4.493978849495761e-06,-2.385644665992004e-05,2.3187752503872616e-05,-1.8214663981552803e-06,-9.733719480209402e-06,9.690941045192858e-06,2.1824678064774616e-07,2.488364316377556e-06,2.7694338200490165e-06,-8.299583555526624e-06,4.436848939803895e-06,-2.000356744247256e-06,4.479453977523917e-06,1.5101823009899817e-06
1.058296732026065e-06,3.074020753501827e-07,-7.960534276207909e-08,1.1944475772907026e-06,-1.1658617040666286e-06,-9.990269518311834e-07,-7.809590670149191e-06,5.469703410199145e-06,1.3832623153575696e-06,-3.9761976040608715e-06,2.89651541152125e-06,1.9322613411532075e-06,1.0501803444640245e-06,1.2454472084755253e-06,-2.1048795701972267e-06,-1.7143122477136785e-06,-1.1135534805362113e-06,2.761885866675584e-06,-3.3637570595601574e-07
-9.956292615243001e-06,9.005918855109485e-06,4.0002200876188e-06,8.090010851447005e-06,-2.600232028271421e-05,2.0526513935692492e-05,-7.427587661368307e-05,6.620867270612507e-05,-5.875051556358812e-06,-4.984335737390211e-05,9.186876923195086e-06,2.5537964916111378e-06,1.1235151532673626e-05,5.037160462961765e-06,-1.4033553725312231e-05,2.7736180157944545e-05,-7.991347956703976e-07,1.6836201893966063e-05,3.6888354770781007e-07
-4.624426196642162e-06,6.545740689034574e-06,8.747565516387112e-08,-1.3328758541319985e-06,-1.3099064972266206e-05,1.7679552652305475e-05,-4.562669573715539e-05,4.1491326555842534e-05,3.853932867059484e-06,-2.3914859411888756e-05,1.6219696476582612e-05,-3.580337306630099e-07,3.543990260368446e-06,2.5464682948950212e-06,-1.3309252267390548e-05,8.770148724579485e-06,-3.59470391231298e-06,3.817397555394564e-06,1.3041804436397797e-06
-5.895315325687989e-06,1.3409462553681806e-06,-2.110109562636353e-07,2.5245944925700314e-06,-1.069066820491571e-05,9.012135251396103e-06,-2.2614251065533608e-05,2.4571194444433786e-05,-5.45997056633496e-06,-4.718200216302648e-06,1.2159411198808812e-05,-2.3167165181803284e-06,5.24584720551502e-07,1.2640639397432096e-06,-7.2465163611923344e-06,8.935463483794592e-06,-2.5858266781142447e-06,2.087132088490762e-06,-6.810548711655429e-07
-1.8350533537159208e-06,7.701594768150244e-06,-4.408231006891583e-06,2.1002069843234494e-06,-4.062689185957424e-06,1.0357960491091944e-05,-2.6934416382573545e-05,2.047527232207358e-05,5.734573607973914e-06,-1.649914338486269e-05,8.084086857707007e-06,-1.7961392586585134e-06,3.09618781102472e-06,1.749242983350996e-06,-1.358637928206008e-05,8.681141480337828e-06,-9.013961971504614e-06,7.71132454246981e-06,2.444420033498318e-06
-4.951693199473084e-06,1.9626891116786283e-06,-1.952957063622307e-06,1.698916094028391e-06,-9.875016985461116e-06,4.8895653890213e-06,-1.6702295397408307e-05,2.101509744534269e-05,-3.667854343802901e-06,-1.609372702660039e-06,1.4767023458261974e-05,-2.6458862976141972e-06,1.7981847122428007e-08,-2.0256766219972633e-06,-5.87334216106683e-06,5.613642315438483e-06,-6.01274223299697e-07,1.6275776033580769e-06,-1.6871238130988786e-06
-4.751105279865442e-06,-1.1538029411894968e-06,-3.4112244975403883e-06,-5.412275640992448e-07,-2.619233782752417e-06,4.418500111569301e-06,-4.342617103247903e-06,9.348683306598105e-06,7.895469735785809e-07,5.105379045744485e-06,1.481697756844369e-05,-7.696178727201186e-06,-1.83916199603118e-07,-3.49761285178829e-06,-4.3415217305664555e-06,3.155674562549393e-06,-2.37281528825406e-06,1.3193940731071052e-06,-4.042899490741547e-06
-1.0191225214839505e-05,8.720581490706536e-06,-1.2689471304838662e-05,-1.1992645795544377e-05,-1.209766651300015e-05,2.3359736132988473e-05,-5.120412652104278e-05,5.513255882760859e-05,6.854689331703412e-06,-2.5885983632178977e-06,4.773218824993819e-05,-6.917418659213581e-06,-6.74153966429003e-07,-4.34580826436104e-06,-2.0852745365118608e-05,1.2339100067038089e-05,-1.1910267403436592e-05,-5.2174818847561255e-06,-3.457243394677789e-06
-3.0784822229179554e-06,-2.3316783881455194e-07,-6.6884929310617736e-06,-4.942514124195441e-06,-5.608058017969597e-07,6.282727554207668e-06,-5.378827154345345e-06,1.8709808500716463e-05,1.5350347695175515e-06,6.0911261243745685e-06,2.0737768863909878e-05,-7.367069770225498e-06,-4.9969653446169104e-06,-7.70983160691685e-06,-3.385494892427232e-06,9.258169484382961e-07,-4.5227552618598565e-06,9.705991033115424e-07,-6.388476094798534e-06
-5.3445105550053995e-06,4.806575134352897e-06,-3.4302370295336004e-06,1.9319918465043884e-07,-4.4201069613336585e-06,1.2997851101204105e-05,-2.7076749574916903e-05,2.3585651433677413e-05,5.175876026441983e-06,-5.019081072532572e-06,1.606251134944614e-05,-3.7738204810011666e-06,-1.805074816729757e-06,1.1783754416683223e-06,-1.1298426215944346e-05,5.829998372064438e-06,-6.734885118930833e-06,1.8727132555795833e-07,-1.1144169604904164e-06
-5.938601134403143e-06,3.9912138163344935e-06,4.143022351854597e-06,7.381506748060929e-06,-1.3699143892154098e-05,4.8005003918660805e-06,-3.1438848964171484e-05,2.6193323719780892e-05,-6.759509005860309e-06,-1.8433614968671463e-05,1.0440509868203662e-05,-2.9988514143042266e-06,5.378582500270568e-06,2.226671881544462e-06,-8.017244908842258e-06,1.152973072748864e-05,1.4348706827149726e-06,9.452863196202088e-06,3.130148797936272e-07
-2.4817372832330875e-06,1.5269470168277621e-06,2.3001575755188242e-07,1.5136713500396581e-06,-3.4403819881845266e-06,6.504888006020337e-06,-1.1753851140383631e-05,1.4038552762940526e-05,8.036769827413082e-07,-6.43954990664497e-06,5.077979949419387e-06,1.2275722838239744e-06,8.475726644974202e-07,-7.54960321813769e-07,-4.800822352990508e-06,1.8544888007454574e-06,-3.722686415130738e-06,-4.28224666393362e-07,1.9685205643327208e-07
-6.90902288624784e-06,1.4280407867772738e-05,-9.456160569243366e-06,-5.39815937372623e-06,-1.5476593034691177e-05,3.120709698123392e-05,-6.384740481735207e-05,6.932826727279462e-05,1.0303905582986772e-05,-3.164057852700353e-05,2.45163628278533e-05,-8.492171218676958e-06,1.360153873974923e-07,-9.649393177824095e-07,-2.326986850675894e-05,2.2089687263360247e-05,-1.3491382787833572e-05,6.522473086079117e-06,5.62063917186606e-07
-2.8525864763651043e-06,4.8128396201718715e-06,-1.788110239431262e-06,8.654228622617666e-07,-2.1514044306059077e-06,3.1504696380579844e-06,-1.4354098311741836e-05,1.316852831223514e-05,-2.1530895537580363e-06,-4.050215466122609e-06,6.489164661616087e-06,-1.1287027064099675e-06,1.8470070699549979e-06,8.482643352181185e-07,-5.4719357649446465e-06,3.1873954640104785e-06,-4.105636435269844e-06,2.195574779761955e-06,1.4911147445673123e-06
-7.540532806160627e-06,4.276149411452934e-06,-1.1897761396539863e-05,-1.201041660792157e-05,-6.754160494892858e-06,2.5677693969328175e-05,-5.121864887769334e-05,6.168123218230903e-05,7.851790314816753e-06,-3.464107066974975e-06,5.178205947231618e-05,-7.866712039117374e-06,-7.703987193963258e-06,-6.699520781694446e-06,-1.7367016880598385e-05,4.9167629185831174e-06,-8.60051318340993e-06,-9.545921784592792e-06,-5.516394878668507e-06
-8.106056611723034e-06,5.072200565336971e-06,-1.578896643650296e-06,5.04466788697755e-06,-1.830253950174665e-05,1.4604152966057882e-05,-4.978530796506675e-05,4.848433309234679e-05,-5.803608473797794e-07,-1.784852156561101e-05,2.8946296879439615e-05,-2.834140445884259e-06,1.170116490811779e-06,4.6661318719998235e-07,-1.735516480039223e-05,1.2656634680752177e-05,-6.219338729351875e-06,6.99995302966272e-06,-8.346416962012881e-07
-5.680441518052248e-06,4.8834385779628064e-06,-8.433567018073518e-07,4.438361884240294e-06,-1.1650682154140668e-05,1.0017631211667322e-05,-3.381902206456289e-05,3.167129943904001e-05,1.860530574049335e-08,-1.4119586012384389e-05,1.5001562132965773e-05,-3.1698244029598754e-06,-9.223069810104789e-07,-2.192365563757903e-06,-8.544253432773985e-06,1.24598118418362e-05,-3.445486981945578e-06,6.795195986342151e-06,-8.985832238295188e-07
-9.92171180769219e-07,1.3237106486485573e-06,-3.26762142321968e-06,-1.275261183764087e-06,-9.695640983409248e-07,5.581656978392857e-06,-7.871265552239493e-06,1.254703602171503e-05,2.3040034875521087e-06,-4.548230208456516e-06,1.6794710973044857e-06,-2.2914833834875026e-06,-1.3063776123090065e-06,-1.3150087170288316e-06,-1.9965618776041083e-06,2.6692541723605245e-06,3.428635864111129e-07,1.0168369044549763e-06,-1.6312864801193427e-06
6.523255251522642e-07,6.265322554099839e-06,4.5329267948091e-06,8.840439477353357e-06,-9.258522368327249e-06,6.67575613988447e-06,-3.303432231405168e-05,1.776841963874176e-05,-2.6019120014098007e-07,-3.3030560189217795e-05,-5.832123179061455e-06,4.377905725050368e-06,7.3072590112133184e-06,5.998602773615858e-06,-5.243429768597707e-06,1.090429304895224e-05,1.1924785212613642e-06,7.3175706347683445e-06,4.825849146072869e-06
-7.169619721025811e-06,1.6732177527956082e-06,-5.142704651461827e-06,-1.5303710370062618e-06,-4.836780817640829e-06,1.2009124702672125e-05,-1.957301583388471e-05,2.889168081310345e-05,3.3841531035250227e-06,-1.2261689334991388e-06,2.6067103135574143e-05,-9.106363620503544e-06,-1.86789975487045e-07,-4.528441650109016e-06,-1.4473409919446567e-05,8.285826652354444e-06,-1.0393461764124368e-05,1.0849639409116207e-06,-3.2289433420373825e-06
-1.556438155603246e-05,1.5042639915918699e-06,-4.128346063225763e-06,3.931148512492655e-06,-2.336519855816732e-05,2.6097615318576572e-05,-6.579052706001676e-05,7.102159452188062e-05,-1.5643265669496031e-06,-1.2673322999035008e-05,4.996292932446522e-05,-1.0064657089969842e-05,6.114219104347285e-07,-4.493974046226867e-06,-2.6292215551393383e-05,1.659978875068191e-05,-1.1701135349539982e-05,1.3060443052381743e-05,-7.151121508286451e-06
-1.8035195420651462e-05,1.7675810227046895e-05,-7.40746713745466e-07,1.5170849110290874e-05,-4.0292289668286685e-05,4.034893868265499e-05,-0.00012439541478670435,0.00011919449934794102,-1.0766191280708881e-06,-7.072989592415979e-05,3.4789787605404854e-05,-8.302877176902257e-06,1.021777973164717e-05,4.64492788410098e-06,-3.515810385579243e-05,4.2996894876523584e-05,-1.1082014566454745e-05,2.3737248511679354e-05,1.0364249192207353e-06
-8.943714988163265e-06,3.2835851015988737e-07,2.998457148351008e-06,1.3764578625341528e-05,-1.0270357506669825e-05,3.478275175439194e-06,-1.6087640688056126e-05,2.8260092221898958e-05,-6.166425691844779e-06,-8.9147943072021e-06,1.8505653315514792e-05,-8.814147122393479e-06,-9.419891284778714e-07,-4.669365807785653e-06,-7.5351272244006395e-06,7.377984729828313e-06,-5.632824468193576e-06,8.540704357073992e-06,-5.277717264107196e-06
-2.9072230063320603e-06,4.0881946006265935e-06,1.663653165451251e-06,1.4232150533644017e-06,-6.177775503601879e-06,5.107001015858259e-06,-1.3248231596207916e-05,1.0660761745384661e-05,-1.2164982763351873e-06,-8.979450285551138e-06,6.619824489462189e-06,-1.21341145131737e-06,-1.251772346222424e-06,1.774857082637027e-06,-5.600306849373737e-06,6.058783355911146e-06,-9.543446140014566e-07,2.7492839649312373e-06,1.403439455316402e-06
-1.002979297481943e-05,1.8805351444939333e-06,3.9165130942819815e-06,6.275975920289056e-06,-1.366183050777181e-05,3.954635303671239e-06,-2.2129775061330292e-05,2.3473287910746876e-05,-7.3178707680199295e-06,-6.822889190516435e-06,1.5116371287149377e-05,-3.4951381167047657e-07,2.836659405147657e-07,-1.8171076590078883e-06,-5.485580004460644e-06,8.2719402598741e-06,-1.0985695553245023e-07,5.622193384624552e-06,-1.070898974830925e-06
-1.6078082438752972e-06,4.415348485053983e-06,-1.4358379303303082e-06,2.9643290488934326e-06,-2.3505976969318e-06,4.949408321408555e-06,-1.6556839682380087e-05,8.589247045165394e-06,1.698184302512118e-06,-1.2971768228453584e-05,8.667666406836361e-07,1.938429250003537e-06,3.127150421278202e-06,4.851637584124546e-06,-4.9412747102906e-06,2.6392190193291754e-06,-9.805544323171489e-07,7.873986760387197e-07,4.017563924207934e-06
