Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,P4,Cpz
1.3118223250785377e-05,-3.4474490007596614e-05,-1.468009031668771e-05,-7.609048452650313e-06,-4.14156420447398e-06,-5.188353242147059e-06,-8.167123269231524e-06,-6.796026355004869e-06,1.4556008409272181e-05,3.399178876861697e-05,1.6171432434930466e-05,6.256755227695976e-06,8.428183946307399e-07,2.0173047232674435e-07,-2.4667665456945542e-06,-1.615297946955252e-06
-5.158661224413663e-06,-0.00017872444075095473,-5.1950175475212745e-05,-1.0298078450432513e-05,-6.948139343876392e-07,-2.6152807549806312e-05,-2.07931445856957e-05,-4.5154235976951895e-06,2.5019594886543928e-05,0.00015195587911875919,4.475606738196802e-05,1.4785923667659517e-05,9.010193707581493e-06,4.116435911782901e-05,9.851767572399694e-06,1.7437578208046034e-06
-2.9556334993685596e-05,-6.323309935396537e-05,7.764811016386375e-07,1.4057149201107677e-05,1.2508921827247832e-05,-1.6371301626350032e-05,-5.8476907724980265e-06,4.670647854254639e-06,-7.277927579707466e-06,2.2468913812190294e-05,9.689094440545887e-06,1.6798902152004302e-05,1.3382622910285136e-05,7.556322088930756e-06,7.327288813030464e-06,1.3050000688963337e-05
2.9017768838457414e-05,-0.0001461005085729994,-5.5665732361376286e-05,-2.3240562768478412e-05,-1.5252001048793318e-05,-2.0599737581505906e-05,-2.8594643481483217e-05,-1.5299440747185145e-05,8.000305751920678e-05,0.00014653887774329633,3.215248852939112e-05,-7.613093657710124e-07,-1.2977469054931134e-05,4.5818517719453666e-05,-4.485143676902226e-06,-1.0554171922194655e-05
-8.007009455468506e-08,-1.4264056517276913e-05,-2.018336090259254e-06,-2.8532108444778714e-06,2.4573625410084787e-06,-1.4407787602976896e-06,-1.0985295375576243e-06,-2.3779466573614627e-06,4.655610609916039e-06,1.4461387763731182e-05,6.902191671542823e-07,2.321518877579365e-06,1.5496920013902127e-06,-2.9976247333252104e-06,8.377035101148067e-07,1.5706052636232926e-07
4.592555342242122e-06,-1.1799646017607301e-05,-5.682508344762027e-06,-2.9550153612944996e-07,-1.937165052368073e-06,-1.8785249267239124e-07,-3.86164083465701e-06,-8.296750820591114e-06,6.612913239223417e-06,2.0355953893158585e-05,8.748202162678353e-06,-1.1283445928711444e-06,-4.053881639265455e-06,7.304498467419762e-06,-4.0390013964497484e-06,-6.331834811135195e-06
-3.408423583550757e-05,-0.0001246512674697442,-3.5914467844122555e-05,-2.053835942206206e-06,4.372647254058393e-06,-2.5513101718388498e-05,-1.9570770291466033e-05,-1.5548542933174758e-06,1.2756616115439101e-05,0.0001083075021597324,3.7156231883272994e-05,2.757781055606756e-05,1.004987143460312e-05,2.3151020286604762e-05,9.794640845939284e-06,1.0176196269640059e-05
2.654138188518118e-05,-7.356322385021485e-05,-2.9438608180498704e-05,-1.4634796116297366e-05,-7.65480308473343e-06,-7.497909678022552e-06,-1.1220657142985146e-05,-2.541337289585499e-05,3.983817805419676e-05,8.815018009045161e-05,1.8185362932854332e-05,-6.832676263002213e-06,-6.759998768757214e-06,2.7673220756696537e-05,-6.715424660796998e-06,-1.0656850690793362e-05
-4.625353540177457e-07,-2.3511473045800813e-05,-8.682458883413346e-06,-1.4674203612230485e-06,2.9530747269745916e-06,-7.2974034992512316e-06,-9.26126767808455e-06,1.9751405488932505e-07,5.153877509656013e-06,1.804952808015514e-05,1.4094551943344413e-05,4.301370609027799e-06,1.4679221749247517e-06,3.193930979250581e-06,-3.105997166130692e-07,1.5813898244232405e-06
4.585139868140686e-05,-3.197343903593719e-05,-2.4538822799513582e-05,-1.8937012100650463e-05,-1.6216596122831106e-05,9.620173386792885e-06,-9.214826404591037e-06,-1.3795701079288847e-05,5.975653448331286e-05,4.191710104350932e-05,-2.654341187735554e-06,-1.3128431419318076e-05,-1.673710312388721e-05,1.7630858565098606e-05,-1.173792270492413e-05,-1.5841867934796028e-05
9.569010444465675e-06,-6.840293281129561e-06,-5.699821940652328e-06,-8.460197932436131e-06,-7.279932106030174e-06,1.2149303074693307e-07,-2.9001494112890214e-06,-3.3525472744599938e-06,1.3570096143666888e-05,1.719181273074355e-05,4.5487977331504226e-06,-3.3501104326205677e-06,-5.207990398048423e-06,4.088922423761687e-06,-1.5201635505945887e-06,-4.478927849049796e-06
-1.5910525689832866e-05,-9.189384945784695e-05,-2.5658800495875767e-05,1.3735134416492656e-06,5.014379894419108e-06,-2.543895573126065e-05,-1.3622833421322866e-05,3.828928129223641e-06,-2.549288183217868e-06,7.62050440243911e-05,1.9649281739475555e-05,1.7068075976567343e-05,1.3337244581634877e-05,1.788441704775323e-05,1.114965607484919e-05,9.563710591464769e-06
-8.866258212947287e-06,-2.4363622287637554e-05,-7.054965635688859e-06,-2.849563429663249e-06,8.93045381644697e-07,-1.8751488823909312e-06,-1.559370900849899e-06,1.6458534162211436e-06,-3.8288908399408683e-07,1.1408308637328446e-05,1.2680658983299509e-05,5.105608579469845e-06,-2.0843935999437235e-07,1.0298295819666237e-05,2.940835429399158e-06,2.1876508071727585e-06
1.5827208699192852e-06,-8.651175085105933e-05,-2.2142134184832685e-05,-1.191220599139342e-05,-2.6467851910183526e-06,-9.67887262959266e-06,-1.2417267043929314e-05,-1.0381462516306783e-06,3.6821309322476736e-05,7.522400846937671e-05,1.756320216372842e-05,2.373362804064527e-06,-3.296517206763383e-06,1.7225720512215048e-05,3.067435727643897e-06,-4.214094133203616e-06
1.820832403609529e-05,-6.629802919633221e-05,-2.229225901828613e-05,-1.0283575193170691e-05,-2.3043021428748034e-06,-1.7989350453717634e-06,-7.007626436461578e-06,-8.21689525309921e-07,3.6169280974718276e-05,4.150338645558804e-05,1.997552317334339e-06,1.6034591681091115e-06,-2.2685944713884965e-06,1.359531552225235e-05,2.3597990548296366e-06,-2.362105078645982e-06
0.00013226231749285944,-2.5437475414946675e-07,-5.293421236274298e-05,-5.5422908189939335e-05,-4.337256177677773e-05,3.1424599001184106e-05,-2.001777784244041e-05,-4.023334076919127e-05,0.00014647404168499634,6.553889306815108e-05,-2.6667630208976334e-05,-4.1862650505208876e-05,-4.440534030436538e-05,2.2260644527705153e-05,-3.127888703602366e-05,-4.151081157033332e-05
8.010085366549902e-06,-2.8122618914494524e-05,-9.814112672756892e-06,-8.61022181197768e-06,-3.6654737414210103e-06,-2.9175844247220084e-06,-6.5104627537948545e-06,-2.330214556423016e-06,2.284266520291567e-05,3.800736067205435e-05,6.146889518277021e-06,-3.234718406019965e-06,-7.09302730683703e-06,7.196194474090589e-06,-4.1452863115409855e-06,-5.759475243394263e-06
-2.739746861379899e-06,-3.3968072443713027e-05,-1.333410682491376e-05,-4.163168824788954e-06,-4.528985414253839e-06,-1.751996705934289e-06,-3.3445249130181764e-06,-1.1403308235458098e-06,9.938370567397214e-06,2.7313447617416386e-05,9.619621323508909e-06,2.565856334513228e-06,-4.0262966649606824e-07,1.3452784457967937e-05,2.0501797735050786e-06,4.3330283006071113e-07
3.728245064849034e-05,-6.88554828229826e-05,-3.778569271162269e-05,-2.2008233827364165e-05,-1.1172012818860821e-05,-6.081524588807952e-06,-2.005634905799525e-05,-1.800752045255649e-05,4.6854860102030216e-05,9.249401591659989e-05,1.748276008584071e-05,-1.7071197930818016e-06,-6.641918844252359e-06,2.154842786694644e-05,-9.98282439468312e-06,-1.3363832294999156e-05
-3.9450755139114335e-05,-0.00016097457773867063,-2.823683462338522e-05,3.336330337333493e-06,8.286703518933791e-06,-3.229837693652371e-05,-1.7839215161075117e-05,1.8837540665117558e-06,8.749109838390723e-06,0.0001210733189509483,4.405756681080675e-05,1.9569465393942664e-05,1.4066201401874423e-05,3.0336869713210035e-05,1.519421402917942e-05,1.224622383233509e-05
8.06854745860619e-06,-2.6090405299328268e-05,-1.1090280167991295e-05,-5.651569495057629e-06,-2.448687098421942e-06,-1.9340814105817117e-06,-6.527742243633838e-06,-3.0793821679253597e-06,1.2560800769279012e-05,2.1637588361045346e-05,4.933166565024294e-06,3.5067614589934237e-07,-7.982059457845025e-07,9.348637831863016e-06,1.21792322715919e-06,-4.969929250364657e-07
-8.436921234533656e-06,-3.096562477367115e-05,-7.449430995620787e-06,-3.984292106906651e-06,7.750982149445917e-07,-6.5279894840841735e-06,-3.0659580261271913e-06,4.121297024539672e-06,-7.289927452802658e-07,2.305378257005941e-05,1.3465195479511749e-05,8.069422392509296e-06,4.95993356253166e-06,-3.3207788874278776e-07,6.059755378373666e-06,9.868035704130307e-07
3.5512580325303134e-05,-3.379911413503578e-05,-2.135912927769823e-05,-1.8872621240006993e-05,-1.020411514218722e-05,1.9894105207640678e-07,-1.0745528925326653e-05,-1.288603164084634e-05,4.69216192868771e-05,5.243883606453892e-05,5.517144472833024e-06,-1.02079386650189e-05,-1.3348462289286545e-05,1.655405276324018e-05,-1.0523691798880463e-05,-1.5196538697637152e-05
4.6899187509552576e-05,-9.50519970501773e-05,-5.133119793754304e-05,-2.756205276455148e-05,-2.0430999484233325e-05,-5.682301434717374e-06,-2.3611396159139986e-05,-2.2248519826462143e-05,6.319788940345461e-05,0.00012286084711377043,2.8545005079649854e-05,-7.751865496175014e-06,-1.4383180769073078e-05,3.276195434409601e-05,-8.682077577759628e-06,-1.7529297224427864e-05
1.9320623323437758e-05,-6.846454198239371e-06,-8.915392754715867e-06,-8.089858965831809e-06,-9.739132110553328e-06,-3.032238055311609e-06,-8.748514119361062e-06,-1.083910879629002e-05,1.9970427729276707e-05,3.179680061293766e-05,5.3419189498526976e-06,-3.312586613901658e-06,-5.948795660515316e-06,2.545863935665693e-06,-6.066512469260488e-06,-7.437043336722127e-06
-6.4635340208951675e-06,-1.9204609998269007e-05,-5.074412911199033e-06,1.913016603793949e-06,3.400065210712455e-06,-2.9543498385464773e-06,1.9478156900731847e-06,4.912608346785419e-06,2.058934114756994e-06,1.0426931112306193e-05,4.598065970640164e-06,8.662736945552751e-07,-5.691452997780289e-07,2.7118467187392525e-06,1.1056293658384675e-06,3.248655389143096e-07
2.3335450350714382e-05,-8.643783075967804e-06,-1.1515558071550913e-05,-8.718672347640677e-06,-1.3455888165481156e-05,-1.0287733402947197e-06,-9.119619505781884e-06,-1.3812212500852183e-05,2.8591937052624417e-05,3.515862408676185e-05,6.800615665270016e-06,-3.4111934041902714e-06,-1.1167317282456679e-05,6.581032039321144e-06,-9.624203812563792e-06,-9.970436025241725e-06
-7.82375082053477e-06,-1.73788998836244e-05,-1.0491090506548062e-05,2.661242433532607e-06,-9.502427928964607e-07,1.497604898759164e-06,2.3748752937535755e-06,2.8763979571522214e-06,-3.5895354812964797e-06,3.970564648625441e-06,4.7855564844212495e-06,3.910353143510292e-06,3.523161922203144e-06,5.456597136799246e-06,5.480095978782629e-06,3.6970682231185492e-06
-1.9275505678706395e-05,-8.336286919075064e-05,-1.2301730748731643e-05,-2.461812925957929e-06,6.146678060758859e-06,-1.3987494639877696e-05,-8.4699545368494e-06,1.4294346328824759e-06,1.28571616642148e-05,5.355627195058332e-05,2.1570249032265565e-05,8.858358910401876e-06,5.32832859789778e-06,1.645347720113932e-05,9.20157867767557e-06,4.4578263214134495e-06
6.525194328332873e-05,-0.00016401943503296934,-7.66058919907664e-05,-4.734482536150608e-05,-3.425349996177829e-05,-8.871522368281148e-06,-3.2401845146523556e-05,-2.3259412955667358e-05,0.00011155967877130024,0.00019448999228188768,4.0432761124975514e-05,-7.790860308887204e-06,-2.2443741436006803e-05,4.757390070153633e-05,-1.1981244597336627e-05,-3.033600023627514e-05
-2.0958264940418303e-05,-2.73328842013143e-05,-3.886540071107447e-06,5.474738827615511e-06,7.818175845386577e-06,-5.718113243347034e-06,-2.0818260964006186e-06,1.5684818208683282e-06,-1.651799539104104e-05,2.0577936084009707e-05,8.201639502658509e-06,7.627160357515095e-06,7.91454374393652e-06,7.50631261325907e-06,4.885682869826269e-06,4.920950516407174e-06
-3.296455997769954e-05,-2.287699999214965e-05,1.3140797818778083e-06,1.0228415703750215e-05,1.0576217391644605e-05,-1.256895575352246e-05,-4.2822161958611105e-06,9.373550938107655e-06,-2.38384973272332e-05,1.5615648408129346e-05,1.1308961802569684e-05,1.1845881203953468e-05,1.2808008705178509e-05,-2.957244532808545e-06,8.088076810963685e-06,8.32963132779696e-06
-5.9995183619321324e-05,-0.0001843839927460067,-3.594405313833704e-05,1.2576159861055203e-05,2.7089304239780176e-05,-3.900394563061127e-05,-1.6492429779191298e-05,1.5264733519870788e-05,-1.8504136278352235e-05,0.0001119489384109329,5.390695287132985e-05,3.4511005878812284e-05,2.8545319764816668e-05,2.1678117946066777e-05,2.5635580186644802e-05,2.316763038834324e-05
1.2217897165101022e-06,-8.119401536532678e-05,-2.8488072757681948e-05,-1.871062795544276e-05,-1.1517194025145727e-05,-2.885471531044459e-06,-5.6918458994914545e-06,-2.7106378865937586e-06,1.8606939192977734e-05,8.390597031393554e-05,2.421167653210432e-05,2.871416995731124e-06,-3.833776531791955e-06,2.6693484414863633e-05,6.798800086471601e-06,-9.278434163206839e-06
-1.129377051256597e-05,-1.3578487596532796e-05,-1.8124819689546712e-07,-3.0417120058245928e-06,-2.8978342925256584e-06,-5.497035999724176e-07,3.941368163395964e-06,4.5954798224556725e-06,-4.919213324683369e-06,3.3637647902651224e-06,4.199525847070618e-06,4.780176141139236e-06,2.3566199160995893e-06,6.240038828764227e-06,7.08270590621396e-06,-9.770792530616745e-08
8.183051249943674e-07,-3.494343582133297e-05,-1.1533038161815057e-05,-8.662937034387141e-10,7.555318006779999e-07,-3.59601472155191e-06,-2.608641324286509e-06,1.2265389557342132e-06,-2.994279384438414e-06,2.470545587129891e-05,1.0579651643638499e-05,9.722675713419449e-07,3.4125500860682223e-06,7.299169936914041e-06,3.6747087506228127e-06,2.232099177490454e-06
-2.552563546487363e-05,-6.388600741047412e-05,-1.4466507764154812e-05,-1.822564172471175e-06,3.72771455658949e-06,-1.1895527222804958e-05,-1.0932028544630157e-06,4.4284189755217085e-06,-1.767498963545222e-05,4.719486787507776e-05,2.6513003831496462e-05,1.2780176120941178e-05,8.221550160669722e-06,1.602495603947318e-05,1.0378383194620255e-05,7.095365162967937e-06
5.008500011172146e-06,-0.0001433263096259907,-5.274542127153836e-05,-1.566928949614521e-05,-3.4245804272359237e-06,-1.4812447261647321e-05,-2.1092950191814452e-05,-4.789972990693059e-06,7.423477291013114e-05,9.91819761111401e-05,1.8661261947272578e-05,6.330539008558844e-06,3.983566784881987e-06,3.809488998740562e-05,6.468525498348754e-06,3.8969283195910975e-06
1.7910679162014276e-07,-4.448542313184589e-05,-2.35224952120916e-05,-1.208047160616843e-05,5.314914233167656e-07,-1.76976982402266e-06,-6.1715286392427515e-06,4.763617198477732e-06,1.5246077964548022e-05,2.627035246405285e-05,4.495542896165716e-06,4.876730827163556e-06,2.376983957219636e-06,1.922516139529762e-05,7.1163729558065825e-06,2.9482562240445986e-06
-6.34228820217686e-06,-2.2436943254433572e-05,-7.383096090052277e-07,5.1579410751401156e-06,6.243387588256155e-06,-4.685412591243221e-06,-1.3535604921344202e-06,4.228256557325949e-06,1.5197838365565985e-06,8.06305070000235e-06,1.03501406556461e-06,4.6249314777924155e-06,4.942075406688673e-06,-6.484207005996723e-06,3.273967990935489e-06,2.9523156968025432e-06
1.590214515090338e-05,-5.797533958684653e-06,-1.0597953405522276e-05,-1.2231653272465337e-05,-6.838786646312656e-06,5.190047318137658e-06,-9.692121238913387e-07,-3.223360636184225e-06,1.4405264664674178e-05,1.3628872693516314e-05,-1.2670770956901833e-06,-5.4503532282978995e-06,-6.469912705142633e-06,9.533432603348047e-06,-1.5784988818268175e-06,-4.235420419718139e-06
-7.301949835891719e-07,-2.250466786790639e-05,-6.7177743403590284e-06,-1.0862936505873222e-06,2.041840645006232e-06,-1.8678721573905932e-06,-1.5222156122263186e-06,2.204965440455453e-06,7.270118203450693e-06,1.5688873645558488e-05,6.126160997155239e-06,1.89175051446e-06,1.779820877345628e-06,-2.8306521926424466e-07,1.0164512787014246e-07,-2.3930906536406837e-06
2.686423113118508e-05,-6.3873230828903615e-06,-1.0419341379019897e-05,-1.260061253560707e-05,-1.2085635262337746e-05,2.539338538554148e-06,-7.670102604606654e-06,-1.0581111837382196e-05,3.416595518501708e-05,3.6848341096629156e-05,-4.957391865900718e-07,-8.50389369588811e-06,-1.2333796007624187e-05,5.276885531202424e-06,-9.89450944643977e-06,-1.4722686046297895e-05
1.1043776567021268e-05,-2.253890895076438e-05,-1.3061483969067922e-05,-7.245359483931679e-06,-5.479988217871323e-06,-2.071145900117699e-06,-8.22646666165383e-06,-1.9244366740167607e-06,2.277877513279236e-05,3.1392946766573004e-05,8.293539394799154e-06,7.381934210570762e-07,-6.921085059730103e-06,1.0234302862954792e-06,-4.151146640651859e-06,-3.650640167052188e-06
-2.652167768246727e-05,-0.0001380768298986368,-2.969364413729636e-05,-5.279241122480016e-06,4.4655753299593925e-06,-2.2316346985462587e-05,-1.5133169881664799e-05,-1.121697096095886e-06,1.6642950868117623e-05,0.00010755107632576255,4.144799231653451e-05,1.74263527696894e-05,9.775210855877958e-06,2.293266720698739e-05,1.223187518917257e-05,5.668906908340432e-06
7.280348462757047e-06,-0.00010372905535405152,-2.75138962138044e-05,-1.0651481716195121e-05,-5.66031656035193e-06,-1.6357972072000848e-05,-1.543623465316557e-05,-7.955473392939894e-06,3.21519447652463e-05,0.000107751400264533,2.5068318564080982e-05,-4.433059075381607e-07,-5.6914630306437175e-06,2.4846676069500973e-05,-2.6085365334438393e-07,-3.39863913723093e-06
-5.316095302987378e-05,-0.00011607882424868876,-1.9292103388579562e-05,1.0234206911263755e-05,1.750644514686428e-05,-2.501404014765285e-05,-3.2130699310073396e-06,1.4164498224999988e-05,-2.509234013814421e-05,6.957238338145544e-05,3.229076946809073e-05,2.2688126591674518e-05,1.9083359802607447e-05,1.9114023643851397e-05,1.9046365650865482e-05,1.815115092540509e-05
-3.103139988525072e-06,-1.5024636923044454e-05,-1.913932919705985e-06,3.782178282563109e-06,4.1834965713860583e-07,-2.7266444249107735e-06,-2.5662297957751434e-06,1.1066902061429573e-06,3.956865839427337e-07,5.593847163254395e-06,3.759367245947942e-06,2.0722096678582602e-06,6.310997378022876e-07,4.1865520188366645e-06,2.0516699805739336e-07,3.183433534559299e-06
9.339233656646684e-06,-7.656540674361167e-06,-4.657219960790826e-06,-9.498521478690236e-06,-1.0306712468377555e-05,2.475006567692617e-06,-1.936223725351738e-06,-7.654254659428261e-06,1.2676221558649559e-05,1.8316366094950354e-05,9.621726889008642e-06,3.124300747003872e-07,-6.626449248869903e-06,5.550738933379762e-06,-3.948604671677458e-06,-6.007197498547612e-06
-1.0135298225577571e-05,-3.144351921946509e-05,-1.0591561704131891e-05,9.024493010656442e-07,4.065338600867108e-06,-6.75893312518383e-06,-1.1519960025907494e-06,1.998293356564318e-06,4.1827274799288716e-07,1.7262034361920087e-05,1.3849072956872988e-05,5.430972919384658e-06,4.4064597091164615e-06,3.670523028631578e-06,4.132613305785071e-06,3.945278990613588e-06
3.5348506571608596e-05,-1.1410110346332658e-05,-1.374008161292295e-05,-1.9599734059738694e-05,-1.778085879777791e-05,3.198204694854212e-06,-1.1270890126979793e-05,-1.6588845937803853e-05,4.60082374047488e-05,4.8832416723598726e-05,-1.0779683634609682e-06,-1.141606708188192e-05,-1.4085369002714287e-05,1.1911590718227671e-05,-1.2053727687089122e-05,-1.627530286896217e-05
-1.579977215726558e-06,-9.037823474500328e-06,-5.400037707659067e-06,-2.7151608037456754e-06,-2.36597725233878e-06,-3.448668621786055e-06,-5.556700898523559e-06,-2.0348329599073622e-06,7.4656268225226086e-06,1.6479461010021623e-05,5.654088681694702e-06,3.0994771123005194e-06,-8.992931270768167e-07,2.1913474483881146e-06,-1.5385506344500754e-06,-3.1297895475290716e-07
2.4313666244779597e-06,-2.5251819351979066e-05,-9.12826999410754e-06,-5.6350376098635024e-06,1.566736500535626e-07,-9.117109982526017e-07,-3.5452295605864492e-06,-4.283999487597612e-06,1.0761331395769957e-05,2.932835332103423e-05,7.573301218144479e-06,2.8282954644964775e-08,5.957745088380761e-07,2.5992987957579317e-06,2.422584657324478e-07,-4.960575523682564e-06
3.867738905682927e-05,-8.347368611794082e-05,-4.2681375731490334e-05,-2.989410393183789e-05,-2.270902632517391e-05,-1.6453032003482804e-07,-2.060504209566716e-05,-1.6835036603879416e-05,6.593940543098142e-05,0.000123367048217915,1.4193215065461118e-05,-7.68282734497916e-06,-1.7814847183217353e-05,2.7087093258160166e-05,-9.441542289323479e-06,-1.7962130186788272e-05
2.75275124295149e-05,-4.4913114834344015e-05,-2.376165934947494e-05,-2.0176090401946567e-05,-1.6807464362500468e-05,7.120244845282286e-06,-2.2663243726128712e-06,-6.416691803678987e-06,3.998944430350093e-05,5.966696517134551e-05,5.470707037602551e-06,-9.720549542180379e-06,-1.5317231373046525e-05,1.6718522317660245e-05,-4.339120096119586e-06,-1.2775156392308418e-05
-0.00012314930427237414,-0.00010144199768546969,1.5345557585533243e-05,3.702596131915925e-05,4.370208262116648e-05,-4.394344796310179e-05,-1.814100869523827e-07,3.118431686743861e-05,-9.093105109059252e-05,3.505100346501422e-05,4.957742748956662e-05,4.6097911763354205e-05,3.526088039507158e-05,-3.146617927995976e-06,2.7272507395537104e-05,4.227617318974808e-05
5.4213589351093106e-06,-9.993460480473004e-06,6.244751148187788e-06,3.7517520468099974e-07,-2.7151518224854954e-06,-1.378730758005986e-06,8.697384146216791e-07,3.755758370971307e-08,1.1882970142096383e-05,9.164922403215314e-06,-4.129254534745996e-06,-6.590014720586623e-06,-2.6051181976072257e-06,-4.3230738810962066e-07,-4.501943408286024e-06,-1.650491412874544e-06
4.971334419678897e-05,8.552800863981247e-06,-2.1292431483743712e-05,-2.6962497031490784e-05,-2.1385339096013922e-05,1.2520176596808597e-05,-9.426097903997288e-06,-1.615708015378914e-05,6.192043838382233e-05,3.148096857330529e-05,-8.960442869465624e-06,-1.6065494492067955e-05,-1.932816030603135e-05,9.397862413607072e-06,-1.3399696854321519e-05,-2.06083532248158e-05
2.3210477593238465e-05,-9.473855243413709e-06,-1.2780084944097325e-05,-5.697840606444515e-06,-7.6383203122532e-06,2.558766027505044e-06,-5.66582230021595e-06,-7.180945431173313e-06,2.147387931472622e-05,1.5799929315107875e-05,3.945547177863773e-08,-3.931743776774965e-06,-5.260353646008298e-06,5.584655809798278e-06,-6.1261162045411766e-06,-4.912082658847794e-06
2.5545989046804607e-05,-4.691315916716121e-05,-2.7502717784955166e-05,-2.676008148227993e-05,-1.749174225551542e-05,9.24170421967574e-06,-3.2236994229606353e-06,-1.0069015388580738e-05,5.539707126445137e-05,5.472279735840857e-05,3.4344875530223362e-06,-1.1758296295738546e-05,-1.2449354471755214e-05,2.5906763767125085e-05,-1.8798245946527459e-06,-1.6200922800635453e-05
1.4907065633451566e-05,-7.308387557714013e-05,-2.715237769734813e-05,-1.6105910844999016e-05,-1.436648335584323e-05,2.4143258769981912e-06,-1.2323606824793387e-05,-1.1411239881908841e-05,7.338743671425618e-05,7.561834536318202e-05,9.74023225808196e-06,-8.616715149400989e-06,-8.6867953541514e-06,1.5701977829962743e-05,-4.22759234197656e-06,-1.5794782939337892e-05
2.897863646467158e-05,-1.3254711348054116e-05,-4.578668404064956e-05,-4.768052122017252e-06,-9.187561090584495e-06,7.168851460903625e-06,1.1969534114086855e-05,6.576226496690651e-08,3.419421000216971e-05,1.6327351659128908e-05,-5.279551260173321e-06,-6.4219811974908225e-06,-5.277615855447948e-06,1.885695837700041e-06,-2.9015331435289227e-06,-7.712348178756656e-06
6.302777364908252e-06,-1.681864887359552e-05,-8.23345089884242e-06,-2.7969508664682508e-06,-4.2886016444754205e-06,-2.903821371802451e-06,-5.933218176323862e-06,-4.09925416988699e-06,1.8579125026008114e-05,1.74240176420426e-05,8.53401161293732e-07,1.7274255128540972e-06,-1.053461460287508e-06,4.914231993780049e-06,-2.2099708303358057e-06,-1.4635968454967951e-06
3.467859414740815e-06,-1.2718481741558207e-05,-3.937662654607266e-06,-3.848494543490233e-06,-3.278939175288542e-06,-7.653529792150948e-07,-1.308861214965873e-07,1.978508237243659e-06,6.825733066762041e-06,6.404185114661232e-06,6.413871119548276e-06,1.135299498855602e-06,-1.9911057620447536e-06,2.000107997446321e-06,7.04682619812047e-07,-2.259323537145974e-06
-5.419837179942988e-06,-1.8483431631466374e-05,-4.804656100532156e-06,2.8935678528796416e-06,5.466117841024243e-06,-5.587026180364774e-06,-1.80936415006272e-06,-1.5506448107771575e-06,7.380867828032933e-07,2.065618446067674e-06,8.22432957647834e-06,5.076246026192166e-06,4.938917129493348e-06,-1.1531978429957235e-06,5.074632667856349e-06,4.3306424686306855e-06
-9.620220225770026e-06,-2.0103027964069042e-05,-4.123871804040391e-06,2.217832843598444e-06,3.0851188057567924e-06,-5.289880391501356e-06,-3.716467290360015e-06,-2.774284439510666e-06,-7.120932423276827e-06,1.6344073628715705e-05,1.1272257097516558e-05,4.822838491236325e-06,2.4840928745106794e-06,6.869646064444623e-06,3.223633029847406e-06,2.4291912268381566e-06
-3.7733352655777708e-06,-1.4018177353136707e-05,-1.7744350770954043e-06,1.2186042113171425e-06,6.837426553829573e-07,-2.259600478282664e-06,-5.531669785341364e-06,1.2620220388726011e-06,-5.520159902516752e-07,1.1249947874603095e-05,1.3138970416548545e-05,1.0550174920354038e-06,-1.4025508789927699e-06,4.463864343051682e-06,1.3578051039075945e-06,-5.118188312280836e-06
-3.709697921294719e-06,-1.256194309462444e-05,-3.380197227897952e-06,-1.5347559383371845e-06,-2.9230272957647685e-06,-4.3420836846053135e-06,-3.68809702422368e-06,-1.6036158285714919e-06,3.2094430935103446e-07,1.8440023268340155e-05,9.469431688557961e-06,3.6601700230676215e-06,-1.5636851458111778e-07,4.608524129423586e-06,-1.714236532279756e-06,-8.850702215568163e-07
-1.4545727026415989e-05,-3.008267503901152e-05,-1.3910467487221467e-05,-4.835893619770104e-06,1.4366200957738329e-06,-4.389303512652987e-06,1.5027165716219315e-06,7.923164275780437e-06,-2.794572424136277e-06,2.370329411860439e-05,9.932574812410166e-06,2.9550492968155595e-06,3.6309982078819303e-06,8.099962855112608e-06,7.034713519260549e-06,4.339545739640016e-06
3.369582373125013e-06,-3.3636159969319124e-05,-1.073006615115446e-05,-5.617898295895429e-06,-4.192313554085558e-06,-4.350372819317272e-06,-8.679296115587931e-06,-9.599940710813826e-06,1.9311797586851753e-05,4.899366649624426e-05,1.528817256257753e-05,4.4096259443904273e-07,-5.6329017752432264e-06,4.386743967188522e-06,-3.589799575820507e-06,-5.762176442658529e-06
3.631481922639068e-05,-6.859554923721589e-05,-3.917521644325461e-05,-2.8739726985804737e-05,-1.7109157852246426e-05,-1.571879693074152e-07,-1.4237328741728561e-05,-1.932475424837321e-05,5.9897767641814426e-05,0.00011138535774080083,1.5561349300696747e-05,-7.98975952420733e-06,-1.7897154975798912e-05,2.4598090021754615e-05,-1.4656324765383033e-05,-1.9875219550158363e-05
-1.849423824751284e-05,-3.0278835765784606e-05,3.5192078939871863e-06,7.267472938110586e-06,7.265856993399211e-06,-1.1964229543082183e-05,-4.115321189601673e-06,3.2696913194740773e-06,-1.3005285836698022e-05,2.209423837484792e-05,8.01053101895377e-06,8.774838988756528e-06,5.2137509101157775e-06,1.7840002328739502e-06,2.1698764385291724e-06,8.488447292620549e-06
-3.6461306081037037e-06,-8.476590119244065e-05,-2.7454823793959804e-05,-5.981368758511962e-06,-1.6644276001898106e-06,-1.5328927929658676e-05,-1.2136028317399905e-05,1.6859828519955045e-06,7.172030564106535e-06,7.75594380684197e-05,2.931472954514902e-05,1.049948548370594e-05,3.0780520319240168e-06,1.702579311313457e-05,4.431153001860366e-06,2.109436536557041e-07
