Fp1,F7,T7,P7,O1,C3,Fp2,F8,T8,P8,O2,C4,P4,Cpz
1.015912857837975e-05,-5.285411316435784e-05,-2.856369610526599e-05,-1.184548636956606e-05,-3.1652898542233743e-06,-1.248200896952767e-05,2.4004490114748478e-05,4.536265259957872e-05,1.0088311682920903e-05,5.375882551561517e-06,1.75795048562577e-06,7.4813899573200615e-06,6.1681080296693835e-06,-1.4873276086291298e-06
-1.5059751603985205e-05,-0.00011760491179302335,-3.995564111392014e-05,-1.1128287042083684e-05,-2.1528212528210133e-06,-2.679672661543009e-05,1.654969310038723e-05,0.00010529319479246624,4.801689283340238e-05,1.893292710519745e-05,2.442606728436658e-06,1.911153049150016e-05,9.860760769697663e-06,-7.509467877753195e-06
2.6136600354220718e-05,-0.00010819840554177063,-5.452583536680322e-05,-3.276839561294764e-05,-1.7071930415113457e-05,-2.8825996650994057e-05,5.802815212518908e-05,0.00010693381227611098,3.6013341741636395e-05,4.3056670619989745e-06,-7.915944479464088e-06,1.9340355720487423e-05,3.0831433832645416e-06,-4.5345668695517816e-06
2.065133890027937e-05,-2.7001340640708804e-05,-1.5804283975739963e-05,-1.107153821067186e-05,-9.461689387535444e-06,-6.530373866553418e-06,2.5436958139835042e-05,2.8397254936862737e-05,9.163195500150323e-06,-3.288550942670554e-07,-7.775977078239293e-06,2.095322997774929e-06,-5.885873264332986e-06,-1.884141966002062e-06
1.1722413546522148e-05,-2.2285870727500878e-05,-1.5125723962228221e-05,-1.1418430403864477e-05,-8.811085763227311e-06,-9.104752166422259e-06,1.4813594134466257e-05,2.1883946828893386e-05,8.469742624583887e-06,2.6244820219289977e-06,-4.949072035742574e-06,9.541689792058605e-06,2.570801370893605e-06,6.826748233379476e-08
-5.29894714418333e-06,-1.7414242392987944e-05,-5.7867500800057314e-06,1.4984552763053216e-06,3.1555000532534905e-06,-6.7096552811563015e-06,1.1703850759658962e-06,1.2939248335896991e-05,3.6757812154064595e-06,3.0610985959356185e-06,4.501052899286151e-06,1.782493967539267e-06,3.6394325206856593e-06,-2.138531272066757e-07
-2.520774978620466e-05,-3.622740950959269e-05,-1.2298473848204594e-05,-2.3639368009753525e-06,2.8850618036813103e-06,-7.0302367021213286e-06,-1.552280446048826e-05,2.978547399834497e-05,2.0247306110832142e-05,1.2832773791160434e-05,8.646407195556094e-06,8.942371096054558e-06,1.0653742720023729e-05,4.657476438296726e-06
-2.7327496354700997e-05,-1.1676944268401712e-05,2.810455953294877e-06,2.7516280169948004e-06,1.5279315448424313e-06,-5.225055247137789e-06,-1.3469418945533107e-05,2.465476245561149e-05,1.6633911400276702e-05,9.301373893322307e-06,3.1078212217039436e-06,2.632293899296201e-06,2.3059010345605202e-07,-5.95185520069208e-06
-6.025353468430694e-05,-7.024760270724073e-05,-1.8524256574892206e-05,3.5621445704236976e-06,1.4098237897997024e-05,-8.28335794267332e-06,-3.443652531132102e-05,5.414322549768258e-05,3.0455231353698764e-05,2.3691910882917e-05,1.6076705037448846e-05,2.0674331153713865e-05,1.9042785879719304e-05,1.000070585632784e-05
-3.8610435694863554e-05,-1.702750159893185e-05,-2.233173745480599e-06,5.288228749122936e-06,6.039718556394291e-06,1.8190730770584196e-06,-3.11851317746914e-05,1.694630009296816e-05,1.2953224995726487e-05,9.742187103256583e-06,1.029140025821107e-05,1.0199941925748135e-05,9.733019624036388e-06,6.043150051482371e-06
-2.7540654173208168e-05,-2.590764165688597e-05,-4.902331056655385e-06,-1.924528078234289e-06,-1.8243372323922813e-06,6.965832312744169e-06,-1.708403851807816e-05,2.835858435901173e-05,1.619220074644545e-05,2.649777115948382e-06,-1.728824457813971e-06,1.4859076600259868e-05,1.4468072890849726e-06,1.0440075811857241e-05
-2.1168886860323255e-05,-2.738001330726547e-05,-1.4370232520377613e-05,-6.874916977039902e-06,-3.910843815901899e-06,-2.4027409040172643e-06,-1.2979488758446678e-05,2.2191495418155682e-05,2.0644013602577616e-05,1.3262571883387864e-05,9.63323145697359e-07,1.8262918274558615e-05,1.068179335561581e-05,3.0810060707153752e-06
-2.960366600746056e-05,-1.9097686163149774e-05,1.6348167264368385e-07,1.0259925829814165e-05,1.1155935567330744e-05,4.057277010360849e-06,-2.074054509648704e-05,1.2767386579071172e-06,2.142260200344026e-06,6.8415774023833364e-06,9.718738994024534e-06,7.514297976740636e-06,7.252594514284283e-06,9.059066542249639e-06
1.5360434190370142e-05,-1.6262025837932015e-05,-1.8610443476063665e-05,-1.493368205274237e-05,-7.014323699650049e-06,-1.1203224403288914e-05,1.9339114260219503e-05,2.8127519726695027e-05,8.11581037396536e-06,1.4958586689317599e-06,-2.638502792251529e-06,1.304916622757446e-06,1.9204705949960044e-06,-5.001923000236275e-06
9.314995622844435e-06,-1.458819770050468e-05,-5.866013452759944e-06,-4.289683715796855e-06,-7.379618750746886e-06,-2.479997419868596e-06,1.2863173651567195e-05,2.171981304854853e-05,4.133355105295777e-06,-7.699153343310172e-06,-9.295681856258398e-06,6.724474133079639e-06,-4.055752015119651e-06,8.982864301287918e-07
-3.234867017454235e-05,-2.172900622099405e-05,-3.246062533435179e-06,5.0535496427528415e-06,8.297653039335273e-06,-7.687736342631979e-06,-2.0238354863977293e-05,1.3715221029997338e-05,1.2872768650140642e-05,1.3964677009425941e-05,1.1745744359359378e-05,7.866133046263712e-06,1.1351051398378331e-05,3.830329973197877e-07
-1.6220119505305775e-05,-4.8820212668942986e-05,-2.114412563969381e-05,-9.27909130155058e-06,-2.182442585763056e-06,-8.427064585703192e-06,-2.5413282855879515e-06,4.345534671301721e-05,1.9955714378738776e-05,7.572027243440971e-06,4.436066319613019e-06,1.6078708654276852e-05,1.1058681366193923e-05,6.0578393572541245e-06
-1.5065697539284884e-05,-3.856769581034314e-05,-1.521692411188269e-05,-4.466391146706883e-06,6.828940968262032e-08,-1.4619934518123046e-05,6.483701326942537e-07,4.363629614090314e-05,2.0466442492761416e-05,1.1723743000402465e-05,1.0524265690037282e-06,7.970137176016578e-06,7.20385378372157e-06,-4.832917397834535e-06
-5.383236930356361e-05,-4.0092956623993814e-05,-1.6351890735677443e-05,-5.483557288243901e-07,7.016531753833988e-06,-6.7345486058911774e-06,-3.711467707034899e-05,4.5249242248246446e-05,2.496980960131623e-05,1.89331062756537e-05,1.6085219158412656e-05,1.6611675164313056e-05,1.7487309037278465e-05,8.321907330355316e-06
-5.6992057579918765e-05,-4.7896604883135296e-05,-1.496836011938285e-05,5.065661170533531e-06,1.5267132766894065e-05,-6.011866645394548e-06,-4.023649489681702e-05,4.456367219063395e-05,2.5428795652260305e-05,1.931088718265528e-05,1.5942699064908084e-05,1.5428757933477755e-05,1.5910156889731297e-05,9.1876231138599e-06
-2.291063719894737e-05,-2.1496959334399435e-05,-7.4563631642377e-06,-1.7571736634636181e-06,6.64566812247358e-07,1.1119758482891484e-06,-1.6189505004149396e-05,2.22733642658568e-05,1.0142978453586693e-05,7.914800107755582e-06,7.096467470546486e-06,8.800028581390507e-06,7.743218020550557e-06,4.063238975504646e-06
-2.9472747883119155e-05,-3.6866536902380176e-05,-1.4627007203671383e-05,-1.0093442597280955e-06,2.201785946454038e-06,-6.031625616742531e-06,-1.4589494185202057e-05,3.919076880265493e-05,2.170924562960863e-05,1.0504277952350094e-05,5.638198672386352e-06,1.2397395494190278e-05,8.198489467758918e-06,2.7565938580664806e-06
-2.2965641164773842e-05,-4.2149724322371185e-05,-1.7058357116184197e-05,1.7792126527638175e-06,4.9779118853621185e-06,-6.555373147421051e-06,-1.2542187505459879e-05,4.05023674829863e-05,1.6008865713956766e-05,7.324389194707237e-06,5.263236744212918e-06,1.1415300832595676e-05,7.107327178346168e-06,6.8926701715099625e-06
-4.391214133647736e-05,-0.00010468616528669372,-4.43544104200555e-05,-1.5231156794470735e-05,-7.0092328314785846e-06,-2.3811839128029533e-05,-6.57522559777135e-06,0.0001363259434583597,4.992712820239831e-05,1.6630382106086472e-05,1.628787572371948e-06,2.905040037148865e-05,1.2568759757414227e-05,-5.512270035978872e-07
-3.7362403418228496e-05,-7.212745731521863e-05,-2.7134642095916206e-05,-5.123842129250988e-06,-9.53767425926344e-07,-1.0145523333449091e-05,-5.820513024445972e-06,7.075299254211131e-05,3.1757293982082047e-05,1.7272253899136558e-05,2.6475859158381354e-06,1.884917378447426e-05,9.884579640129232e-06,7.504268182856322e-06
1.0922049114014953e-06,-1.9442133634584025e-05,-1.191384671983542e-05,-4.3191203076276e-06,-2.861055236280663e-06,-4.587804596667411e-06,7.1931890488485806e-06,2.275565202580765e-05,5.544740815821569e-06,4.190901563561056e-06,-2.443530092932633e-06,5.155849976290483e-06,7.636126611032523e-07,-1.1286620065220632e-06
-2.360849885008065e-05,-3.510518217808567e-05,-1.9805970396191697e-05,-9.166839390672976e-06,-2.1674371737390175e-06,-4.606642505677883e-06,-7.026206958471448e-06,4.43675435235491e-05,1.5663375961594284e-05,1.090701948669448e-05,3.160510232191882e-06,1.242613961949246e-05,1.0047793580270081e-05,4.914396413369104e-06
-2.5000770619953983e-05,-5.701919872080907e-05,-3.4543070796644315e-05,-1.0477478781467653e-05,2.175885128963273e-06,-1.2028780929540517e-05,-6.508932415272284e-06,6.433330418076366e-05,2.9479544537025504e-05,1.4115967132966034e-05,4.348128868514323e-06,1.6316859273501905e-05,1.1358599749655696e-05,3.4499439607316162e-06
3.951827238779515e-06,-1.0080051652039401e-05,-9.898605640046299e-06,-1.335359797849378e-05,-7.423055194522021e-06,-8.335778147738893e-06,8.291099220514297e-06,1.9444760255282745e-05,7.745718903606758e-06,4.286669678776889e-06,-3.3451760828029364e-06,5.240807240625145e-06,3.301189053672715e-06,1.7419461073586717e-07
-1.386305325468129e-05,-2.0146335373283364e-05,-7.664132226636866e-06,-2.822421151904564e-06,-1.7436359485145658e-06,1.893256580842717e-06,-3.185249227044551e-06,2.1632559310091892e-05,8.294932968055946e-06,1.973959797396674e-06,1.6464327927678823e-06,6.8957460825913586e-06,3.5897098769055447e-06,3.498228636544809e-06
7.124308467609808e-07,-1.4672178622276988e-05,-6.010741174122813e-06,-3.5078567179880338e-06,-3.7944855648675002e-06,-3.869952024615486e-06,4.690459718403872e-06,2.079626574413851e-05,5.491907927535067e-06,5.605670594377443e-07,-2.9973728885579476e-06,2.537478039243979e-06,5.333120043360395e-07,-4.698354132415261e-07
-5.330028670869069e-06,-2.1415733726826147e-05,-1.6294371562253218e-05,-7.106897783160093e-06,-1.834195700212149e-06,-3.566577788660652e-06,-2.022193257289473e-07,1.3636855328513775e-05,9.552392612022231e-06,9.56128451434779e-06,2.4910746105888393e-06,8.30435396892426e-06,7.534337669312663e-06,4.669728014050634e-06
2.614225923025515e-05,-3.416406252654269e-05,-2.1465541522047715e-05,-1.3860221315553645e-05,-1.1175694169196504e-05,-9.317740222059001e-06,3.1336395295511466e-05,3.560491586540593e-05,2.564333499321947e-06,-3.275156359450193e-06,-6.758961944797193e-06,5.610726020677248e-06,-6.08567916060565e-08,-1.18039443464113e-06
1.4022278719494352e-05,-3.240746445953846e-05,-2.23433362407377e-05,-1.6864866211108165e-05,-1.333819398041669e-05,-1.2732447430607863e-05,2.5839824957074597e-05,4.3997766624670476e-05,1.2753149349009618e-05,1.748237536958186e-06,-3.859725097754563e-06,5.817172677780036e-06,-1.529410837974865e-07,-2.4794574926545465e-06
-7.646117637705174e-06,-2.5149918201350374e-05,-1.4892118088027928e-05,-7.3892254022212e-06,-1.6132269138324773e-06,-7.0758443371232715e-06,-1.3208477867010515e-06,2.6644919216778362e-05,1.7621577171667013e-05,6.585341566278657e-06,-2.2783910935686436e-07,7.089637961144035e-06,4.630158287000086e-06,2.743505547186942e-06
-3.103493509115651e-05,-9.980738286685664e-05,-3.958332399633946e-05,-7.868720786063932e-06,-2.3949219212227035e-06,-1.0745167401182698e-05,-5.390384103520773e-07,0.00012124014938308392,4.15426982272038e-05,1.1014311894541606e-05,-1.4626355095970212e-06,1.7290873074671254e-05,3.737454790098127e-06,-1.389365024806466e-06
-2.279472755617462e-05,-4.53974068932439e-05,-1.7612894453122863e-05,-1.0618955457175616e-06,3.884675322751718e-06,-5.042797511123354e-06,-7.634495432284893e-06,3.720107997651212e-05,1.593155457157991e-05,1.2256480204086984e-05,6.249402986213681e-06,1.1882488934134017e-05,9.544256954541197e-06,2.5942781576304697e-06
-3.5708287214220036e-05,-5.3596490715790424e-05,-2.4125455638568383e-05,-9.010341614157369e-06,-3.7370298286987236e-06,-1.2271415471332148e-05,-1.6962728523139958e-05,6.796289108024212e-05,3.1622366805095226e-05,1.5338552145749418e-05,6.659467999270419e-06,1.7770258637028746e-05,1.1396319678169675e-05,4.661894763557939e-06
-2.5501566597085912e-05,-2.867454759325483e-05,-1.3089015737932641e-05,-2.225408650247118e-06,7.20493108019582e-06,-4.207905988096172e-06,-1.2125167813792359e-05,3.224111060262658e-05,1.4038827430340461e-05,1.1700778564716074e-05,7.604684924444882e-06,7.175455266406061e-06,5.7258628203271655e-06,1.3196074633015087e-07
-2.37080439546844e-05,-3.495016517263139e-05,-1.921572356877732e-05,-9.002964361570776e-06,-3.726797331182752e-06,-3.491137476885342e-06,-9.760320978102754e-06,5.1252236062282464e-05,1.8847906289920502e-05,6.445893518502999e-06,3.8058669815654866e-07,1.410257368661405e-05,6.0632148688455345e-06,6.762741271870709e-06
-2.391923771938309e-06,-1.5252126104314812e-05,-1.362179136776831e-05,-1.1245307405260974e-05,-5.498748038235135e-06,-1.4732724594068713e-05,1.0249682418361772e-05,4.1906371734512504e-05,1.5346211512223817e-05,4.839986104343552e-06,-2.392332589806756e-06,2.5466715669608675e-06,-7.718108463450335e-07,-8.982156487036264e-06
-1.0211629160039593e-05,-1.2522870747488923e-05,-4.0736872506386135e-06,-5.128592874825699e-06,-4.492234438657761e-06,-4.630855983123183e-06,-2.8542187919811113e-06,2.0481051251408644e-05,1.3904431398259476e-05,3.906472556991503e-06,-5.223371317697456e-07,8.459220225631725e-06,4.1585747112549143e-07,-2.730605046963319e-06
-1.650623792670558e-05,-2.2434758648159914e-05,-1.088875933419331e-05,-3.3628541586949723e-06,1.7486563592683524e-06,-1.045661406351428e-05,-7.709393685217947e-06,1.9851179672514263e-05,1.805171814339701e-05,1.1743855338863796e-05,6.010450533722178e-06,7.53348854232172e-06,6.315885627827811e-06,1.0338430911360774e-07
3.5142140404786915e-05,-1.8348542653257027e-05,-2.1242854018055368e-05,-2.0515088635875145e-05,-1.6688873074599542e-05,-1.359598411454499e-05,4.2931529605994e-05,3.906711708623334e-05,5.634664830722613e-06,-3.088661031824813e-06,-1.0483511232450837e-05,1.2447435437934473e-07,-6.9287061705836095e-06,-1.2007703162453254e-05
2.214773849118501e-05,-2.732415305217728e-05,-2.1361011022236198e-05,-1.542175596114248e-05,-8.319868356920779e-06,-1.0956153346342035e-05,3.224030660931021e-05,3.511182512738742e-05,6.198062692419626e-06,-2.1638311409333255e-07,-7.374939286819426e-06,4.855798806602252e-06,-3.207866939192172e-06,-6.37159928373876e-06
2.1599996216536965e-05,-9.785293150343932e-05,-4.291966752134613e-05,-1.9177665308234282e-05,-1.3538566236093175e-05,-2.643980110406119e-05,4.250994516041828e-05,0.00010095819743582979,2.9654489480890334e-05,5.57555131308618e-06,-4.122674454265507e-06,1.3231658158474602e-05,2.4159903659892734e-06,-1.1894527602862581e-05
5.106496337248245e-05,-8.996107590064639e-05,-5.154430573384161e-05,-3.4240416880493285e-05,-2.100384335790295e-05,-2.8779524086530728e-05,7.425833973684348e-05,9.94265674307826e-05,2.7202623641642276e-05,-5.887946372240549e-06,-1.626042740099365e-05,1.3473073749992182e-05,-8.13679798739031e-06,-9.611225323169492e-06
1.24982861962053e-05,-6.17608802713221e-05,-2.9747186090389732e-05,-1.7581378301656514e-05,-9.948677416105056e-06,-1.393719321640674e-05,3.270690103818197e-05,5.846006934007164e-05,1.217994577018544e-05,4.776074092660565e-06,-4.467556209419854e-06,1.1042628784707631e-05,5.820617843710352e-06,-4.164894562563859e-08
-5.330375984158309e-06,-2.1500800357898697e-05,-3.5090697565465234e-06,2.198687127474841e-06,2.113177288265433e-06,-2.0505934799075476e-06,4.320233074395219e-06,1.9078981949860463e-05,9.269479050999507e-06,4.413532224134542e-07,-3.4463112115190597e-06,2.848798033028288e-06,-3.2428846452603466e-06,-1.1906737427125336e-06
1.967701336980099e-05,-3.711894896696322e-05,-2.4261062208097428e-05,-1.2406866403580352e-05,-1.1584454114199616e-05,-1.731027066398383e-05,2.62615558312973e-05,4.034014273202047e-05,1.6176615872609545e-05,9.222690238175346e-07,-1.692871592240408e-06,4.955034228260047e-06,1.481498657085467e-07,-4.1063021853915416e-06
-1.9129024167341413e-05,-5.6316804148082156e-05,-1.860079646576196e-05,-5.07597439991514e-06,8.294982762890868e-07,-9.519567811366869e-06,1.8155607790504291e-06,5.15810552315088e-05,2.428422021694132e-05,9.583868404661189e-06,5.306639195623575e-06,1.2650152939386317e-05,5.499314966073143e-06,-2.908145233959658e-06
9.75456350715831e-06,-1.834538488765247e-05,-9.137066626863088e-06,-5.01428746702004e-06,-1.8977661966346204e-06,-4.993259381080861e-06,1.3089649655739777e-05,1.5422670912812464e-05,2.433764166198671e-06,3.758450475288555e-07,-9.061322998604737e-07,1.3451162885758094e-06,3.891182132065296e-08,-2.166623460198025e-06
6.152169362394488e-06,-2.4083205971692223e-05,-1.0631542409100803e-05,-4.8232359688427096e-06,-1.5443256415892392e-06,-7.0037458499427885e-06,1.4917249245627318e-05,1.7434853361919522e-05,4.7505095608357806e-06,2.390610006841598e-06,-1.5826401522645028e-06,5.272682756185532e-06,-2.780006980174221e-08,-1.2215780316182645e-06
1.6918215806072112e-05,-5.1664295824593864e-05,-2.6943602733808802e-05,-1.5027818335511256e-05,-4.943639396515209e-06,-1.3018257504882058e-05,2.9064023692626506e-05,3.701412970258389e-05,8.266121312772157e-06,6.934822863513546e-06,-7.505113899242133e-07,5.7900219871953595e-06,3.316887330129248e-06,5.043905048296438e-06
7.450638804584742e-06,-3.6696403185487725e-05,-2.330066354261362e-05,-1.153828679889557e-05,-1.3894509720557835e-06,-7.324401849473361e-06,1.5177703062363435e-05,2.581655780886649e-05,1.2385177740270592e-05,5.482264867850972e-06,2.0189636416034773e-06,6.690219379379414e-06,5.898886911381851e-06,-6.71206692004489e-07
1.6409976524300873e-05,-4.6720468844796414e-06,-3.6802284739678726e-06,-5.730973043682752e-06,-8.815190653876925e-06,-5.131964812221668e-06,1.6588475773460232e-05,1.4524609923682874e-05,1.698036044217588e-06,-4.944088402680791e-06,-4.388265779198264e-06,-7.380792510502943e-07,-5.535334366868483e-06,-5.5849259297247045e-06
1.4424930441236938e-05,-2.242990467493655e-05,-1.2935300674143946e-05,-9.62805052040494e-06,-4.398913006298244e-06,-8.19619504000002e-06,1.4393137306001336e-05,1.8705619368120097e-05,5.3623543863068335e-06,2.0040999970660778e-06,5.301913006405812e-07,3.6438646020542365e-06,1.893528178698034e-08,-1.4947696058698057e-06
1.0002355463001322e-05,-3.392440703464672e-06,-2.5225108402082697e-07,5.304293608787702e-07,-4.332002845330862e-06,-6.202568442859047e-06,1.3240938915970446e-05,1.6903786303146262e-05,2.9348152565944474e-06,-9.937202776200138e-07,-3.753905957637471e-06,-4.540324425761355e-06,-8.072714990703389e-06,-1.2072394838469336e-05
4.064321183250286e-05,-3.714244576258352e-05,-2.682624864291938e-05,-1.566389266827173e-05,-1.6812306366631447e-05,-9.332494755653897e-06,5.2225743274902925e-05,5.704109662474366e-05,2.363803105254192e-06,-1.2806286349587026e-05,-1.468811547056248e-05,8.26533323561307e-07,-1.1534613577168784e-05,-8.293986297758238e-06
1.9245500880060717e-05,-6.960414793866221e-06,-8.380508916161489e-06,-5.106858225190081e-06,-2.5268245735787787e-06,-5.983793016639538e-06,1.9360733858775347e-05,2.153111483949033e-05,9.805107765714638e-07,-5.264761625767278e-06,-6.897930688865017e-06,-3.0797216861166987e-06,-7.2552287520011305e-06,-9.661816875450313e-06
2.0735398720717058e-05,-1.7511545365778147e-05,-2.066122669930337e-05,-1.2703612355835503e-05,-4.3553973227972165e-06,-8.609538326709298e-06,2.7956087251368444e-05,2.8179361748925658e-05,1.82082447963694e-06,-4.1967423385358416e-06,-1.5651876310585067e-06,-4.041916099595255e-07,-1.3244412002677564e-06,-7.359787332461565e-06
-2.1576132894551847e-05,-3.825797284662258e-05,-2.312712081220525e-05,-7.38263338462275e-06,7.740916316834046e-07,-1.0222916898783296e-05,-1.6282756860164227e-05,5.215279452386312e-05,2.551233774283901e-05,1.2470690762711456e-05,4.445724243851146e-06,1.0366524065830163e-05,8.693801646586508e-06,2.4335736270586494e-06
-5.841973688802682e-06,-2.1316908714652527e-05,-9.883985057967948e-06,-7.438636089318607e-07,1.6819234360809787e-06,1.5129830899240915e-07,9.698305802885443e-08,1.259442615264561e-05,3.068791556870565e-06,8.302308742713649e-07,2.883291585931147e-06,7.248090696521103e-06,4.42128447275536e-06,4.81040865452087e-06
1.2272173989913426e-05,-3.901701347786002e-06,-1.596239800960575e-05,-2.2635062805420603e-05,-2.241528909507906e-05,-7.3389240924370824e-06,1.8839302356354892e-05,4.781620214089344e-05,2.7116908995594713e-05,-1.3318174751475453e-05,-2.5679446309823106e-05,2.6463244239494088e-05,-1.561213093737024e-05,-5.644703833240783e-06
3.2370362532674335e-05,-7.876523341110442e-05,-3.267291685915552e-05,-1.9138932884743554e-05,-8.824265250950702e-06,-1.005862304737093e-05,4.394286770548206e-05,3.4917578886961564e-05,1.73419912243844e-05,4.0930808609118685e-06,2.1199346065259306e-06,1.832541136082e-05,3.3366660829869943e-06,-6.987922418488779e-06
-4.638121936295647e-05,-3.248041321057826e-05,-6.447420560107275e-06,6.130690053396393e-06,1.6081844023574376e-05,-1.7562753669153608e-06,-3.4383592719677836e-05,1.6311629877918676e-05,1.5176815850281855e-05,1.4664961327071069e-05,1.625335880817147e-05,1.3014284832024714e-05,1.4210419521987205e-05,9.604917522665346e-06
-4.133502079639584e-05,-3.661855043901596e-05,-1.2196128409414086e-05,5.3428284445544705e-06,1.1222015814382758e-05,-1.7303291315329261e-06,-3.335561996209435e-05,2.4624969228170812e-05,1.553912352392217e-05,1.6587998601380605e-05,1.5038329479466483e-05,1.0941385930607339e-05,1.7302380001638085e-05,8.636619668322965e-06
5.739818789152196e-06,-1.9356033590156585e-05,-7.56748704588972e-06,-1.433070792700164e-06,6.424006642191671e-07,-1.1558058758964762e-06,1.1057471056119539e-05,1.4619785360991955e-05,1.6323047020705417e-06,-1.2940872693434358e-06,-1.392479759942944e-06,1.7638149074628018e-06,-3.695057102959254e-06,4.384284011393902e-07
3.5787913930107607e-05,-0.00010367019422119483,-5.926679295953363e-05,-2.6600670935295057e-05,-1.663492548686918e-05,-2.9071575227135327e-05,5.61429242225131e-05,0.00010565036336629419,4.182430302535067e-05,-3.072063918807544e-07,-1.3435039136311389e-05,1.3885503562960366e-05,-2.5650119823694695e-06,-1.739589606586378e-06
-1.0371312100687646e-05,-2.5081926651182584e-05,-1.836338469729526e-05,-1.012732809613226e-06,7.950701728987042e-06,-5.375972740750967e-06,-5.292914920573821e-06,8.675589924678206e-06,1.0449028650327818e-05,1.1850278156089189e-05,8.927703589733937e-06,4.645397211788804e-06,1.0328312100682524e-05,2.671234597073635e-06
-2.9473908398358617e-06,-4.6201766053854953e-05,-2.623746468088939e-05,-1.2827494515477156e-05,-7.335736199820531e-06,-1.4953404161133221e-05,1.8302058528263387e-05,6.677518194919685e-05,2.384773688390851e-05,4.525330496107927e-06,-5.324413905327674e-06,7.1571114403923275e-06,3.4547724681033287e-07,-5.1252229980036645e-06
1.371569692310004e-05,-7.16226059012115e-05,-3.704970640683314e-05,-2.0442671484488528e-05,-1.8687947715534392e-05,-2.1495429336937377e-05,3.792328789131716e-05,9.366311132907867e-05,2.9102380722179078e-05,4.009067083643458e-06,-8.712382168596378e-06,1.065891160578758e-05,-1.505702698523237e-06,-9.556012173561612e-06
1.1853483101731399e-05,-1.6936506767706305e-05,-1.4449443369812798e-05,-8.734350558370352e-06,-6.49221328785643e-06,-8.478674544676323e-06,2.1798575517095742e-05,3.0773804610362276e-05,3.064766133320518e-06,-5.01638268701754e-06,-4.30577506449481e-06,4.2645908706617774e-06,-3.475360131233174e-06,-3.866512770400732e-06
5.657306064676959e-05,-0.00010520263253965823,-5.527067196453572e-05,-2.3172897272161208e-05,-1.321865784120746e-05,-3.323366172480746e-05,8.114774936984759e-05,9.81993434834294e-05,1.8633845684234984e-05,-3.7044978853373323e-06,-9.760639841260854e-06,4.038117822346976e-06,-3.6699634620163124e-06,-1.135849174715986e-05
4.685141902882606e-06,-8.332505967700854e-05,-3.5196553653804585e-05,-1.4700462998007424e-05,-6.932724545549718e-06,-2.2819756850367412e-05,2.879961539292708e-05,0.00010302090231562033,2.7927451810683124e-05,4.4752894297062085e-06,-5.152415496922913e-06,8.654975317767821e-06,-1.1953886769333621e-08,-9.424453310202807e-06
-1.3669217878486961e-05,-0.00015805845032446086,-7.348892904701643e-05,-3.1947089155437425e-05,-1.4196331449056743e-05,-3.622991789598018e-05,3.3201442420249805e-05,0.00017870157171273604,6.161666715343017e-05,1.1869362136707196e-05,-1.3975427464174572e-06,3.8215639506233856e-05,5.881597797241511e-06,-4.988075943401782e-07
3.412450496398378e-06,-4.769301142459881e-05,-2.6569182864477625e-05,-1.8028092654276406e-05,-1.1843104402942117e-05,-1.3079090422252193e-05,2.3492380364587007e-05,7.250669750646921e-05,2.500462892385258e-05,3.573936737666372e-06,-1.0873726296267705e-05,1.0896334970311727e-05,-4.37346321291443e-06,-6.4267596826539375e-06
-7.670588274777401e-06,-3.68989185517421e-05,-1.97109793589334e-05,-3.960445610573515e-06,9.986787972593447e-06,-1.136332684836816e-06,-4.942194209434092e-09,1.8108190488419496e-05,6.7877970195695525e-06,3.1027696039132024e-06,4.335676749178674e-06,9.526023859507404e-06,7.517341941820632e-06,1.0017616673962948e-05
-9.457125997869298e-06,-2.2935426386538893e-05,-9.711475286167115e-06,7.539847501902841e-07,-5.804995453217998e-07,-1.781128958100453e-06,-1.233562215929851e-06,2.4000262783374637e-05,9.616318948246771e-06,1.548964519315632e-06,-1.080786617535523e-06,9.308471817348618e-06,1.1806214956777694e-06,3.7138215702725574e-07
1.3592827144748298e-05,-8.69470022735186e-06,-6.922364264028147e-07,-8.025618285500968e-06,-1.3634356491820654e-05,-5.3028270485810935e-06,2.0152221622993238e-05,3.125147850369103e-05,7.821286999387667e-06,-6.692218335047073e-06,-1.4108823506830959e-05,-2.2919457478565164e-06,-6.671720086615096e-06,-6.703367660065851e-06
-3.771675801544916e-05,-3.800186368607683e-05,-4.378618655209721e-06,1.9486076787700313e-06,1.1051316789689736e-05,-3.510963210828777e-06,-2.5974733489420032e-05,2.218194549641339e-05,2.0075926840945613e-05,1.3071846296952572e-05,1.0826882572700924e-05,1.2176411473774351e-05,1.0686217024158395e-05,7.5637815086793125e-06
7.3263299782411195e-06,-3.348328664287692e-05,-1.8160185618398828e-05,-1.1725182730515371e-05,-8.7042756149458e-06,-9.489418971497798e-06,1.9059130863752216e-05,3.8364082683983725e-05,1.1254540595473372e-05,2.7976248020422645e-06,-3.987641321145929e-06,3.719463563811587e-06,1.6325338947353885e-07,2.865564113108121e-06
-1.8744736053122324e-05,-3.6021117921336554e-05,-7.764837391732726e-06,6.2481467466568574e-06,1.3649501397594577e-05,-4.349902269495942e-06,-1.2507805308814568e-05,8.14597217413393e-06,-8.357326350960648e-07,8.610963277533301e-06,1.6044317362684524e-05,7.794042176101357e-06,1.257110830010788e-05,7.160081281654129e-06
