Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,C4,P4,Cpz
-1.3135859262547456e-05,-3.275468770880252e-05,-1.2653608791879378e-05,-7.1967820076679345e-06,-6.116820827628544e-06,-1.350423167423287e-05,-5.626468578157073e-06,-2.4604032660136e-06,2.076870805467479e-05,3.2693376851966605e-05,1.4130435374681838e-05,5.0574801662151e-06,-8.410704310790607e-07,1.5318222722271457e-05,7.422629778375267e-06,1.257564008483314e-06,-2.3584890413985704e-06
1.162583430414088e-05,-3.609643317759037e-05,-1.175188768343105e-05,-3.6302245689512347e-06,-3.7375402826000936e-06,-1.645670022298873e-05,-1.2409748705977108e-05,-9.878841183308396e-06,5.875719307368854e-05,4.950935496594866e-05,5.108983259560773e-06,-1.7120638631240581e-06,-5.18788492342992e-06,-7.173707956553699e-07,-6.725792218276183e-06,-8.602401067037135e-06,-8.094479881037842e-06
-9.3002036010148e-06,-4.758420709549682e-05,-1.8873263798013795e-05,-8.402369985560654e-06,-1.0450567060615867e-06,-1.924523985508131e-05,-1.289547981286887e-05,-6.6527309741104546e-06,3.921405277651502e-05,5.071089071861934e-05,2.0251995920261834e-05,4.524736141320318e-06,-1.0871362974285148e-06,1.270172288059257e-05,4.57028569655904e-06,-5.385918484535068e-07,-6.349404429784045e-06
-2.116350515279919e-06,-2.0571953882608796e-05,-9.141938335233135e-06,-3.0011783707095674e-06,8.519309631083161e-07,-4.328731392888585e-06,-1.6231479094130918e-07,3.1764009236212587e-06,4.164318852417637e-06,1.5034478792586015e-05,2.9730973665209603e-06,-3.9114274841267616e-07,1.476804754929617e-06,5.6256535856391565e-06,2.499951733625494e-06,1.855848836385121e-06,2.055124355138105e-06
9.901266366796335e-07,-5.854000664839987e-05,-1.698750725154241e-05,-1.0829292477865238e-05,-1.4150951756164432e-05,-1.1675195310090203e-05,-1.226244467034121e-05,-1.0859147778319311e-05,5.94455074178768e-05,7.482155751858954e-05,1.3846424167240912e-05,-8.260370805146522e-06,-1.0410352842882276e-05,1.859116264313343e-05,2.3900716428215674e-07,-7.338565055192703e-06,-6.619944770136499e-06
-1.3384208045863488e-05,-2.315689880560967e-05,-5.351311187951069e-06,-1.820367856453231e-06,-3.0931630590202985e-07,-5.17280000167375e-06,-3.6142960198048968e-06,9.23662355489796e-07,8.637523933430202e-06,1.533444742563006e-05,4.853976406593574e-06,4.476809863263043e-06,3.276859843026614e-06,5.135600275707475e-06,3.104486495431047e-06,3.801919092438766e-06,3.263913640694227e-06
-5.169074938748963e-06,-3.081264549109619e-05,-1.0969513368763728e-05,-9.304586910729995e-06,-6.966738055780297e-06,-7.823745363566559e-06,-5.308277195581468e-06,-2.22461767407367e-06,2.1284721697156783e-05,2.8792353077733424e-05,1.25223969007493e-05,2.865220267267432e-06,2.1485629986273125e-07,9.440939606975007e-06,4.212102339806734e-06,3.0840692488709465e-07,-1.0618013561725093e-06
1.9431268810876645e-05,-0.00010531519137657597,-5.617414808511967e-05,-3.278594749644981e-05,-1.2871580565843033e-05,-2.6235668883600738e-05,-2.700347204154241e-05,-1.1586259006435284e-05,0.00012937427345605101,9.711817301649717e-05,1.2214508387842216e-05,-2.3587083433085354e-06,-4.23637418123235e-06,1.9332250758452574e-05,3.017662947968347e-06,-6.450920864153886e-07,-1.2756991054629907e-06
5.225546146903071e-06,-7.405586256936658e-05,-3.08221387967933e-05,-2.484415676917706e-05,-2.3636155674466863e-05,-1.246400370291667e-05,-1.4813100733590545e-05,-1.6166163618436258e-05,0.00010533553904679138,8.110057206067722e-05,1.4996873233030783e-05,-7.540112392234732e-06,-1.6374656638618035e-05,2.474494453963416e-05,5.180642588697992e-06,-7.894543443853763e-06,-7.973217634571483e-06
-3.653133535408415e-05,-0.00011184081267856527,-3.090859627263853e-05,-5.640413206720041e-06,6.684535378553846e-06,-3.184008255630033e-05,-1.8491072978576995e-05,2.808332283166237e-06,5.3191924962447956e-05,6.698015067740926e-05,2.823030945364735e-05,1.2867732948507182e-05,8.669801786709286e-06,2.4931364805524936e-05,1.4482240658253431e-05,8.852196970110526e-06,7.553721843578387e-06
-3.750145606318256e-05,-0.00011701680341502652,-3.991778248746414e-05,-1.8820445347955683e-05,-1.8419389107293682e-06,-2.5763696612557396e-05,-1.5671747178203077e-05,2.3617034798917302e-06,7.843045386835001e-05,7.962996278365608e-05,2.145858798030531e-05,4.276759113963635e-06,2.744586481639999e-06,3.492032510621357e-05,1.744022802085965e-05,1.0190317425440298e-05,5.080940695734171e-06
-6.153073627501726e-06,-5.78825256525306e-05,-2.108702847181121e-05,-5.387825240177335e-06,1.0917121244347072e-05,-1.4826294091108139e-05,-1.1071362152392794e-05,2.548029215176939e-06,3.5092683901893906e-05,2.568108175182715e-05,2.5542567527736537e-06,7.206186268149395e-06,8.162584009596685e-06,5.816167231387226e-06,5.734854539696244e-06,7.490129576126492e-06,5.205014076636871e-06
-1.2728016372420825e-05,-4.325436020735651e-05,-1.5068208540469641e-05,-3.7779782360303216e-06,7.478398856619606e-06,-1.3871387636754662e-05,-8.499122259308933e-06,2.1548162294493522e-06,3.0128405342111364e-05,2.5701408958411776e-05,4.990620567468795e-06,6.237640945983003e-06,7.0451965257234406e-06,4.925167559122201e-06,3.351050054334337e-06,3.5453222153591923e-06,1.6410444914072286e-06
6.468158971983939e-06,-3.1382590350403916e-05,-7.291696590527863e-06,-5.018002980250458e-06,-7.886036883064662e-06,-6.99540532878018e-06,-7.198093953775242e-06,-7.718432243564166e-06,3.477928930806229e-05,2.648467875587812e-05,1.085194958250213e-05,-1.2938471627421677e-08,-6.599874950552476e-06,1.011302833830996e-05,3.1679115863880725e-06,-4.314800776228367e-06,-7.44714452594053e-06
-6.040067637513857e-05,-0.00016879472241271287,-4.7468642151216045e-05,-2.4670504672030802e-05,-2.9601637834275607e-06,-4.770304894918809e-05,-3.3331952636217466e-05,-1.1952217619182193e-05,0.00010636745355441235,0.00015718104077677708,4.3139025365235284e-05,1.7703855519357603e-05,1.0086774864248582e-05,3.775218692680937e-05,1.342818883642849e-05,9.290670732298167e-06,2.3327424969465937e-06
-4.4235577661311254e-05,-0.00012409404280333547,-3.206617202522466e-05,-1.1779436135839205e-05,-3.3227502171939705e-06,-2.9894730232626898e-05,-1.5890006579866167e-05,-6.039279469405301e-06,6.742540062987246e-05,0.00011150880800414598,3.1171778346106294e-05,9.88892588793533e-06,5.0361939116783105e-06,2.6061442213176633e-05,1.2371923276077723e-05,3.667155624498264e-06,1.9036770027014427e-07
2.7761566343542654e-06,-2.1888654373469763e-06,-2.098967343044933e-06,-1.7694624148134608e-06,-3.096822865700233e-06,-3.473168362688739e-06,-3.401989488338586e-06,-4.54570420060918e-06,1.630957740417216e-05,2.0908064925606595e-05,4.975034244125709e-06,-3.4294091051378928e-06,-4.091512579407208e-06,-5.875990893855487e-08,-4.962902949046111e-06,-4.807119239558233e-06,-7.0441474235849455e-06
6.071320967748761e-06,-2.150573163817171e-05,-1.0582841696304968e-05,-6.051406671758741e-06,-4.387413355289027e-06,-6.35068954579765e-06,-7.974691925483057e-06,-3.953795385314152e-06,3.1166040571406484e-05,2.916326957347337e-05,1.765115484886337e-06,-3.921934876416344e-06,-5.497021447808947e-06,7.073072993080132e-06,1.0897385891439626e-06,-3.2120360629050992e-06,-2.890995347115677e-06
2.9062228350085206e-05,-7.923531484266277e-05,-3.75632407667581e-05,-2.6254355361743364e-05,-2.1597169507003855e-05,-2.5203872610291e-05,-2.401601250312524e-05,-1.9574655652832007e-05,0.00014114196164882742,8.959800470620394e-05,1.7658283468335867e-05,-8.44925733645141e-06,-1.5607957720931154e-05,1.5684710433561122e-05,-4.285710787144126e-06,-1.1660518339340342e-05,-1.9697113316397008e-05
-1.8090802768711e-05,-7.06548016751185e-05,-1.9483325786495698e-05,-7.701621143496595e-06,-1.3020508049521595e-06,-1.5381061984953703e-05,-8.409452902924386e-06,-2.6221523512504064e-06,3.7719551983173005e-05,5.3336254495661706e-05,1.6797778840782485e-05,5.1521192290238105e-06,1.71572628460126e-06,1.49752077049925e-05,7.944977141960408e-06,4.62780189991463e-06,1.3758490240434185e-06
1.860025804489851e-07,-5.4815722705825465e-05,-2.2542656552104745e-05,-6.554294486704748e-06,-2.8629160624404904e-06,-1.1353281479387078e-05,-6.667945399385644e-06,2.0206971385050565e-07,3.9287060644710436e-05,3.014605499629397e-05,4.2693989144027e-06,5.245821284916019e-06,3.121605004707817e-06,1.164270486242458e-05,3.9071692867764796e-06,3.71078863281582e-06,3.0781329769524746e-06
-4.130327795337507e-06,-2.3381076061923523e-05,-6.3310183122666785e-06,-2.339154377750674e-06,6.93036326993024e-07,-1.7335127040496445e-06,3.301387096144026e-06,3.680444706333219e-06,5.613457688014023e-06,1.0938101695501246e-06,-1.7090509345507598e-06,3.2977768569253385e-06,4.147409185861761e-06,4.585969897163977e-06,3.2046107207861496e-06,5.3294195510034115e-06,4.676819571614033e-06
9.173721082333941e-06,-3.281558019807562e-05,-1.341868846793659e-05,-9.807521962557075e-06,-1.029871327773435e-06,-8.519248240190791e-06,-9.071311069419608e-06,-4.518032483247225e-06,3.944286618207116e-05,2.0816705728066154e-05,2.9836148769391002e-06,1.858898258433328e-06,1.1128313417430036e-06,3.219577365598525e-06,-2.929882612079382e-07,6.184241101436783e-07,2.4660619146743556e-07
1.3797289284411818e-05,-3.769342947634868e-05,-2.0349660189822316e-05,-1.3208664313424379e-05,-3.546176230884157e-06,-1.2181709507785854e-05,-9.899458746076562e-06,-2.7946407499257475e-07,4.221319977659732e-05,1.8558646843302995e-05,2.761889959401742e-06,2.094900992233306e-06,1.260741555597633e-07,5.240266546024941e-06,6.64429444441339e-06,4.001474735559896e-06,1.7205347830895334e-06
1.5183570667431923e-05,-2.7420742299000267e-05,-1.7200959746332956e-05,-1.2170368336228421e-05,-1.1566870227852633e-05,-6.2416149830824e-06,-1.135165820187467e-05,-7.1884592216520105e-06,7.066307261993643e-05,3.9131813082349254e-05,-2.4623905119369738e-06,-1.0637976743055333e-05,-9.703129791205356e-06,1.0523969649511855e-05,-4.1376115973434935e-06,-8.808115296687902e-06,-6.612528977711918e-06
-1.987996256502811e-05,-6.916714482940733e-05,-1.878496095741866e-05,-9.974551403502119e-06,-2.0869442778348457e-06,-1.9054903077631025e-05,-6.446747647714801e-06,-1.1567726687644608e-07,2.0852727175224572e-05,5.6032688917184714e-05,2.0574113932525506e-05,5.055214273852471e-06,-9.931769682225422e-07,1.9082547169091413e-05,1.2717976460407954e-05,7.796687327754626e-06,4.3921099859289825e-06
-1.6582979696977418e-05,-2.568243644418544e-05,-9.228919680026593e-06,-9.05174442777934e-06,-2.762383815024805e-06,3.124090426354087e-07,2.629066329973284e-06,2.169719437006279e-06,7.101666597009171e-07,2.4300084987771697e-05,7.406481927318964e-06,-2.675176006050606e-06,-2.22709411445976e-06,1.3469358179918345e-05,8.329213414981496e-06,3.6401018803644547e-06,5.244131898507476e-06
1.3150711311027408e-05,-0.00010114746783074224,-3.702256526594283e-05,-2.8627347091969568e-05,-2.0881303498754278e-05,-2.06047755000327e-05,-2.435536589473486e-05,-2.2065682060201652e-05,9.444083116250113e-05,0.00012376234008115716,3.0273665288405027e-05,-4.812952283828054e-06,-1.416576208157494e-05,3.6218404147803085e-05,3.5287071113998536e-06,-9.155772659141803e-06,-1.8535661183705088e-05
-4.921171239402611e-07,-2.7664996196108405e-05,-6.299308566326545e-06,-2.929244715232926e-06,-7.747127256152453e-06,-5.298556516208919e-06,-3.087278059865639e-06,-3.023406748070556e-06,1.85030930879293e-05,2.5029435182233328e-05,6.7310998019820545e-06,-2.511716729713953e-06,-3.0304254323709756e-06,8.2006479260599e-06,4.521835535342689e-06,-4.6951332421940606e-07,-4.3242376079888345e-07
1.9469302969810087e-06,-1.6049889836722286e-05,-7.712258593528531e-06,-5.072180670140369e-06,-3.863743387455543e-06,-3.957572516810615e-06,-4.129526587348664e-06,-3.622326403274201e-06,1.726616028463468e-05,1.1105916200904176e-05,6.325986078081769e-06,5.957264122002925e-07,-1.0304913686809414e-06,4.4232921645459555e-06,3.4131612665078137e-06,1.7525089788250625e-06,-1.391691512253601e-06
-2.99509811156895e-05,-8.261270841103396e-05,-3.0557166383005097e-05,-1.1667707667584182e-05,1.6027245237637544e-06,-4.177586833975511e-05,-2.8780955290130805e-05,-1.1168573792019743e-05,5.5229104873433243e-05,8.100511604425265e-05,3.6126178201811854e-05,2.0488547306740656e-05,1.569088044561795e-05,1.1929039374081185e-05,8.744553554151935e-06,8.39029235066846e-06,-2.692470388865331e-06
-1.0308005585102364e-05,-1.5104416888789274e-05,-1.9228003111493308e-05,-1.6495439922437072e-05,-3.2046590376921813e-06,-1.141971813467535e-05,-9.588529671589185e-06,-6.446728093578713e-06,5.1971592256450094e-06,1.8963673937832937e-05,2.9011571086812182e-05,9.609149856260046e-06,5.6075359680107795e-06,8.592350241087843e-06,7.924878900666954e-06,5.127015356265474e-06,1.762163719831733e-06
2.3615575628355145e-07,-2.0120695808145683e-05,-1.6810950000945013e-05,-2.3498167138313875e-05,-2.802482595143374e-05,1.6331192455254495e-05,-5.307516858010786e-06,-1.9465345076241647e-05,3.7255669667501934e-05,5.3976962590240873e-05,1.8486247881810414e-05,-1.416792466102379e-05,-1.8537677078711567e-05,4.263447317498503e-05,3.4850772863137536e-06,-1.0572114206297556e-05,-1.5900558082648786e-05
-6.178736293804832e-05,-0.00011461500616860576,-3.1028775993036106e-05,-1.3145079574172769e-05,-9.735185756198916e-06,-3.3725138564477675e-05,-1.660137650105753e-05,1.0675648809410632e-08,5.4048526180849876e-05,0.00011587676635826938,3.715870298037771e-05,8.705917480256176e-06,4.245745344633178e-06,2.885599769797409e-05,1.4949277328923927e-05,1.1106884585387888e-05,5.679433343175333e-06
-1.5216341125778854e-05,-3.805849155469332e-05,-7.941034937175573e-06,-1.0129997463081963e-07,3.5077637221547775e-06,-3.660688889794983e-06,-2.8668882805504836e-06,4.379966867418261e-06,4.4749758671969175e-06,2.9807606551912613e-05,7.184404239524156e-06,-1.0565236152615398e-07,2.441565811750479e-06,9.42542669690738e-06,1.5828686628083233e-06,1.969571258086944e-06,3.1762474463903345e-06
-8.627681381767616e-06,-2.4258932171505876e-05,-4.7773655751370825e-06,-3.0417743346333737e-06,-1.390117631672183e-06,-5.6303742894669995e-06,-6.724789727741154e-06,-3.3805076782300603e-06,8.845847332850099e-06,3.5140144973411225e-05,6.700960511807352e-06,2.314584889973048e-06,2.779333954094909e-06,5.3202024901111145e-06,-1.0773010217235424e-06,-2.506163127691252e-06,3.1393028621096164e-07
-3.191857831552625e-05,-6.717586438753642e-05,-1.8766099401545944e-05,-1.1800975698861293e-06,1.875653015304124e-05,-2.3337220227404032e-05,-1.2433975371095585e-05,5.216513272898737e-06,8.544000593246892e-06,4.245797208568547e-05,1.535249612061307e-05,1.5819829968677368e-05,1.6728012269595638e-05,6.622037290071603e-06,6.854101229691878e-06,1.0340293556510005e-05,8.120046913973056e-06
-1.0446338364999974e-05,-7.810311399225611e-05,-3.9724619909975445e-05,-1.6215279401876614e-05,-6.268290007938049e-06,-2.228630182798952e-05,-1.3498587577487342e-05,-6.262976057769265e-07,6.249162470339797e-05,5.882675486645894e-05,1.1155410447827308e-05,9.758620308275567e-06,3.8518010114785284e-08,2.1382959857874084e-05,1.1503240330057452e-05,7.770411031060576e-06,4.241292003825947e-06
-2.269648130237556e-05,-2.8239395760465413e-05,-2.9055669756417046e-05,-9.779319000813302e-06,-2.516363338145311e-06,-1.406149567628745e-05,-7.02618490322493e-06,-4.758703198604053e-06,4.965148036717437e-06,0.00010945778740278911,-3.8719139411114156e-05,1.8247318223529874e-05,2.532543476263527e-06,1.441378117306158e-06,1.1382777302060276e-05,8.666289886605227e-06,1.5951445675455034e-07
-7.264361556735821e-07,-4.391652601043461e-05,-1.9830776636808878e-05,-1.2336745385255199e-05,-5.258528105400728e-06,-1.0021910156865488e-05,-1.686036512182909e-05,-1.104907812532474e-05,3.768359420064371e-05,4.874402657151222e-05,1.1490773232480933e-05,7.3621054070827086e-06,3.6809313996855053e-06,1.2587057085511333e-05,-2.8279282560106367e-07,-4.469848136068322e-08,-1.2206346582388505e-06
8.987516707748e-06,-4.857188218920783e-05,-2.753139347078104e-05,-2.065840499199112e-05,-1.3619026958622271e-05,-1.2265585155546432e-05,-1.3047025959167513e-05,-8.680964128870983e-06,6.303183681666269e-05,6.10902229709609e-05,1.2443954346963437e-05,-3.1639460758015048e-06,-8.343558562273756e-06,1.9045459794142516e-05,2.4782611944829114e-06,-2.981336933771672e-06,-8.21412595541915e-06
-5.862023954250617e-06,-5.991013313177973e-05,-2.8451691832742654e-05,-2.3261196474777535e-05,-8.068150009421515e-06,-1.685122288108687e-05,-8.75637016406472e-06,-7.0969315402180655e-06,5.7537161410436966e-05,6.183119148772676e-05,1.2607883263626718e-05,2.8628438997202466e-06,4.207648089504801e-06,1.7988859326578677e-05,4.047170307330816e-06,5.963881193338239e-07,-3.4214245658859e-06
-2.049576687568333e-05,-5.1319853810127825e-05,-1.1853343949042028e-05,-2.9151558464945992e-06,7.48033619402122e-06,-1.6550807686144253e-05,-1.2046313145219756e-05,-1.8586783880891744e-06,1.8047009689325932e-05,4.006417475466151e-05,1.6517383301106747e-05,1.0585930567685864e-05,1.075965769814502e-05,6.8533540797943715e-06,3.799656951741781e-06,3.952517829475255e-06,-1.0201007398791262e-06
-3.470989122433821e-05,-0.00010301092515874188,-2.5245416509278584e-05,-5.081215931568295e-06,3.161422569064598e-06,-2.7943411168962484e-05,-1.110852667807194e-05,-1.7487149506223432e-06,3.7624095057253726e-05,9.394836706633214e-05,2.7265889912087005e-05,1.487360532337334e-05,6.368041113091749e-06,1.9863822672050446e-05,9.22833646654908e-06,3.625383442340535e-06,-7.1108569272837485e-06
-1.779551530489698e-05,-6.892844248795882e-05,-2.45852570515126e-05,-1.0056969586003106e-05,3.7588255281661986e-06,-1.8382310372544453e-05,-1.2746327911372646e-05,4.737228437079466e-06,2.553817284933757e-05,4.5414526539389044e-05,1.470005008741282e-05,7.006543455645442e-06,8.2242197549931e-06,1.2215723472763784e-05,1.0991811905114446e-05,7.725817340542562e-06,1.218190027429955e-05
8.820816219667904e-07,-3.588018262234982e-05,-2.0653515548474388e-05,-1.679670822340995e-05,2.3837742446630727e-06,-8.569901183363982e-06,-7.191821623564465e-06,2.4190367469145713e-06,2.5705733605718706e-05,2.211430728493724e-05,1.3638646123581566e-07,6.958312042115722e-06,1.0431496775709093e-05,4.9422376946495206e-06,2.9529466871736076e-06,6.441274081225856e-06,3.724538942151412e-06
-2.93332886940334e-05,-8.552565850550309e-05,-3.155778722430114e-05,-1.3125443274475401e-05,-7.273367486959614e-06,-1.839308805529072e-05,-1.0491703562820476e-05,2.0755578589159995e-08,2.9253864113343298e-05,7.432117126882076e-05,3.250647023378406e-05,8.84733924522152e-06,7.360949894064106e-08,2.3858455733716255e-05,1.570656286276062e-05,7.274212066477048e-06,3.837895462766028e-06
-3.4040531318169087e-06,-3.251400266890414e-05,-1.2669023817579728e-05,-6.244994892767863e-06,-7.3762762440310325e-06,-9.09528444026364e-06,-5.101185251987772e-06,-5.9863771184609504e-06,2.87361181108281e-05,3.3940676075872034e-05,9.825980669120327e-06,8.995637017505942e-07,-9.234002646962836e-07,9.70722021520487e-06,3.2757106964709237e-06,2.4201482062835566e-07,-3.3126816560979933e-06
-1.5136342881305609e-05,-2.906156896642642e-05,-7.084374828991713e-06,-6.554830179084092e-06,-7.189852112787776e-06,-5.848976229572145e-06,-3.7457368762261467e-06,-4.74472540190618e-06,1.6645899904688122e-05,2.462832344463095e-05,1.620574465732716e-05,6.100700986166885e-06,1.6601749166511581e-06,7.781406111462275e-06,6.24181257080636e-06,1.5479373587368173e-06,-1.4455895325227175e-06
1.3839977782481583e-05,-2.7848385798279196e-05,-9.133695130003616e-06,-6.354686320264591e-06,-4.707101652456913e-06,-2.653499905136414e-06,-2.78613151749596e-06,-1.2824475561501458e-06,2.1770931198261678e-05,1.670882193138823e-05,2.0104880604776554e-06,-1.5613954928994644e-06,-3.0455307751253713e-06,5.915079782425892e-06,1.2566044915729435e-06,-1.6608919395366684e-06,-4.681451173382811e-07
7.841799742891453e-06,-7.51242603200808e-05,-3.450178428465733e-05,-1.963138061000791e-05,-5.222093022894114e-06,-2.432998076074e-05,-2.0227422737661982e-05,-8.987876640276227e-06,9.792296873456507e-05,7.50270999105851e-05,1.1947839965387175e-05,-2.71181988864555e-07,-4.619191599886108e-06,1.332645251750364e-05,-1.1767980510057896e-06,-1.7493898667453323e-06,-1.0224805009784177e-05
-5.7549239727450185e-05,-0.0002133050511474721,-6.948304871912114e-05,-3.030763218703214e-05,8.131817708090239e-06,-5.582105404755566e-05,-2.9069836728012888e-05,2.744916201891101e-06,8.62302076711785e-05,0.00016295574096147902,4.919017646898283e-05,2.1728950514443568e-05,1.7337053122901125e-05,5.0017581997963134e-05,2.7254788619757164e-05,2.05446144718735e-05,9.400019337135745e-06
2.059600592474453e-05,-2.37702697631903e-05,-1.2592838174896315e-05,-9.240026429324644e-06,-7.629873834957834e-06,-6.397707693395205e-06,-8.516422440152382e-06,-9.858968383014144e-06,4.452210214367369e-05,2.3845052055548877e-05,2.932934876298532e-06,-2.4179807951441035e-06,-4.092413291800767e-06,4.999261363991536e-06,-8.59276951814536e-07,-5.053882887295913e-06,-6.465694696089486e-06
-3.2485510018887e-05,-0.00011762659778469242,-3.974716855736915e-05,-1.9076821658359222e-05,3.836614268948324e-06,-3.032283757420373e-05,-1.808001979952678e-05,-3.848072083201259e-09,5.180894186196383e-05,8.623823305242695e-05,3.1251180018898594e-05,1.6482622413604986e-05,9.938121365848929e-06,2.912370200647274e-05,1.6548786220482725e-05,1.2499021522671683e-05,-3.8442431105067953e-07
-1.057982171914773e-05,-2.75539823633153e-05,-1.2564571534312563e-05,-6.643981455667358e-06,1.916939680768337e-06,-5.026017390719062e-06,-2.6610576355778903e-06,-2.600939069452579e-06,8.501250704284757e-06,2.4305279112013523e-05,5.189241051084537e-06,3.268509004783482e-06,2.7669288300558037e-06,1.220193985318474e-05,7.002193342486862e-06,3.6793985600525048e-06,-1.2013121022391715e-06
-3.101371748925885e-05,-3.825874728136114e-05,-7.511341777899361e-06,1.361316549264302e-06,3.7509535673052596e-06,-7.629942956555169e-06,1.4030420629751461e-06,5.543060538570899e-06,-1.0672040843928698e-05,1.671921472734539e-05,1.1480232728899864e-05,8.232705795307993e-06,8.186609875338036e-06,1.0085187625463732e-05,1.031477199830988e-05,1.0155058816962992e-05,7.853635054289043e-06
-1.7562754692335147e-05,-4.2575338966344134e-05,-1.1524920637384639e-05,-3.324588078612578e-06,8.088138010009516e-06,-1.762622184742213e-05,-8.823119515000144e-06,-1.5652669844712364e-06,2.052094896498602e-05,4.167647784925066e-05,8.942725912675087e-06,6.631639507759246e-06,8.238284976869181e-06,2.0247180145815946e-06,1.7827509282142273e-06,2.9765868703179876e-06,2.1199407456151675e-06
-8.092201824183576e-07,-1.7111594388552476e-05,-2.454622972436482e-06,-6.087329893489368e-07,-8.174224603862967e-07,-2.4388209567405283e-06,8.983884072222281e-07,-5.4489646572619677e-08,3.3019059628713876e-06,1.6187079381779768e-05,1.668914705987845e-06,-1.4482375263469294e-06,-6.139639481261838e-07,2.817389486153843e-06,1.6742394564062124e-06,-6.644936547672842e-07,4.736830305773765e-07
-1.994866852328414e-05,-4.334718869358767e-05,-1.342741313692386e-05,-4.916740294902411e-06,-2.5537815417919774e-07,-1.4243681107473094e-05,-1.1495642183945165e-05,-6.434292799895047e-06,1.533903014205862e-05,6.373906580847688e-05,2.1543163029491552e-05,4.267211579644936e-06,2.195401748394943e-06,1.341541479149555e-05,1.3572807802120224e-06,-1.1663522627713974e-06,-6.621212435220514e-06
-2.5966171961044893e-05,-0.00011575561438803561,-4.257906402926892e-05,-1.8341138456889894e-05,1.6094384136522422e-06,-3.164344434480881e-05,-1.8088248907588422e-05,8.819107506496948e-07,8.072883611021098e-05,0.00010310062498319894,1.541953406558605e-05,1.6782416878413642e-06,4.729303327621892e-06,2.082891296595335e-05,8.864973779054708e-06,6.432872396544553e-06,8.099029855657136e-06
9.492086746831774e-06,-3.3091549994423985e-05,-1.7669413864496164e-05,-1.0960409781546332e-05,-1.1917878396161541e-05,-1.0746241969172843e-05,-9.36514243221609e-06,-1.0863750389944471e-05,4.8426569264847785e-05,4.55916924693156e-05,1.3347542790143052e-05,-3.3524667131246133e-07,-8.146297432176652e-06,1.0792492503242102e-05,3.3791159239626722e-06,-6.509437525892281e-06,-1.1424136800997076e-05
-1.8180516690335935e-05,-5.9492514992598444e-05,-2.2728083422407508e-05,-1.1145390089950524e-05,-2.6070592866744846e-06,-1.7884809494717047e-05,-1.4426612324314192e-05,-3.4120776035706513e-06,4.1717750718817115e-05,6.046593625796959e-05,2.24035102291964e-05,3.7352550066316326e-06,-1.2681812222581357e-06,1.6411086107837036e-05,8.98600728760357e-06,2.0841117702730116e-06,-4.658399120671675e-06
1.8500770238460973e-05,-1.7182336705445778e-05,-8.937093980421196e-06,-1.0885614528888254e-05,-1.2898537306682556e-05,-1.3487451724358834e-06,-6.9358156906673685e-06,-9.28689632928581e-06,4.6722044089619885e-05,3.083888532273704e-05,1.7604070308152586e-06,-9.975168268283596e-06,-1.1941544471483212e-05,9.296289448457173e-06,-2.8224294510437176e-06,-8.224047405747115e-06,-6.68016764393542e-06
-5.656069333781488e-05,-3.2047635613707826e-05,6.952676187665929e-06,8.236327857957804e-06,1.381318315907265e-05,-4.26172209699871e-06,6.353402568493038e-06,1.1132864983665058e-05,-5.805002547276672e-05,1.481198523833882e-05,1.8433769582770765e-05,1.2354232239886187e-05,1.2099321338610025e-05,1.0952081083814846e-05,1.2951188182341866e-05,1.1343385267537087e-05,1.1485657523735426e-05
-5.4518532124347985e-06,-2.867391776817385e-05,-1.0228839528281242e-05,-4.743693352793343e-06,1.53400469571352e-06,-1.566565742905368e-05,-9.18646856007399e-06,-5.443373083835468e-06,1.3543343811761588e-05,3.6980414733989164e-05,1.5039440313557861e-05,7.509062925237231e-06,3.927399120584596e-06,3.1655699785915203e-06,4.3964686824438104e-07,3.270233719376847e-07,-3.072099389100913e-06
-6.409105480997823e-05,-4.6051307435845956e-05,-6.015039616613649e-06,4.930514251100249e-06,1.8876202375395223e-05,-1.5939437616907526e-05,-3.1906711228657514e-07,9.604731239676312e-06,-5.061554247731692e-05,3.08631279040128e-05,1.9119233911624178e-05,2.0705857878056122e-05,1.9912034076696727e-05,1.0870344340219162e-05,1.7756477518560132e-05,1.6855016937711298e-05,1.3537915947381407e-05
8.937177881307434e-06,-6.789945473428816e-06,-6.487042810476851e-06,-1.9218925444874913e-05,-1.9533172917363117e-05,7.071590857776755e-06,-4.210998440612457e-06,-1.2625021327039576e-05,1.6882615454960614e-05,4.50666448159609e-05,1.3480591633197037e-05,-1.2738097666442627e-05,-1.5159087752181222e-05,2.399835557298502e-05,1.352816070721019e-06,-8.684634849487338e-06,-1.1342862421770405e-05
4.348126458353363e-05,-4.498747512116097e-05,-4.4883500777359586e-05,-3.465954796411097e-05,-1.8550238564785104e-05,-2.1623363863909617e-05,-2.1870974705962e-05,-1.84712102964113e-05,0.0001320791125181131,7.275331518030725e-05,3.72345675714314e-06,-1.6281786884064786e-05,-2.19504890992539e-05,1.5912172329990426e-05,-2.8124813979957253e-06,-1.2114496257709106e-05,-9.743754219471157e-06
