C3,C4,F3,F4,F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P3,P4,P7,P8,Pz,T7,T8,Cpz
-2.099946732414537e-05,2.6512419935897924e-05,-2.4272141217807075e-05,2.3763336173487914e-05,-2.2080659164203098e-05,5.3145673518883996e-05,-1.724844150885474e-05,7.910997737781145e-06,5.943517726336722e-05,-2.1906211941313813e-05,-3.279970860603498e-05,-9.086038289751741e-06,-2.9730083042522892e-05,-4.268156487796659e-06,-2.9418947406156803e-05,2.500620757928118e-05,-2.5379816179338377e-05,-2.5713623472256586e-05,8.252844605749488e-05,-1.5398962659673998e-05
-1.2654869578909711e-05,1.1714131687767804e-05,-2.109885329559802e-06,2.072861389024183e-05,-1.3429760770122812e-05,3.638832095020916e-05,2.575748567323899e-06,1.8427715531288413e-05,2.2528385784426064e-05,-1.8027929968411627e-05,-1.605008174010436e-05,-9.349521604917754e-06,-1.2392676126182778e-05,-3.8202371683837555e-06,-2.001733764700475e-05,3.7375048123067245e-07,-6.747680401986145e-06,-2.297700950748549e-05,2.822379974531941e-05,-3.3834789974207524e-06
-9.423897950000537e-06,-3.4041386243188754e-07,-9.852930816123262e-06,1.352338745164161e-05,-2.8449928322515916e-05,6.0751176420126285e-05,-1.646792770770844e-05,9.824617336562369e-06,3.8972179254415096e-05,-1.8038754888038966e-05,-7.625895364071766e-06,-4.466020008919713e-06,-8.925463134801248e-06,-6.545492624354665e-06,-6.508169548169462e-06,2.2430212993640453e-06,-6.607474063002883e-06,-1.2655035561692785e-05,1.7636480151850265e-05,-7.043457912914164e-06
-1.1008363799192011e-05,7.62731929171423e-07,-2.4078507522062864e-05,1.9934549527533818e-05,-4.483051998249721e-05,7.996617046046595e-05,-2.9764861324110825e-05,1.6375467339457828e-05,3.807843286551815e-05,-2.5790257041080622e-05,-4.856874511460774e-06,-3.683672503029811e-06,-8.923910627345322e-06,-6.10294637226616e-06,-3.7061417117456585e-06,6.038935453034355e-06,-5.325995459770638e-06,-5.3492767619900405e-06,1.9904154214600567e-05,-7.639111800017417e-06
-3.798271791310981e-06,7.894444934208877e-06,-6.013496602008672e-06,9.91555089058238e-06,-3.155383109287868e-05,2.3265837626240682e-05,-1.559733254907769e-05,4.317117600294296e-06,6.85383020027075e-06,-1.9964374587289058e-05,3.813511284533888e-08,5.627502332572476e-06,1.756916844897205e-06,6.838102535766666e-06,-5.601577868219465e-09,1.1299381412754883e-05,2.1134374037501402e-06,-1.1512553101056255e-05,5.802428859169595e-06,2.7227774808125105e-06
-1.3741844213654986e-05,1.3219044149082038e-05,-1.3774877075434233e-05,6.201475628131448e-06,-2.35352699746727e-05,2.002230212383438e-05,-8.828836598695489e-06,8.108880138024688e-06,1.8706153014136362e-05,-2.0029295541235115e-05,-7.956850822665729e-07,9.478927495365497e-06,-5.418973387349979e-06,1.0794680292747216e-05,-1.8304477180208778e-05,1.7871692762128077e-05,9.014798251882894e-06,-3.474885761534097e-05,1.7223122995346785e-05,8.537038297617983e-06
-1.2590764526976272e-05,3.566665193943663e-05,-8.283851002488518e-06,3.095113697781926e-05,-3.796369082920137e-05,3.841809393634321e-05,2.3177199182100594e-06,2.7312014481140068e-05,2.2317501134239137e-05,-4.6501784709107596e-05,-1.2978756785742007e-05,1.7704915080685169e-06,-1.840612276282627e-05,1.2430800779839046e-05,-3.084476884396281e-05,1.2327966487646336e-05,-2.737483555392828e-07,-5.6229898746096296e-05,3.16659588861512e-05,8.895053511537299e-06
-2.3370699182123644e-05,3.2474688850925304e-05,-1.891954252641881e-05,1.3156469094610657e-05,-2.7196390419703675e-05,2.7029880868667533e-05,-1.277417027267802e-05,3.363616258411639e-06,2.6545523724053055e-05,-2.0713488993351348e-05,-8.782652002992108e-06,-5.174138095753733e-06,-1.4146021158012445e-05,1.1262522633614935e-05,-1.5663391877751565e-05,5.218161504672025e-06,6.868775017210282e-06,-1.997916979235015e-05,3.5851005122822244e-05,4.949019057676196e-06
-7.546789618118055e-06,1.1107542604804621e-05,-1.4803526937612332e-05,7.300491233763751e-06,-2.7579736070038052e-05,3.431317998092709e-05,-8.569053647988767e-06,1.1260809515079018e-05,9.124662028625607e-06,-2.6967663416144205e-05,-2.1108216969878413e-06,-4.2393446619826136e-07,3.7756035453639925e-07,6.938270644241129e-06,-4.447894752956927e-06,2.8446479518606793e-06,3.0607609460275853e-06,-1.0845918154700485e-05,1.246351075678831e-05,4.5039023461868055e-06
-8.745214699956705e-06,1.4164677395456238e-05,-1.4070117913433933e-05,2.0846763163717696e-05,-3.502225354168331e-05,3.837945405393839e-05,-1.261988018086413e-05,1.5650748537154868e-05,1.3259626939543523e-05,-3.246114965804736e-05,-7.978615030879155e-07,1.7619320260564564e-06,-3.029058461834211e-07,8.35701334267469e-06,-1.1208950581931276e-05,4.718142008641735e-06,6.073319354982232e-06,-2.0296077309467364e-05,7.2601019383000676e-06,5.052635970059782e-06
-9.874001989373937e-06,1.0754984884897567e-06,-2.0762007125085802e-05,-1.4628967619501054e-06,-3.3852918932097964e-05,4.4922948291059583e-05,-1.9604558474384248e-05,1.2403110304148868e-05,2.0937141016474925e-05,-2.0600784409907646e-05,4.676501703215763e-06,3.291863322374411e-06,-2.3129005057853647e-06,2.029168399531045e-06,6.25538632448297e-06,7.480722729269473e-06,-3.3617396866247873e-06,-4.615802026819438e-06,1.8202093542640796e-05,-4.826829808735056e-06
-1.8088322576659266e-05,7.228096137623652e-06,-1.551494642626494e-05,4.042398722958751e-05,-5.029527164879255e-05,8.767998588155024e-05,4.419122433318989e-06,5.626786878565326e-05,3.631860909081297e-05,-5.159418196853949e-05,-2.0512314222287387e-05,-8.121900236801594e-06,-1.893020862553385e-05,-4.503347895479237e-06,-2.5042607376235537e-05,8.901222827262245e-06,-1.0784752248582663e-05,-3.668415956781246e-05,2.5494513479884517e-05,-6.661394195361936e-06
-1.1380287105566822e-05,2.315846359124407e-06,-1.4619106877944432e-05,1.4380220022758294e-05,-2.7234160370426252e-05,3.99825012209476e-05,-1.1913361817050827e-05,1.1756552225961059e-05,2.2657003682979848e-05,-1.1779003216361161e-05,2.1001142158638686e-08,5.284044846121105e-07,-6.73112896265593e-06,-2.7674414013745263e-06,1.7868187569547445e-06,2.1578920268439106e-06,-8.04360342954169e-06,-7.04261583450716e-06,1.2157287528680172e-05,-6.232818577700527e-06
-1.0329607448511524e-05,3.958006118409685e-06,-8.396589237236185e-06,1.8037511836155318e-05,-2.2893827917869203e-05,5.153998972673435e-05,-4.557844476948958e-06,2.2093497591413325e-05,2.793570706671744e-05,-1.110075601218341e-05,-7.896494935266674e-06,-6.673353254882386e-06,-1.640983055040124e-05,-6.614299820739689e-06,-9.682981556125014e-06,-5.6719973144936375e-06,-8.739193845030968e-06,-9.546024557494093e-06,1.1092733018358558e-05,-6.1446469317161245e-06
-2.0395028059283504e-05,7.898207968537463e-06,-3.889635536324931e-05,1.2907009477203246e-05,-4.86468543385854e-05,5.362927640817361e-05,-6.208068953128532e-05,-2.210894672316499e-05,6.44406909486861e-05,-1.0094900062540546e-05,8.520399887856911e-06,1.6583165916017606e-05,-7.044284757284913e-06,5.480715728367613e-06,-3.4133217923226766e-06,2.3200582290883176e-05,-2.50790367317677e-06,-1.6112746834551217e-05,4.1538537061569514e-05,-2.8975532586628105e-06
-2.2965213247516658e-05,3.258932974858908e-05,-2.2126765543362126e-05,3.387017750355881e-05,-5.217492252995726e-05,9.749102173373103e-05,-5.312534540280467e-06,4.710801749752136e-05,6.278257751546334e-05,-5.0155191274825484e-05,-2.4933227905421518e-05,-1.4299473150458653e-05,-3.793831820075866e-05,-8.1023968050431e-06,-3.386135722394101e-05,1.874551367109234e-05,-2.7427093300502747e-05,-4.175661888439208e-05,6.601902077818522e-05,-1.7552540612086887e-05
-1.3021678114455426e-05,8.369897386728553e-06,-2.0626809941859392e-05,2.4812022275000345e-05,-3.950186379597653e-05,4.957316696163616e-05,-1.392180968196044e-05,2.04653315449832e-05,2.575040390695449e-05,-2.7972969746770104e-05,-3.044349398351187e-06,2.1411642592283897e-07,-5.786658221040852e-06,1.4139041013550013e-06,-8.8477204371884e-06,9.350308857847267e-06,-5.788518137705978e-06,-1.7454757653467823e-05,1.923626859934302e-05,-3.218287702111411e-06
-3.3506595173093956e-05,5.393887477112003e-05,-2.0016537064293516e-05,3.5693199606612325e-05,-3.855254863083246e-05,5.6763366956147365e-05,-1.9156901544192806e-05,1.2678906387009192e-05,6.231441875570454e-05,-4.673654621001333e-05,-2.6452196834725328e-05,-7.445790203064462e-06,-4.175210960966069e-05,1.211997391692421e-05,-5.5329866881947964e-05,3.65353107554256e-05,-1.3952608526324184e-05,-6.158063479233533e-05,9.537980031382176e-05,-9.415168733539758e-07
-1.706865850792383e-05,2.0887261598545592e-05,-2.8640327172979596e-05,1.479596430442598e-05,-2.3354474976144957e-05,3.515719572533271e-05,-1.9206568140361924e-05,-8.960875220509479e-06,4.596978396875784e-05,-2.2523428924614564e-05,-1.582209870321094e-05,1.71943520399509e-06,-1.8285254554939456e-05,-2.772658262983896e-07,-1.6743965716159437e-05,2.441931064822711e-05,-1.4804774764343165e-05,-2.8159072371636285e-05,8.019413871807046e-05,-9.296330532038155e-06
-6.772851520508993e-06,1.7929097566593555e-05,-7.575065865239594e-06,2.2859983346279478e-05,-2.0780300019396236e-05,2.6918780349660665e-05,-1.4791020021220902e-05,7.853541319491342e-07,8.432247341261245e-06,-1.277246030895185e-05,-1.1982003570665256e-05,1.3033650247962214e-07,-1.2128871844652167e-05,4.285557224648073e-06,-5.445276883619954e-06,3.2720181479817256e-06,-4.199479889166469e-06,-7.133202416298445e-06,1.437896980860387e-05,4.588188666332371e-06
-1.3540064628614346e-05,2.427236449875636e-05,-1.609703076610458e-05,2.6425622309034225e-05,-3.805440974247176e-05,3.0889600566297304e-05,-4.039867235405836e-06,9.061497394213802e-06,2.572521952970419e-05,-4.177096434432315e-05,-6.4564228523522615e-06,-1.1702804840751924e-06,-7.2257807914866135e-06,9.979165042750537e-06,-2.1363498035498196e-05,1.2725040960503975e-05,2.4404307623626664e-06,-4.488810782277142e-05,4.691862341132946e-05,6.168860636535101e-06
-2.067361083391006e-05,2.6258329853590112e-05,-2.5904008452926064e-05,2.4373170163016766e-05,-3.759312403417425e-05,3.641020975919673e-05,-2.113863251906878e-05,1.5106363434824743e-05,2.185840776292025e-05,-2.1760106392321177e-05,-1.1164251645823242e-05,-2.5717058633745182e-06,-1.5429523955390323e-05,8.936112180890632e-06,-1.3919362459091644e-05,2.0903473341604695e-05,-4.130997353968269e-06,-1.7851772099675145e-05,3.9931586343300296e-05,-1.6405614786663136e-06
-1.227165739692282e-05,2.0917858819302637e-05,-1.694640832283767e-05,2.4701957215711445e-05,-4.9323172788717784e-05,3.764513894566335e-05,-2.1793979612994008e-05,5.3692418077844195e-05,1.742498716339469e-05,-4.3280688714730786e-05,-1.2700691058853408e-06,-1.285874191125913e-06,1.2015943866572343e-06,9.623137657399639e-06,-8.964513995124435e-06,-8.757363225697645e-07,1.1691513918776764e-05,-4.401709156809375e-05,9.40624886425212e-06,1.3724340334420049e-05
-2.684850869627553e-06,9.870131634670543e-06,-6.906419002916664e-06,1.2774413107763394e-05,-2.443279208819149e-05,2.2235071355680702e-05,-3.1831086289457744e-05,-1.179206356027862e-05,2.206403951277025e-05,-1.5518589862040244e-05,2.570794094935991e-06,5.87758449910325e-06,-4.218359663354931e-06,7.645710752512969e-06,-7.706703399890102e-07,2.590275471447967e-06,6.364616638165899e-07,-5.352127573132748e-06,1.4820144542682101e-05,2.4223336367867887e-06
-7.786849891999736e-06,1.709282150841318e-05,-1.0047304385807365e-05,4.822367554879747e-05,-6.697374010400381e-05,0.00010271749670209829,2.5801220544963144e-05,5.2444636821746826e-05,2.9023045499343425e-05,-6.71007787786948e-05,-2.4446999304927886e-05,-2.1798205125378445e-05,-1.4394889149116352e-05,-1.5600380720570683e-06,-3.607832331908867e-05,-1.4513170754071325e-06,-2.8276517696212977e-06,-5.1720348665185156e-05,2.7622634661383927e-05,3.2609350455459207e-06
-7.185058711911552e-05,-7.824040585546754e-05,-5.7112174545181915e-06,-5.13032209710218e-05,-0.00010500760618015192,8.172906473191688e-05,-2.5736691895872355e-05,0.00010429362077957194,0.00018236731648357818,-0.00016317419795086607,-5.989432247588411e-05,3.651594079201459e-05,-8.632985554868355e-06,-6.631134147028206e-05,-7.053818990243599e-06,0.00040802098374115303,-2.739604315138422e-05,-0.0001641798298805952,6.466940249083564e-05,-4.310406438889913e-05
5.0722369451250415e-06,4.4592383346753195e-05,-2.7214390001972788e-05,2.6876135052589234e-05,-5.684892130375374e-05,2.5666285637271358e-05,-0.00010725310869474924,-7.853746137698181e-05,6.284635855990928e-05,-1.3349669188755797e-05,7.377637302852236e-06,7.202204869827256e-06,5.298671112541342e-06,1.537898788228631e-05,-1.1182447906321613e-05,1.8838487903849455e-05,1.2589540347107686e-05,-1.215376732943696e-05,5.339271774573717e-05,2.140811764661521e-05
-2.1390871552284807e-05,1.6328622223227285e-05,-3.523627856338862e-05,2.8608098091353895e-05,-7.525434011768084e-05,0.00010472792200744152,-2.0758706796186743e-05,2.9901279049227014e-05,7.657068999833427e-05,-4.51634459750494e-05,-1.9711909772013314e-05,-2.1559771994361654e-06,-1.828756921895547e-05,-3.816382900367898e-06,-2.4813781692500925e-05,2.6885491934081074e-05,-1.0574942336916138e-05,-5.130615500092972e-05,5.0864237948644586e-05,-5.415975010691909e-06
3.6176425055600703e-06,5.159292027201445e-05,7.528389687649906e-06,4.44498264187132e-05,-2.860342283383943e-05,5.816000975755742e-05,1.591583713889122e-05,-9.158923057839274e-05,5.0054322855430655e-05,-4.142892430536449e-05,-3.855215436487924e-05,-2.0997042156523094e-05,-2.477613088558428e-05,4.977799108019099e-06,-3.555234070518054e-05,2.1555677449214272e-05,-1.7565747839398682e-05,-4.133709808229469e-05,7.465846124432574e-05,7.891223503975198e-06
1.0733869203249924e-05,1.7754797681845957e-05,-7.005600309639703e-05,-1.9620227249106392e-05,-7.926895705168135e-05,2.300020059919916e-05,-0.00018548622574598994,-0.0003024051111424342,0.00010971759002131876,5.736661228183948e-05,5.651503761328058e-05,5.4285085752781015e-05,3.2540433494432364e-05,3.9766628106008284e-05,5.0013119107461534e-05,6.759520874766167e-05,3.010602176800603e-05,1.5944870028761216e-05,7.197153536253609e-05,1.9525531570252497e-05
5.896910352021223e-06,1.1455708772700746e-05,-1.010320892191885e-05,1.2357676496321801e-05,-4.135153352535781e-05,2.991069595736917e-05,-3.393880524527049e-05,-1.0404008207842708e-05,1.7239829958271002e-05,-8.98699374829448e-06,-5.607693537967862e-06,2.2447457013186067e-06,6.404995389175383e-06,5.750253876612987e-06,-5.866202627657913e-06,2.5103836378548294e-06,7.140799425542355e-06,-6.891523980812053e-06,1.282035736949183e-05,9.417618002771633e-06
-8.543102921976242e-06,-5.772461918240879e-06,-9.7256200888296e-06,2.4933088752732147e-05,-2.6454518575746988e-05,2.9093905141053256e-05,-1.3352100722840987e-06,1.2162632629042491e-05,1.8396884115645662e-05,-7.371385663645924e-06,-3.622698841354577e-06,-1.3678345567313954e-07,-7.157183517847443e-06,-5.116238298796816e-06,-5.595431730398559e-06,1.5937271200527903e-06,-7.313792821150855e-06,-1.1742413335014135e-06,1.0594944797048811e-05,-7.456510047632037e-06
1.3075855349597987e-06,3.837462827505078e-06,-2.862250539692468e-06,1.0969092841150996e-05,-2.552815476519754e-05,2.8393379579938482e-05,-7.541694685642142e-06,3.698754881042987e-06,1.4251778509333235e-05,-1.4830491636530496e-05,-3.79253356186382e-06,-6.73141539664357e-06,-3.8810794649180025e-06,-2.721390046644956e-08,-4.162462573731318e-06,5.901563781662844e-06,-1.936895387188997e-06,-1.4258582950787968e-05,1.5460655220067565e-05,1.7324978216493037e-06
-5.179764656304542e-06,1.3888534795114538e-05,-8.406862207266386e-06,1.8986679606314283e-05,-3.926355111616431e-05,4.2783133721968625e-05,-3.7233607145026326e-05,-1.1417371297284262e-06,2.9817119639119483e-05,-2.8029066925228108e-05,-8.805694051261526e-06,-1.1990869097644463e-07,-5.26062547123729e-06,7.370546882157214e-06,-8.25566098683339e-06,1.3022964139963733e-05,1.9724486151062592e-06,-1.19445139716845e-05,2.026379343078588e-05,5.535769673770119e-06
-1.0947745977318846e-05,7.182620720413979e-07,-1.8674351849767845e-05,4.377632990326674e-06,-2.6805138986674137e-05,3.767543694266351e-05,-1.0973334838126902e-05,9.726112807584286e-06,3.227924389648251e-05,-1.4070197266846662e-05,-1.396764446326415e-07,5.993765853418154e-06,-6.0400633401513915e-06,2.3694059336776263e-07,-5.007593244954478e-06,9.876027775135299e-06,-3.437196028244216e-06,-1.8179934244244578e-05,1.5027019344415748e-05,-1.6352095144611667e-06
-5.783575943496544e-06,-2.842357048393751e-06,-7.683591320528649e-06,-3.903337756128167e-06,-1.904393275253824e-05,1.7674374248599634e-05,-2.174923588427191e-05,-2.3583525035064667e-06,2.0184313143545296e-05,-2.4554690298828064e-06,3.3202345548488665e-06,4.821745278604794e-06,1.6773651623225305e-06,-5.837756816617912e-06,3.0904452614777256e-06,4.339864972280338e-06,-1.054936547006946e-06,3.5492662391334306e-06,1.6826401406433433e-05,-2.7714643238141434e-06
-1.3429760201688623e-06,2.4944998173737076e-06,-8.352665190614061e-06,2.4930010056323226e-06,-1.6978707463977116e-05,2.2900041017237527e-05,-3.123340866295621e-05,-1.3302405818649277e-05,1.831521171880013e-05,-9.57739257501089e-06,1.8477908270142507e-06,5.004695822208305e-06,1.997728517721953e-06,2.2694834598269154e-06,7.451801593560958e-07,9.083526151698607e-06,4.068782800459303e-06,-5.659791895595845e-06,1.306241665588459e-05,2.164990604569539e-06
-3.5841828776028706e-06,8.001201308616146e-06,-9.302620583184762e-06,8.378446636925219e-06,-1.4567792277375702e-05,3.321774784126319e-05,-1.5758667132104165e-05,2.5780386181395443e-06,2.7492946173879318e-05,-6.561510986102803e-06,-1.7573189950326196e-05,-1.4585148619516985e-05,-3.2829520932864398e-06,-4.243933062753058e-06,-1.1157133997130586e-05,1.715429789328482e-07,-6.128059681032028e-06,1.755278390191961e-06,2.908347869379213e-05,-3.933487732865615e-06
1.8396553969068918e-06,5.060124180999992e-06,6.741123570463969e-07,-6.666314220638014e-07,-0.00011761469954763015,4.868996256846003e-06,1.2162865004938794e-05,-2.40712415688904e-06,7.600046956213191e-07,8.03518014436122e-06,6.753048296559427e-06,9.784996564121684e-06,6.4638088588253595e-06,9.657975738264213e-06,1.0835678267540061e-05,1.2223487374285469e-05,5.433657918274548e-06,8.965217602963094e-06,1.0563180694589391e-05,6.606464012293145e-06
-6.362784006341826e-06,-2.0748335032294563e-06,-1.393662989812583e-05,1.997785147977993e-06,-2.2025469661457464e-05,1.7659613241960415e-05,-2.017082897509681e-05,-5.489305408445944e-06,2.323470641840686e-05,-8.44400710775517e-06,4.224306508149311e-06,7.31564227862691e-06,-1.900107235996984e-07,3.824040064159817e-06,-1.758202415658161e-06,1.3210481483838521e-05,7.281537364178803e-07,2.5455574359511957e-07,9.0667926997412e-06,-1.0640064829203766e-06
-2.138223408110207e-06,5.041647455072962e-06,-1.0287835721101146e-06,1.3249659104985767e-05,-1.6508330872966326e-05,2.625300385261653e-05,-4.282351255824324e-06,1.760810482664965e-05,6.924992703716271e-07,-2.478150645401911e-05,-1.6479393707413692e-06,-3.4049180612782948e-06,-1.975130544451531e-06,1.0097774065798149e-06,-7.2004937692327076e-06,-7.108591830728983e-06,-5.959491318208165e-07,-1.243830126895773e-06,6.536839009640971e-06,1.524515937489923e-06
-2.4837174350977875e-05,-5.6411591913274606e-06,-1.3243839021015447e-05,2.3579021217301488e-05,-1.5755751064716605e-05,7.114624486348475e-05,1.809735340430052e-05,5.586745828622952e-05,2.9693822966692096e-05,-1.2282112209049956e-05,-1.5747608244964795e-05,-1.4273749229687382e-05,-1.8302946045878343e-05,-1.552513663227728e-05,-1.5352182344940957e-05,-1.250026556931516e-06,-1.7614795865483757e-05,-2.0953629245923366e-05,8.452467227471061e-06,-1.605626016498718e-05
-1.8409221411275212e-05,2.2672234081255738e-05,-3.2044342333392706e-05,2.7726360826818564e-05,-8.538504880561959e-05,0.00010036102048616158,-4.7762437134224456e-05,1.4974903024267405e-06,8.308232099807356e-05,-4.840135602535156e-05,2.0737916202051565e-06,3.5653292798087932e-06,-6.584147740795743e-06,7.39344727662683e-06,-8.720223377167713e-06,1.0941970685962588e-05,-1.685005372564774e-06,-6.034121906850487e-05,4.626520160400105e-05,3.753836608666461e-06
-1.050184164341772e-05,1.5346247437264537e-05,-8.554648047720548e-07,5.09946407305506e-05,-5.751011940446915e-05,8.683168812240183e-05,2.5104512360485387e-05,8.624017027614173e-05,1.0124476830242202e-05,-7.599950276926393e-05,-2.5299860681116115e-05,-1.6382834985506634e-05,-1.042238000081852e-05,-5.530464363801002e-06,-1.6534272390344995e-05,-1.6867240901774494e-05,9.787927410798147e-07,-4.377346090223e-05,-5.699716894014273e-07,4.626887061931484e-06
-1.8249230990363685e-05,1.7974542060983367e-05,-1.5638798686268274e-05,1.670130768616218e-05,-4.0973627619678155e-05,5.356332803785335e-05,-8.418597644777037e-06,1.8566550352261402e-05,3.9908188227855135e-05,-3.0844590583001263e-05,-7.99217559688259e-06,4.39455561718205e-07,-1.597254777152557e-05,4.771989097207552e-06,-2.3217098032546346e-05,2.0189508632029174e-05,-3.686035483951855e-06,-4.245387299306458e-05,3.2028942314354936e-05,3.3027667996066157e-06
5.742294888477772e-07,1.4046386752397666e-05,3.6315714169177227e-06,2.6256152523274068e-05,-2.646183202159591e-05,3.221608494641259e-05,-5.500063707586378e-06,1.3754797691944987e-06,7.973885658429936e-06,-2.3529965233137773e-05,-1.1409148100938182e-05,-9.399406735610683e-06,-1.0575549822533503e-06,1.4677661965833977e-06,-1.7098812179483502e-05,-4.033965296912356e-06,2.2438134692492895e-06,-1.5396828530356288e-05,1.79354433385015e-05,6.166760613268707e-06
-3.2324460335075855e-05,6.671849405393004e-06,-6.926364585524425e-05,2.0024490368086845e-05,-0.000119795815407997,0.00011129818267363589,-6.518959708046168e-05,0.0003073058323934674,4.357818397693336e-05,-8.300037279695971e-05,-2.739766932791099e-05,-4.47704951511696e-06,-1.1053143680328503e-05,-3.558801836334169e-06,-1.177310332423076e-05,-9.109655366046354e-06,-7.328373612836003e-06,-5.3122327699384186e-05,1.3169730664230883e-05,-4.65425182483159e-06
1.2295276974327862e-07,-5.378387868404388e-07,-1.1350965451129014e-05,7.4081144703086466e-06,-7.326090053538792e-05,3.579491931304801e-05,-3.0225842806430592e-05,-5.365407560020685e-05,3.780345559789566e-05,4.097661667401553e-05,1.0670537449186668e-05,8.216095011448488e-06,3.44934051099699e-06,2.7814239729195833e-06,3.831923095276579e-06,1.5660523786209524e-05,-1.147467628470622e-06,-8.063114364631474e-06,1.5572093616356142e-05,-4.047779839311261e-06
-6.733345799148083e-06,-6.054632990526443e-06,-1.4693770935991779e-05,4.973112481820863e-06,-1.5229654763970757e-05,2.9881950467824936e-05,-6.321573891909793e-06,8.505642472300678e-05,2.697957825148478e-06,-5.186386260902509e-06,3.195095632690936e-05,-1.4568562619388103e-05,4.430119588505477e-06,-1.621618055480667e-05,1.276923285331577e-05,-4.367610381450504e-05,-5.5513091865577735e-06,9.063496690941975e-06,-3.972989088651957e-05,-6.861852170914062e-06
7.345597350649768e-05,7.98910332378e-05,7.509418628615094e-05,8.389584945689421e-05,7.140033449104521e-05,0.00019045623048441485,8.564525523979682e-05,-0.0015679479693062603,0.00010280608694301918,7.858283061068505e-05,8.383337990380824e-05,3.518465382512659e-05,7.55227665649727e-05,6.904253268658067e-05,7.953223030199297e-05,6.419771580112865e-05,6.876591396576259e-05,9.015756495500682e-05,8.86062225617934e-05,7.18772043910576e-05
-3.9993293285078835e-05,-1.286185761273373e-05,-2.881736759263731e-05,1.3891179150959942e-05,-4.7269519200199284e-05,3.144028687529499e-05,1.0774965630844235e-06,0.0003648771671578288,1.4832909073447809e-05,-4.10663487855345e-05,-3.4342692288191756e-05,-2.234319799754303e-05,-4.304672529542586e-05,-1.7737632333592046e-05,-4.430459193827119e-05,-6.092501052989974e-06,-2.871144715754781e-05,-4.921627987641841e-05,1.5265302408806747e-05,-2.558088999649044e-05
-9.567505912855268e-06,1.5687086488469504e-05,-1.3131770288055122e-05,2.6450393761479063e-05,-5.3858457249589264e-05,6.368710273818579e-05,-6.92467438057065e-07,6.140980440250132e-05,3.4307039641134907e-05,-4.524747782852501e-05,-2.455597928019415e-05,-2.4295288767461898e-05,-1.3845963621861301e-05,1.1075620136580255e-06,-2.9989077120262664e-05,1.8473977434041444e-05,-2.2439185158873443e-06,-3.594053941924358e-05,3.176990867359564e-05,4.75563410873292e-07
-1.786548091331497e-05,1.6295582099701278e-05,-5.572543159360066e-06,2.815670450218022e-05,-2.0367770787288464e-05,4.369569433038123e-05,6.822301656939089e-08,4.747804064209049e-05,4.3452723730297294e-05,-3.876032610605762e-05,-2.8502791792561766e-05,-8.64836238179123e-06,-3.066491444769781e-05,5.305064405547455e-06,-3.4709550618572393e-05,1.4297735674517753e-05,-1.7651860616751947e-05,-4.964071331414743e-05,6.521832619910128e-05,-1.1583781457602527e-05
-9.75079819909297e-06,3.604240464483155e-05,-1.4826766346232034e-05,2.7727770429919474e-05,-4.0618859202368185e-05,3.759193543828587e-05,-2.240159119537566e-05,-4.779227310791612e-06,4.152734163653804e-05,-5.290759327181149e-05,-1.1609941111601074e-05,-1.235084255313268e-06,-1.1063536703659338e-05,6.9046876092215825e-06,-2.4581925572420005e-05,2.0042941287101712e-05,-1.0449330147821456e-06,-4.2531943108770065e-05,6.306773866526783e-05,4.44737815996632e-06
-8.207788141589845e-06,1.879102956081624e-05,-1.2838340808229987e-05,2.7449968683868065e-05,-1.970810080820229e-05,4.6543308769742e-05,4.325242116465233e-06,1.8738456674327608e-05,3.485581987661135e-05,-2.3208911443362013e-05,-1.513735878688749e-05,-3.4499225876061246e-06,-1.632604471524246e-05,2.8934646252309904e-06,-2.6555050226306776e-05,5.132285878062248e-06,-5.719692126149312e-06,-6.569341303475085e-05,3.6341808936413145e-05,1.773234544089064e-06
-5.790614522993565e-06,1.0755642506410368e-05,-3.914847184205428e-06,2.7101876185042784e-05,-3.127771196886897e-05,5.6019136536633596e-05,-1.2429103662725538e-05,3.1830393709242344e-05,4.0934035496320575e-05,-2.745637834777881e-05,-2.098273762385361e-05,-2.0328322179352654e-05,-1.3276180879984167e-05,2.4090677470667288e-06,-1.9498044821375515e-05,5.265095381901119e-06,-2.7789119485532865e-06,-3.1251619020622456e-05,1.4306995581137016e-05,3.622189979068935e-07
-1.8450344214215875e-05,6.20837090536952e-06,-1.568121660966426e-05,1.823141792556271e-05,-1.543958205729723e-06,5.3776472213939996e-05,8.219227311201394e-06,-0.0002039328683167696,4.049707786180079e-05,-1.4094228390604258e-05,1.94423773791641e-05,6.448186468333006e-06,-8.001617970876396e-06,9.257812052965164e-06,4.214729415252805e-06,4.3550957343541086e-05,-2.491171471774578e-06,1.5146011719480157e-05,4.1626160964369774e-05,-2.4235487217083573e-06
7.679191185161471e-07,1.5546393115073442e-05,1.8445367459207773e-05,3.045439370907843e-05,-1.5247365809045732e-05,4.5089342165738344e-05,1.412514757248573e-05,-0.0001196935772895813,2.4028035113587976e-05,-2.680828038137406e-05,1.8049031496047974e-06,-7.096416084095836e-06,3.12378688249737e-07,4.252578946761787e-06,1.400010660290718e-06,-3.06109432131052e-05,5.613546818494797e-06,1.3688448234461248e-05,1.5043311577755958e-05,8.88468639459461e-06
