,freqs,gc_R1-R2->F7,gctr_R1-R2->F7,gc_F7->R1-R2,gctr_F7->R1-R2,gc_R1-R2->F8,gctr_R1-R2->F8,gc_F8->R1-R2,gctr_F8->R1-R2,gc_R1-R2->T7,gctr_R1-R2->T7,gc_T7->R1-R2,gctr_T7->R1-R2,gc_R1-R2->P7,gctr_R1-R2->P7,gc_P7->R1-R2,gctr_P7->R1-R2,gc_R1-R2->T8,gctr_R1-R2->T8,gc_T8->R1-R2,gctr_T8->R1-R2,gc_R1-R2->P8,gctr_R1-R2->P8,gc_P8->R1-R2,gctr_P8->R1-R2,gc_R1-R2->O1,gctr_R1-R2->O1,gc_O1->R1-R2,gctr_O1->R1-R2,gc_R1-R2->O2,gctr_R1-R2->O2,gc_O2->R1-R2,gctr_O2->R1-R2
10,18.0,0.012521033390678985,0.011545876856675972,0.012709084177974346,0.014024329810323779,0.015845414374692435,0.011728683604720081,0.01222846917098973,0.01714604308968994,0.014213673338110718,0.011614563052079734,0.012810794379191906,0.014509576151668924,0.014569396493801732,0.01355575549198814,0.014189271125195373,0.015571439979313127,0.015475142798067497,0.011476120288541149,0.012037139775527617,0.016077345998834914,0.014367405982780102,0.012500755832505395,0.013053953595980453,0.016368594720175163,0.015580566160515927,0.013128930444813839,0.0139641305463314,0.017003123849864032,0.015084639576459778,0.013680365868049509,0.014220239871923366,0.016796758725920072
11,19.0,0.01244159208259784,0.011008424685279988,0.012302240918248199,0.014443585169807767,0.015495884610444585,0.010755750327592569,0.011765926609995855,0.01750431309213032,0.013759633739839934,0.01090215460368695,0.011941662970975734,0.0141008795356876,0.014428002474726951,0.012518885081956333,0.01327509499556301,0.015322691379358173,0.014894487127846866,0.01046314067513617,0.011276649697695974,0.015543862887392521,0.01385889531157099,0.011360812996921328,0.012098434231474843,0.015823115405662946,0.015300934827332576,0.012152383932521337,0.013251638129546075,0.016758784555928198,0.01471198297815467,0.012453351016383583,0.01322337686298648,0.01641273804368493
12,20.0,0.0120876011777532,0.010104312978974904,0.011584841821549906,0.01463068961420159,0.014981958031321008,0.009766033499054033,0.011305872390217051,0.017627725640666867,0.013112097099940361,0.010206528089011534,0.011295795014640874,0.013880552318346654,0.014278560791304018,0.011345126694970419,0.012295765853135292,0.015231855997733103,0.014410292221218847,0.009501765198096703,0.01085429098703733,0.01549687260137575,0.01373481434979203,0.010147078683894317,0.01135240948915649,0.0158847048279287,0.015095565555143454,0.011081288136727036,0.012457994763105242,0.016647369532342544,0.0145935503675382,0.011138231007427524,0.0122613876453087,0.016444977193480856
13,21.0,0.011358998203188003,0.009338752646972202,0.01121682198793154,0.014583378884648137,0.013289492045774055,0.00907130449946538,0.011010834364792398,0.016610313794467434,0.011889963633180251,0.009505494858771424,0.010744970717108988,0.013233264902142076,0.01290221980358914,0.01023205487024648,0.011697716138054887,0.014428788621628594,0.012588712523031951,0.008678085958816908,0.010592771430195031,0.014052819956939773,0.012059474464241798,0.008954323862014458,0.011013315613541887,0.014565739339030277,0.013404605621960452,0.009838356135309465,0.011799666386628726,0.015491527463665883,0.012793581401188645,0.009720943210089174,0.011615456948210144,0.015139105555493144
14,22.0,0.010491282583711015,0.008673510203634356,0.01046399091004539,0.013478726911789675,0.01188069393574308,0.008532412087793659,0.010360795629674631,0.01488133646593037,0.010871246836574562,0.008884219625879694,0.01010273745317731,0.01217847551903654,0.01170318522374163,0.009391083087534958,0.010659446517578088,0.012973687644506187,0.01129964553864792,0.008171615260595233,0.010183323995583488,0.012699110853964047,0.011079912931778822,0.008226619252692247,0.010441495399262821,0.013330258125141986,0.01214284228706259,0.008981573300663912,0.010766696016992244,0.013923455404631477,0.01161729542704545,0.008789826694721227,0.010662736025763743,0.013721988676426022
15,23.0,0.009666951505243044,0.008408385399119022,0.010168079461619272,0.012505315527441007,0.010412601106161826,0.008283989803309114,0.009924734455813346,0.0131158507418467,0.009837899110732238,0.008412028957179827,0.009651220610154701,0.011039333767114969,0.010375931651431547,0.008844912934748735,0.010083208621685758,0.011574884491766626,0.009974684582739831,0.007880182357415645,0.00987517534856309,0.011301360771429493,0.009710250010459186,0.007736322372322743,0.01003030466804355,0.011966005350141968,0.010721825731060312,0.008365035661083079,0.010122177608056136,0.012335599731988998,0.01009242104835807,0.008067837118692075,0.009946027371358693,0.012175972627018068
16,24.0,0.008913614381717548,0.008222510790003865,0.009388448528865412,0.010990196093281201,0.009345070205292008,0.008029225072253562,0.00911762374445437,0.011237305411551459,0.009189051078624368,0.008128081748321548,0.009064792417405248,0.009813325711620453,0.009365811821282427,0.008436743419917079,0.009123275102406122,0.009870258588264957,0.009252305815227,0.007749057746218679,0.009232035020324202,0.010022122563597611,0.008941055479087067,0.007534148556351867,0.009245031042589641,0.01058894357444217,0.009692154881315768,0.008010323165692744,0.009189720646450286,0.0105086498709552,0.009195295177092559,0.007690891094821382,0.008985003300216777,0.010617393256720394
17,25.0,0.008404094247377793,0.008159883888683292,0.0089462387402586,0.010077404817106507,0.008452921203699183,0.007925113237637539,0.00872247332289426,0.009921536299564306,0.008621628158615363,0.007917079427064553,0.008644447899051942,0.008901742168416101,0.00851365132404607,0.008203764087472603,0.008734594400126864,0.008798423876812435,0.008689377358960044,0.007701045218614608,0.008884409029978176,0.00907193101206957,0.008183342249000648,0.007401905253034834,0.008855776803096353,0.009572321448874576,0.008807975986488187,0.007815456672492994,0.008823146726257091,0.009274862658183744,0.00843513682307228,0.007422769774352997,0.008547410562594651,0.009542770012358493
18,26.0,0.007982695804436508,0.007963574471481251,0.008107663693257558,0.00889117449800376,0.007825931096315613,0.007803854804444599,0.008081046134259797,0.008654168430851648,0.008267098070132487,0.007763505179611651,0.008113909615422,0.008038675200304242,0.007824474543067695,0.007930534548355036,0.008037995219995951,0.007613303219880692,0.008390815366581572,0.007687112352176734,0.008228453691376616,0.008154390038772968,0.007751640213251052,0.0073893639521518395,0.00821976229041069,0.00851646618615681,0.008048797574543584,0.007630777090865901,0.008132182454426713,0.00792973181246829,0.007964860522112581,0.007316128721267626,0.007980827400816884,0.008466993057184768
19,27.0,0.007729535685537757,0.007820815621917245,0.007622559513711317,0.008200940496194103,0.0074253598854598915,0.007802097991905109,0.007710019684129756,0.007918336466361336,0.008001662283935857,0.0075544819646225945,0.007658216000469409,0.007513896485291332,0.007431460214540814,0.007733465014864546,0.007753613455295536,0.007071875123763781,0.008114856102744171,0.00769290587363458,0.00784012976865969,0.007574283381062388,0.007427712230455299,0.007346844434198413,0.007848653644430372,0.007917762944167855,0.007651525896152051,0.007425039751218239,0.007752574050442789,0.007297547947951652,0.007736497058092924,0.007214217504916308,0.007682520484164041,0.007967991492692825
