,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
30,0.12109375,0.10415058261854425,0.02004771670264694,0.033302418400323865,0.052248411369424055,0.08274579144859316,0.07741763650303794,0.0016717914769492242,0.3422791668425466,0.1298030937711963,0.030541557092071243,0.0068130867961619015,0.04286045171400879,0.03872681434781286,0.02459398026572904
31,0.125,0.13663903338956782,0.01986407506044358,0.0342825394407912,0.05737658700840728,0.0884823391937573,0.13546141162107228,0.0017922888367759167,0.17408310242422428,0.1071458291681639,0.038308040721421466,0.005886950805002019,0.041587542771483126,0.03646059145634473,0.020402213642410173
32,0.12890625,0.09116276228453192,0.01736537320132079,0.035995235369136507,0.05628017400956577,0.10104487391360088,0.15473151350741715,0.0018339476857138204,0.24258788293148612,0.11429338306539162,0.03809961988174076,0.020831112981604928,0.05370958663992446,0.0460728672627262,0.011199563979334927
33,0.1328125,0.11199736304645198,0.012987912232957194,0.02766130037818901,0.04028567525076748,0.09110157732879032,0.12729132999892243,0.0017002146310957247,0.20185217998151905,0.10068548873968819,0.05108955630251527,0.021361915615134217,0.05701894115594151,0.041021841922007675,0.007377602483141168
34,0.13671875,0.10223295687991521,0.022431431601590314,0.031433523857640026,0.03624628603596133,0.08379643722467643,0.10601846765051176,0.0017010449516758142,0.22876205472154928,0.10255708292534349,0.057102824039416675,0.009853713860207355,0.061339042511899915,0.04432985144643386,0.013686985853778453
35,0.140625,0.08894907453494318,0.025007677622604262,0.03817953050697055,0.03820079788922906,0.0714348364725048,0.08168384766615179,0.0018345141999224599,0.22795214506308628,0.08584890253434097,0.05878200961588624,0.008907690947947421,0.06404682096331206,0.03305930379725933,0.018110590709521226
36,0.14453125,0.07204157405587197,0.02478616733237742,0.03846745462300984,0.043439861397061325,0.09261324403042527,0.03777495994932656,0.0017912785254051143,0.13610498454742936,0.07908145276561923,0.05224286510661391,0.017617729531757893,0.05759733222364656,0.03864386635014356,0.02441997450552058
37,0.1484375,0.05842912710935051,0.02079563417275187,0.03327231616138567,0.052499795880726646,0.07984622649264429,0.07372850996054334,0.0016715459551176937,0.09619088582977546,0.08694621102924517,0.029847914501188,0.014495027130050613,0.03415573760956963,0.030823118745019473,0.02406810378699367
38,0.15234375,0.06390393784036465,0.01942151906229536,0.0309359586078641,0.04365958868049455,0.10339165147181696,0.042915934255413624,0.001752822617259941,0.1484842976233861,0.10889201975837919,0.018950975070082494,0.011379967894235649,0.051071062692299794,0.02425373860810703,0.020446815630584696
39,0.15625,0.06634449502663611,0.018050689357595507,0.031208947332488725,0.03211092559804399,0.11049595772675808,0.06460457513580974,0.001846732268258779,0.161856463148753,0.10858214929119758,0.02665765130877759,0.010363289014486392,0.06500844092147466,0.027332783692077735,0.020578360795928015
40,0.16015625,0.10846106262729933,0.02851898992647035,0.0317375382956247,0.0392353637634253,0.08897544924056154,0.07288585133707365,0.0017356189805189193,0.18467511721601615,0.131181365244013,0.022682383845187334,0.024403468490042764,0.04532827700440163,0.043161202491967095,0.017981039265768873
41,0.1640625,0.138075963216253,0.017599390141109835,0.03765134751507094,0.03528001846914445,0.09057709119928456,0.0390401478667649,0.0016770118307002319,0.16183592015063272,0.09958162399880713,0.03342497650362061,0.039715057694105244,0.05000097586501466,0.03244528469257299,0.017579416801994385
42,0.16796875,0.05718721218075623,0.014003875652071904,0.04072668823607534,0.03205696012291851,0.1046817643997537,0.04487512417799972,0.0018067455644526637,0.22152091568569857,0.08306023083627537,0.03112881663481879,0.0211079781301743,0.04052108346197508,0.025926455125858696,0.012019106166496735
43,0.171875,0.08910959164360967,0.02795788680021285,0.04402262539251439,0.04719056391717186,0.09431745909892465,0.0649698120741411,0.0018241341941279895,0.19632942637529374,0.09473466949564999,0.02588942461390899,0.007337661551729477,0.03875388813061729,0.02635992091499146,0.015437480867734669
44,0.17578125,0.09363776056692398,0.02791053867127738,0.03470231756552331,0.0377037413598797,0.07212441930732644,0.1452249216322054,0.001688875809524873,0.18123757669959292,0.0895807885687051,0.02267716710679669,0.012806257477541706,0.031362734206408914,0.03661141805372232,0.016186316767959525
