,freqs,L1-L2_wake,L1-L2_REM,L1-L2_NREM,L2-L3_wake,L2-L3_REM,L2-L3_NREM,L3-L4_wake,L3-L4_REM,L3-L4_NREM,R1-R2_wake,R1-R2_REM,R1-R2_NREM,R2-R3_wake,R2-R3_REM,R2-R3_NREM,R3-R4_wake,R3-R4_REM,R3-R4_NREM,F7_wake,F7_REM,F7_NREM,F8_wake,F8_REM,F8_NREM,T7_wake,T7_REM,T7_NREM,P7_wake,P7_REM,P7_NREM,T8_wake,T8_REM,T8_NREM,P8_wake,P8_REM,P8_NREM,O1_wake,O1_REM,O1_NREM,O2_wake,O2_REM,O2_NREM
107,44.0,1.180200188971277e-13,2.874545133061988e-14,1.2677568105319848e-14,1.402629762122623e-13,3.4544473869786996e-14,2.180464138848103e-14,2.4808041086433867e-13,3.486622710827756e-14,1.2735601644032543e-14,3.5491614878462644e-14,2.495676205309674e-14,1.6934387489195968e-14,3.6386431678338005e-14,2.716812432776818e-14,2.2539384330117225e-14,3.0609331461015175e-14,2.3664802877414237e-14,2.2184836589207944e-14,5.994885658994134e-14,5.104677544159176e-14,2.944700031233074e-14,5.543617171106943e-14,3.95500854047055e-14,2.5912154011844157e-14,6.093040677300471e-14,4.500940269903063e-14,3.627945637188063e-14,3.487759621188533e-14,2.684653856938459e-14,2.3255729854374338e-14,4.930574577312361e-14,2.9268340600937186e-14,2.7445222113935475e-14,3.5336358056579846e-14,2.3216295338230205e-14,2.4060511540760014e-14,3.368759050152921e-14,4.2607945197815435e-12,2.428016168997526e-14,3.3201315317937106e-14,2.5516946715215958e-14,2.2719315475519163e-14
108,44.400000000000006,1.6784521976069327e-13,2.7892947357207257e-14,1.3414749166602147e-14,1.2427326892085127e-13,5.523078414047836e-14,1.808391606826604e-14,2.0635065156415332e-13,2.340863138810996e-14,1.2480413001478662e-14,3.466683467474427e-14,2.362392614219975e-14,1.6587199125566983e-14,3.461353003392918e-14,2.695874649477772e-14,2.238590496400229e-14,2.927532161156897e-14,2.3150840441876585e-14,2.1987340220246792e-14,5.985239233862058e-14,5.100212137983285e-14,2.845553384766409e-14,5.348766070973848e-14,3.8138103936558016e-14,2.5222196402435656e-14,5.881600571723726e-14,4.420301798011245e-14,3.4799142739678884e-14,3.4815296528666304e-14,2.6706262526033957e-14,2.2701993227745928e-14,4.775967109944361e-14,2.8305259293185428e-14,2.6742434985830533e-14,3.6311098025198764e-14,2.3428314720435497e-14,2.349973937700555e-14,3.282950728297822e-14,3.086574210497355e-12,2.5106881692944248e-14,3.2581998229366627e-14,2.5863420974553953e-14,2.2234486874340185e-14
109,44.800000000000004,1.952551619129245e-13,2.639072084001397e-14,1.2979180754355215e-14,1.921162681826913e-13,1.5872837407644186e-13,1.9816188893663717e-14,2.0319204114330868e-13,3.183165512002514e-14,1.2854202034551129e-14,3.3737565293150765e-14,2.3556085061083615e-14,1.653982813787648e-14,3.3175978426927195e-14,2.6441474487890412e-14,2.1901223245998243e-14,2.819497086368729e-14,2.270829521035378e-14,2.1379093513433782e-14,6.294388858086065e-14,4.8141121520173e-14,2.826420535680895e-14,5.477938464013336e-14,3.701322687467818e-14,2.4702126406020066e-14,5.825877574970634e-14,4.292506595503932e-14,3.554058253789302e-14,3.4075237611192236e-14,2.6731780068538578e-14,2.2616846324328984e-14,4.9229447649804746e-14,2.770608738733225e-14,2.6056409603351098e-14,3.36054713808555e-14,2.2681730738728762e-14,2.323567560346036e-14,3.261946968081366e-14,1.0135943218162224e-12,2.217150816145531e-14,3.062010937941169e-14,2.5651826451206216e-14,2.1397423903836066e-14
110,45.2,1.1584780392534627e-13,2.627711177085401e-14,1.2029345401832233e-14,3.955644713574463e-13,1.0580486832907831e-13,1.6228576807433084e-14,3.028074767489202e-13,2.532659010332511e-14,1.1777069294112528e-14,3.2099300931823684e-14,2.363409259152069e-14,1.6460371013973787e-14,3.2853962824429855e-14,2.6315956366475886e-14,2.1419619375297667e-14,2.7516747314647236e-14,2.2193574739771424e-14,2.089538210312354e-14,6.086159247325515e-14,4.7188475736805636e-14,2.778617982521912e-14,4.925437660719796e-14,3.711400378915766e-14,2.4256199707006364e-14,5.827844963425958e-14,4.350624488297017e-14,3.2690605607399164e-14,3.4533878680743714e-14,2.5957522697503673e-14,2.218409225084991e-14,4.6719868682209574e-14,2.703313642208316e-14,2.5786439333187814e-14,3.3633513087411704e-14,2.3272270168380426e-14,2.278800873400105e-14,3.1499760632531876e-14,7.102738312710615e-13,2.215690343327071e-14,2.979007237364178e-14,2.480050511945258e-14,2.131493300681425e-14
111,45.6,1.1028928312420511e-13,2.5211800330156844e-14,1.2670104410725641e-14,5.115121657527544e-13,5.795269424216527e-14,1.865779779194373e-14,3.240048915416351e-13,2.298316488865149e-14,1.1493769475675062e-14,3.0804037792363957e-14,2.332185662723635e-14,1.6030527532429982e-14,3.233533741030313e-14,2.5867156077487663e-14,2.1245478048538808e-14,2.7205845904060272e-14,2.1584548619911688e-14,2.0277844713692536e-14,5.622996367362723e-14,5.1822516708976996e-14,2.7180363997148657e-14,4.5130837975586175e-14,3.5847960706936894e-14,2.3380272229949554e-14,5.5859543938004906e-14,4.298843383233709e-14,3.099063950555124e-14,3.390396055504923e-14,2.523634667044159e-14,2.1870865537678462e-14,4.429396131313566e-14,2.6379805187396045e-14,2.5482343261311238e-14,3.173689955539971e-14,2.3916836543148456e-14,2.221205059144513e-14,3.045845723536223e-14,2.279235735861732e-12,2.25695419384191e-14,2.8003564825969733e-14,2.509747505660225e-14,2.0873261530326205e-14
112,46.0,1.9170966332449006e-13,2.5942948081414002e-14,1.2473354904042297e-14,6.000993475004114e-13,8.270333810452428e-14,1.6552206035247514e-14,3.17184550577355e-13,2.888840841186402e-14,1.189580906572757e-14,2.964301365921166e-14,2.2913927875493752e-14,1.5807712197901828e-14,3.095584683941994e-14,2.5852126259665776e-14,2.080455656619534e-14,2.6091988423641058e-14,2.1959382429092193e-14,1.9785767114303404e-14,5.678676081704494e-14,4.8290093911790215e-14,2.673367801014113e-14,4.426781547031726e-14,3.5870474730233185e-14,2.2807003206777062e-14,5.350014716235855e-14,4.029035345138672e-14,3.0095881484337816e-14,3.262187633343247e-14,2.5072142226563563e-14,2.138755960780221e-14,4.5039999338450683e-14,2.59171955181035e-14,2.460159979660037e-14,3.118641799452694e-14,2.2954743617165844e-14,2.210769477404588e-14,2.976302181532069e-14,3.675097892897636e-12,2.0953531238194727e-14,2.7936512146374257e-14,2.4592934599242745e-14,2.0479922689643622e-14
113,46.400000000000006,2.0334636551399198e-13,2.210167541510864e-14,1.2377064095250586e-14,5.08483420582135e-13,3.808818670485673e-14,1.5904029365654158e-14,2.0586351335028136e-13,2.1981291345884968e-14,1.1215172144627971e-14,2.925964139033721e-14,2.2339114426944486e-14,1.573002939769002e-14,3.00387769240159e-14,2.5235893372932673e-14,2.0342022427985305e-14,2.5135890939133098e-14,2.1681587544122082e-14,1.9587622654792872e-14,5.3275588360135186e-14,4.840787774467614e-14,2.6320632570971378e-14,4.476799744516681e-14,3.504593141630494e-14,2.2463675800400897e-14,5.212161388169673e-14,3.928681159441242e-14,3.184106073981446e-14,3.1748286799151485e-14,2.456116509937113e-14,2.1025679299978e-14,4.4468449474642196e-14,2.5647034024736637e-14,2.4209848878507902e-14,3.0136810471007836e-14,2.2335676655494574e-14,2.1424220573444445e-14,2.907948583552741e-14,3.4135016354463627e-12,2.0118928584927993e-14,2.7128732580200905e-14,2.4216952286057953e-14,2.0132327631315997e-14
114,46.800000000000004,4.331461543509653e-13,2.4996043661534148e-14,1.2370771699114709e-14,3.3410743874972623e-13,5.0406099690844905e-14,1.717681457788402e-14,1.263301003152766e-13,2.3214786698267014e-14,1.0831046174427634e-14,2.884741032629211e-14,2.1538230277341342e-14,1.5360124955967024e-14,3.019968478372999e-14,2.490439465410656e-14,1.9818350279195095e-14,2.521713468974726e-14,2.0755504004398956e-14,1.8774453008586456e-14,5.3249071107953965e-14,4.599833224366396e-14,2.680562494802585e-14,4.348286438809335e-14,3.4128428663804674e-14,2.2039544565712034e-14,5.340118120755665e-14,4.1631115654139394e-14,3.233196916680551e-14,3.176753079451082e-14,2.4404165596501228e-14,2.0831105854130052e-14,4.2180799995030685e-14,2.549195579281006e-14,2.3708878039005588e-14,3.008793094019036e-14,2.1661422856179025e-14,2.1221411381356877e-14,2.8285512486008036e-14,1.507338045264012e-12,2.060851117121756e-14,3.155719705752811e-14,2.4018334321754662e-14,1.9731750382903177e-14
115,47.2,3.564643611169354e-13,2.6300369584580747e-14,1.2999948183902365e-14,2.751858618372238e-13,4.731853490087184e-14,1.5247377331138792e-14,1.2339716114957203e-13,2.287573169387923e-14,1.1474887729587214e-14,2.8187918057227656e-14,2.2523393339013273e-14,1.5156755684537893e-14,2.989473420056964e-14,2.4219937862969192e-14,1.9959875174438185e-14,2.4644102336400863e-14,2.0395610319248586e-14,1.8663618075609113e-14,5.5602859117062926e-14,4.598009463629487e-14,2.6585268598013203e-14,4.154025235201521e-14,3.413161498782516e-14,2.173079133455945e-14,5.159137668127353e-14,3.9337225665711495e-14,3.086008129477353e-14,3.196635856189854e-14,2.409093594784244e-14,2.036970728297463e-14,3.941610932029897e-14,2.5218809781532648e-14,2.2856878145539587e-14,2.9816314009227243e-14,2.10330877712335e-14,2.079910710720049e-14,2.9026311311496646e-14,2.841712098553154e-13,1.989479020504566e-14,3.811419061873223e-14,2.355067050195656e-14,1.9164840557036496e-14
116,47.6,8.592383577918643e-14,2.8847956258965725e-14,1.3114256452018204e-14,2.417397209167865e-13,5.756758701400602e-14,1.7238958850435023e-14,1.7663299748141668e-13,3.4264698007001914e-14,1.2112541067809777e-14,2.7850599728464482e-14,2.177498228921837e-14,1.495901146031138e-14,2.9585487837256514e-14,2.443194764600168e-14,1.9598708246009926e-14,2.502484059587367e-14,2.0361906666406972e-14,1.821156626497595e-14,5.350615569940027e-14,4.680513812699438e-14,2.727544611290251e-14,4.1714047065173463e-14,3.245049805190078e-14,2.1724842135455196e-14,4.872613183409811e-14,3.9308775830280916e-14,3.0477204467664265e-14,3.1291769438443024e-14,2.4613863257968434e-14,1.9989492639068108e-14,3.963675095852491e-14,2.4725393463697462e-14,2.2497303111835537e-14,2.8961801003674944e-14,2.076741312173522e-14,2.045358399301379e-14,2.904702042492609e-14,1.0797667415481285e-12,1.9055429980322233e-14,4.269143205001081e-14,2.333219121203757e-14,1.9342266955120925e-14
117,48.0,6.60040085376802e-14,2.9138968039573055e-14,1.3413080227114849e-14,1.711392807393416e-13,3.346771851111842e-14,1.5532787971567674e-14,1.6741130647057097e-13,2.056935016603647e-14,1.1785705854268172e-14,2.7397764710644047e-14,2.1162503839498425e-14,1.478176139456539e-14,2.933622944327374e-14,2.4297337916229826e-14,1.9447271419573962e-14,2.4673984092801647e-14,2.0373829127452588e-14,1.8009299646830513e-14,4.967367376637156e-14,4.4311293320558466e-14,2.6516867590724614e-14,4.2472579577712525e-14,3.183221931713934e-14,2.122251965624641e-14,4.902722441015039e-14,3.7605833172714415e-14,2.6993571771145227e-14,3.026898794573201e-14,2.3296085227757113e-14,1.9318015517667263e-14,3.8896080950103054e-14,2.447011827393518e-14,2.2023369251311508e-14,2.9397557691413894e-14,2.0679543761282006e-14,2.0538765878500418e-14,2.8638368804375144e-14,3.274437397463913e-12,1.908005249104163e-14,3.818797881738636e-14,2.2393901425239817e-14,1.921094166832643e-14
118,48.400000000000006,9.104734737626052e-14,2.5867815038873803e-14,1.2128460128730296e-14,2.062182747168571e-13,3.479007970853245e-14,1.4869342807968542e-14,1.1627574656473374e-13,1.8125237953605373e-14,1.0762949504767432e-14,2.4107460717339816e-14,1.9783179359862792e-14,1.3155600741454824e-14,2.5873817001923775e-14,2.107114354770521e-14,1.7159554373601866e-14,2.1696704680841533e-14,1.752285629423294e-14,1.6010171197306368e-14,4.4649494043830116e-14,4.2372374371889537e-14,2.1657549042543378e-14,3.720005905319648e-14,2.7029545922991432e-14,1.891769641122046e-14,4.4897056115412764e-14,3.323332403084963e-14,2.6860410873000428e-14,2.6365782486814245e-14,2.0545719982632797e-14,1.7251737521601544e-14,3.5020483808151647e-14,2.1990694040300992e-14,1.9519413926805383e-14,2.553064723826531e-14,1.876068812681418e-14,1.825213012341521e-14,2.5379403616288853e-14,4.553455782370042e-12,1.733004229703384e-14,2.6478077453019812e-14,1.9961969645934168e-14,1.6733412959280072e-14
119,48.800000000000004,6.762742044224773e-14,1.4781435217321494e-14,5.678279784899838e-15,1.3334945049837856e-13,3.998554498781063e-14,5.6618632065906925e-15,4.62117610673796e-14,1.080008026455813e-14,4.95477673676776e-15,8.521039394974036e-15,7.080444477508862e-15,4.7161410808465045e-15,9.26108991950915e-15,7.695182483133134e-15,6.052676824237738e-15,7.65077691718801e-15,6.277890616010703e-15,5.7426797089331466e-15,1.5737301181064007e-14,1.5594006275631324e-14,7.716122308458234e-15,1.22516662145759e-14,1.0092133077717223e-14,6.726548081137183e-15,1.5339693432659005e-14,1.201235942888986e-14,9.956137565468034e-15,9.51526538984515e-15,7.320289574444612e-15,6.097701186248232e-15,1.1790300605876008e-14,7.840637413513981e-15,6.919601513371831e-15,9.189553058418533e-15,6.6599424054751746e-15,6.4957286927344725e-15,9.167779474859378e-15,1.8399006770790755e-12,6.149775606148147e-15,8.144980185229223e-15,7.160184560742824e-15,5.8993546213553544e-15
120,49.2,1.1039511548928814e-14,6.917972800387631e-15,1.4687076878807271e-15,1.0353683058538007e-14,4.112277718676694e-15,1.7498714536538614e-15,5.098669727932714e-15,3.163988605446313e-15,1.2578903716441381e-15,3.753549522165313e-16,2.722217868450199e-16,2.3774293274299116e-16,4.232122097875774e-16,3.14474422456473e-16,2.706806097062496e-16,4.230668433302023e-16,3.194428142295378e-16,3.0364592172488353e-16,8.069318677061931e-16,7.984050303231129e-16,5.36437120757869e-16,6.996015976352728e-16,5.646826917538775e-16,4.889938518945376e-16,7.449377370174572e-16,5.646658629456474e-16,7.06124832043257e-16,4.3651030658745503e-16,3.3009794800658385e-16,3.67137954090455e-16,6.676526653634848e-16,4.313488592227999e-16,4.878645558284797e-16,5.666623157841812e-16,3.3977342071013517e-16,4.0714666992107617e-16,4.054991835099598e-16,7.003599728174714e-14,6.578277234578928e-16,3.7908121825574513e-16,3.3612746410104243e-16,3.376599758953514e-16
121,49.6,7.618209897850754e-15,5.554902693354979e-15,2.7225691498653913e-15,4.1081101801863845e-15,7.045919315764515e-15,4.542133109853231e-15,3.8435053816636075e-15,5.593059957489879e-15,3.558885993542116e-15,7.752305569501625e-17,2.559410752911455e-17,7.581269249387816e-17,9.249737909756741e-17,4.62008316724005e-17,6.065524028534902e-17,1.482836854371813e-16,9.874069524251264e-17,1.0706276587617662e-16,2.2157966360021511e-16,2.794479575145128e-16,2.687178201111824e-16,2.39020653076275e-16,2.1938572280792528e-16,2.5572153825104544e-16,1.8352456722764495e-16,1.2504275707877251e-16,3.8429893618084367e-16,9.929908397041852e-17,6.591543885912468e-17,1.4781940338454888e-16,2.2151821199065201e-16,1.560382358660491e-16,2.516110116130118e-16,2.451839897336685e-16,1.2223600097071575e-16,1.9478553950243172e-16,9.117004828972504e-17,4.180747220996879e-15,4.377938785854905e-16,1.1944837714866565e-16,9.708997687176753e-17,1.3638769233976064e-16
122,50.0,1.731690376452406e-14,9.057522476287287e-15,9.696973538776219e-15,1.2417735343246811e-14,2.0817053335639897e-14,1.9057815710143008e-14,6.655186584965675e-15,1.9591106440483005e-14,1.6563399581629235e-14,7.743569259424004e-17,2.5583583145964068e-17,7.574453088513821e-17,9.193513332866782e-17,4.720613787275616e-17,6.165695661417497e-17,1.4715528460169118e-16,9.946804239615477e-17,1.0741095574911836e-16,2.1916088639630908e-16,2.783798161860161e-16,2.7022749250983543e-16,2.3499564073160002e-16,2.16808130087192e-16,2.57128590470157e-16,1.8169597617022209e-16,1.256111482611473e-16,3.8853372359377083e-16,9.964362153820096e-17,6.554403490632217e-17,1.4907242973994456e-16,2.186041896179173e-16,1.5475619373984612e-16,2.52945597103718e-16,2.4361179062764357e-16,1.2122927855964735e-16,2.516167315088885e-16,9.046316754625924e-17,3.920665117198061e-15,4.337532039633774e-16,1.1821895448365402e-16,9.663034659982628e-17,1.3731013974317327e-16
123,50.400000000000006,7.603954362415214e-15,5.7349152405983744e-15,2.9609610424752086e-15,4.277326551094676e-15,7.78104698481231e-15,4.9392076010437676e-15,3.891886003736711e-15,6.616692745672354e-15,3.754419781858801e-15,7.569338516151642e-17,2.5234335992212435e-17,7.406756934847229e-17,8.934464855986573e-17,4.550213903651339e-17,5.920546702734939e-17,1.4380176827720607e-16,9.615001605909543e-17,1.0445791479266516e-16,2.1583006050761115e-16,2.744309046701143e-16,2.621666030411565e-16,2.310968211839533e-16,2.139966659045607e-16,2.495973961096361e-16,1.7715162150441776e-16,1.2325699692944827e-16,3.7435450955935984e-16,9.688502820091331e-17,6.369656751826026e-17,1.4414842957494816e-16,2.1688462503178352e-16,1.5215080259115477e-16,2.4532267819786587e-16,2.406071835111942e-16,1.1844630898010726e-16,1.9227174954758637e-16,8.85540485606599e-17,4.314394106465895e-15,4.2302945857571537e-16,1.1670062024961402e-16,9.449427243095493e-17,1.3285416706719461e-16
124,50.800000000000004,9.182836202661254e-15,5.496731929366493e-15,1.4174188386579376e-15,5.7731338298662235e-15,6.603733789212972e-15,1.635113955602393e-15,5.426745903912009e-15,3.192905159112212e-15,1.2024898687182205e-15,3.412201916361906e-16,2.588816405094041e-16,2.2421864737928404e-16,3.764386826938257e-16,3.0035120121690144e-16,2.536904819373144e-16,3.847750285743311e-16,3.0497722504470306e-16,2.762618479033105e-16,7.480215215325899e-16,7.107593832140667e-16,4.903663638126393e-16,6.264282184388761e-16,5.444122078378258e-16,4.563875953075076e-16,7.324160775043384e-16,5.208953870136374e-16,6.50917422354866e-16,3.8839520690752857e-16,2.8695674071193137e-16,3.39585419181773e-16,6.107808489474867e-16,3.9074345891772123e-16,4.454785652198398e-16,5.786908666030644e-16,3.1809423627528746e-16,3.782737389754719e-16,3.567610683865451e-16,4.1204700203492145e-14,5.638042812035736e-16,3.9586634741649417e-16,3.0310167953608685e-16,3.112231307622308e-16
125,51.2,5.410129876672706e-14,1.511782605824975e-14,4.8083895362250025e-15,4.142351026402998e-14,1.602868265646538e-14,5.065290845621231e-15,5.836249772637857e-14,6.4357896448631504e-15,4.7456153808902745e-15,7.604668581372854e-15,6.415768770228268e-15,4.319477712065357e-15,8.146069137313029e-15,7.11936879338413e-15,5.5504036850015104e-15,6.725830376351121e-15,5.8856493499570645e-15,5.063522927559771e-15,1.5703996714099174e-14,1.2287619890527178e-14,6.7819610003605845e-15,1.1773100895542725e-14,9.416304368934675e-15,5.731364470882148e-15,1.4747815548172598e-14,1.0662636585620117e-14,7.990155370375644e-15,8.39693943463789e-15,6.480215312752839e-15,5.670609910635271e-15,9.508994984435547e-15,7.000157100310778e-15,5.958844746194998e-15,8.158901966572143e-15,6.025153512457898e-15,5.91810792285436e-15,7.950438497358178e-15,6.01648019617311e-13,5.649647705839754e-15,7.758593492896777e-15,6.508394788567189e-15,5.366669242657851e-15
126,51.6,3.9603000842227614e-13,3.6480478150160925e-14,1.1389995718208439e-14,2.0484158500979803e-13,4.6739285123702756e-14,1.2906266434422789e-14,1.2599774579855472e-13,2.294700156744301e-14,1.0659422412760076e-14,2.1352541487696747e-14,1.786508685740716e-14,1.1993542603912801e-14,2.2584327912958814e-14,1.9686373563391823e-14,1.527178472860013e-14,1.8486697527762953e-14,1.6026104977170255e-14,1.3876093573250095e-14,4.2370808438294205e-14,3.742867672650453e-14,1.897126417262093e-14,3.1806121834777454e-14,2.5366122826146937e-14,1.579062941612336e-14,3.7552415703029244e-14,2.862621123548744e-14,2.1527823498098395e-14,2.3064923590388495e-14,1.7984696748294724e-14,1.5533903134678097e-14,2.747602619416998e-14,1.942849261097267e-14,1.6478580558012392e-14,2.240395487178799e-14,1.6244721910935036e-14,1.6493812782772482e-14,2.2409110284084165e-14,4.638821232077761e-13,1.458827535700438e-14,2.1721966529052536e-14,1.7914409862079296e-14,1.4909342275924083e-14
127,52.0,7.573813840605378e-13,2.9911806136058424e-14,1.2433374461734052e-14,4.642944147120339e-13,3.62369417979817e-14,1.5063859350008623e-14,1.7908491981099436e-13,1.7215780108775002e-14,1.1139246320434825e-14,2.351712400870562e-14,1.9220962147710342e-14,1.3442583205081097e-14,2.5120895673903116e-14,2.1501574694883016e-14,1.7132797809071623e-14,2.075755663523958e-14,1.7618930836450115e-14,1.548937623778162e-14,4.4031408341664596e-14,4.47889976362927e-14,2.064885519761545e-14,3.31810441372269e-14,2.7700625511054215e-14,1.734910571234402e-14,4.170015856432102e-14,3.1014486154357807e-14,2.308152958161299e-14,2.5157952743004572e-14,1.9234690915773222e-14,1.7613485803328334e-14,3.2186260272338675e-14,2.0983275098337822e-14,1.84069448558207e-14,2.4565061188872128e-14,1.725106243755624e-14,1.7997665196583525e-14,2.4202715085266834e-14,8.563078053559163e-13,1.555299822298487e-14,2.48953009599718e-14,1.9434236517212118e-14,1.639763230447731e-14
128,52.400000000000006,5.846171844531192e-13,3.1737000420493883e-14,1.3130422452816202e-14,2.960705852172647e-13,6.824106879700043e-14,1.7046244750912052e-14,1.609373427509189e-13,1.6556865302160943e-14,1.1480439111285866e-14,2.3711916122260957e-14,1.933174883318914e-14,1.3278556111025468e-14,2.4779727751912555e-14,2.0769934812154247e-14,1.6731719359383623e-14,2.0702622871088624e-14,1.6996498612930815e-14,1.5174584111333484e-14,4.3560701634232726e-14,4.3318073232129426e-14,2.018144299304647e-14,3.42274664257006e-14,2.8999414328331855e-14,1.7179580798194546e-14,4.208349542657991e-14,3.216740499726419e-14,2.4013324133714465e-14,2.6081113716999018e-14,1.9969451393446986e-14,1.7547233287417786e-14,3.1100227372068093e-14,2.0317380207593733e-14,1.7609881266483032e-14,2.4333590916777436e-14,1.718787372247802e-14,1.737346976200627e-14,2.342551574792853e-14,2.123610244381838e-12,1.596854401503158e-14,2.3474688310907922e-14,1.8469714208952123e-14,1.6204819913947095e-14
129,52.800000000000004,5.87338080820222e-13,3.389027020640902e-14,1.4085797107467426e-14,2.1066576670485953e-13,6.024208551408814e-14,1.8481560399686157e-14,1.2781095072719274e-13,1.468104547821358e-14,1.0955597407557532e-14,2.2963526540983214e-14,1.9609221966566174e-14,1.3173327269482038e-14,2.4750509818245057e-14,2.1120965962755174e-14,1.6383306533671392e-14,2.0203620511924686e-14,1.757476496342899e-14,1.49237285177806e-14,3.9460629306180403e-14,4.291878681839086e-14,1.9837719757705044e-14,3.358424948593852e-14,2.899852780871178e-14,1.721697040653994e-14,3.9618660103726375e-14,3.357032604076309e-14,2.4675973954037153e-14,2.5805131034428217e-14,1.9532152810558355e-14,1.6775605158011977e-14,2.895139807755999e-14,2.0261990132766267e-14,1.7192205936296526e-14,2.4238758224923867e-14,1.6193050180314012e-14,1.6980532716459153e-14,2.2531765441613925e-14,2.6690154798395293e-12,1.57835902300468e-14,2.0820098528695523e-14,1.8070018740633527e-14,1.604092553525659e-14
130,53.2,4.842345228358795e-13,3.7812088313482426e-14,1.4823446271698638e-14,2.9225102737557096e-13,2.979437475232892e-14,2.1812233254094782e-14,6.38568336745382e-14,1.440687091129181e-14,1.1010473662298282e-14,2.2569753615824517e-14,2.031336468311802e-14,1.3203090898845498e-14,2.4531480530722777e-14,2.0934435449384446e-14,1.6582347584358362e-14,2.0158996030639544e-14,1.7500167730376597e-14,1.5072220793849577e-14,4.0004143730734565e-14,4.3237504450535296e-14,1.962569408278218e-14,3.345606931479128e-14,2.7180951262424494e-14,1.654946765396148e-14,3.630364880770076e-14,3.1572720712963355e-14,2.2870697389411355e-14,2.5185203779542915e-14,1.967530312117095e-14,1.6900054461585862e-14,2.858853322357875e-14,2.027590091017188e-14,1.6766533506525855e-14,2.2132366301731413e-14,1.627520974764814e-14,1.6443115233875522e-14,2.1386003915588274e-14,2.0452395804162955e-12,1.5000238229936795e-14,1.9691570473075045e-14,1.851905308967829e-14,1.5446892972208046e-14
131,53.6,1.9338770947176911e-13,3.396073484316873e-14,1.552492319874737e-14,1.6336236359968028e-13,3.2322110382754706e-14,2.0343797268904595e-14,5.031354112845118e-14,1.7441022723123493e-14,1.0046919412402919e-14,2.2234894533860797e-14,1.872322000584419e-14,1.2786482818017555e-14,2.377235261188941e-14,2.00033949079226e-14,1.6281938651049842e-14,1.9595400300569783e-14,1.633191989815467e-14,1.4572700378200442e-14,3.693611711936563e-14,4.044913776204219e-14,1.9207886776170127e-14,3.1703807222060075e-14,2.6282387343530565e-14,1.6337153307335354e-14,3.6877159500728844e-14,2.960369062080869e-14,2.1685379053331742e-14,2.3622610357822338e-14,1.8683006043540127e-14,1.6255717340960018e-14,2.8155166702416763e-14,1.9477720903401404e-14,1.6508943236007024e-14,2.2059374018144683e-14,1.6246037004612196e-14,1.6268690623107584e-14,2.091978345208969e-14,6.676875730294367e-13,1.4989420759634165e-14,1.8871115953003508e-14,1.8360375976622996e-14,1.5057109266460712e-14
132,54.0,7.380835724612267e-14,3.115265185058407e-14,1.6531974774448588e-14,1.1372221067632641e-13,4.457052648427211e-14,2.151254429258227e-14,7.817623257069094e-14,2.19239274804918e-14,1.0578831494000446e-14,2.199865111264348e-14,1.8814937156913874e-14,1.3137833981602489e-14,2.4292192945397092e-14,2.081934437533322e-14,1.6607272114781042e-14,1.9797865556166632e-14,1.7191856152873602e-14,1.4793179888265335e-14,3.812787706429225e-14,3.671740986964983e-14,1.8839060708383045e-14,2.98069332144308e-14,2.7265143673771123e-14,1.5841060817506985e-14,3.678816215135343e-14,2.8215097421899897e-14,2.272775364234807e-14,2.2187543455915018e-14,1.7185137799670356e-14,1.6143767114174582e-14,2.6741804278431765e-14,1.9395756783076862e-14,1.6095061571749207e-14,2.2156474170997012e-14,1.5980397630016886e-14,1.6132552613173855e-14,2.0372598479590463e-14,4.542245150431203e-13,1.5251192585207468e-14,1.97211714729505e-14,1.7552718707780978e-14,1.4796068425603173e-14
133,54.400000000000006,1.4578485704673862e-13,2.791860642291688e-14,1.666583172991698e-14,1.6404483597476883e-13,6.24500626263595e-14,1.959106760294643e-14,1.1183549630212775e-13,1.2282111025011972e-14,1.0179538824259264e-14,2.141570486798658e-14,1.8269735934731117e-14,1.2797366417411088e-14,2.3393698764566127e-14,2.029680171005782e-14,1.6117778417567403e-14,1.9100720808735415e-14,1.6608989923099132e-14,1.429721252650919e-14,3.7904450076275575e-14,3.690531521828345e-14,1.9066802242328297e-14,3.0173852886115735e-14,2.6132060972933563e-14,1.5513846344145272e-14,3.473204898621551e-14,2.8834879242111396e-14,2.1954785963357493e-14,2.295778316731798e-14,1.7263365203532112e-14,1.5580933154299133e-14,2.577758010957755e-14,1.856354247354604e-14,1.5886126920438786e-14,2.1321596633781303e-14,1.6000568635978308e-14,1.5982669757105692e-14,2.0259803390059896e-14,2.049424697928131e-12,1.4527307651254017e-14,1.9383059904391977e-14,1.7494480999560157e-14,1.483067902769652e-14
